Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,1180,654,526,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,2946,1485,1461,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,1995,1000,995,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,3153,1593,1560,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,639,321,318,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1263,642,621,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,3422,1721,1701,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,2770,1388,1382,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,596,298,298,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,5502,2766,2736,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,3523,1825,1698,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,2537,1275,1262,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,584,295,289,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,3925,1978,1947,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,3057,1534,1523,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,425,216,209,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,2489,1259,1230,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,3197,1614,1583,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,3778,1902,1876,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,995,504,491,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,2760,1389,1371,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,1536,775,761,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,3327,1664,1663,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,1915,961,954,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,3088,1548,1540,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1482,750,732,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,3909,1971,1938,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,2158,1082,1076,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,5214,2619,2595,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,2713,1364,1349,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,2963,1487,1476,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,652,394,258,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,273,141,132,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,1062,549,513,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,1959,988,971,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,1806,917,889,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,1963,981,982,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,4281,2158,2123,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,2811,1405,1406,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,2922,1462,1460,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,3601,1818,1783,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,3517,1764,1753,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,2574,1296,1278,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,4995,2512,2483,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,2196,1101,1095,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,5075,2553,2522,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,2543,1276,1267,KIT
