Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,1241,677,564,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,4067,2038,2029,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,2458,1237,1221,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,3829,1930,1899,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,782,399,383,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1672,851,821,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,3691,1851,1840,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,3472,1741,1731,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,679,343,336,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,6264,3158,3106,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,4210,2140,2070,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,2966,1493,1473,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,685,343,342,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,4530,2289,2241,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,3324,1673,1651,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,568,292,276,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,3328,1678,1650,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,4658,2336,2322,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,4859,2447,2412,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1483,751,732,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,3362,1694,1668,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,1968,989,979,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,3782,1892,1890,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,2089,1052,1037,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,2074,1038,1036,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1947,979,968,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,4926,2481,2445,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,2455,1234,1221,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,7228,3635,3593,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,3300,1659,1641,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,3703,1856,1847,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,1142,704,438,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,408,209,199,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,1722,884,838,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,3083,1558,1525,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,2690,1364,1326,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,2032,1024,1008,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,5455,2737,2718,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,2892,1449,1443,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,3407,1707,1700,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,4203,2106,2097,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,4300,2157,2143,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,3505,1770,1735,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,5530,2770,2760,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,2431,1223,1208,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,6193,3116,3077,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,3168,1590,1578,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,5138,2575,2563,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,6604,3309,3295,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,1545,779,766,KDR
chr4,55946226,55946396,CHP2_KDR_8.1,4777,2407,2370,KDR
chr4,55953751,55953885,CHP2_KDR_7.1,4538,2284,2254,KDR
chr4,55955054,55955193,CHP2_KDR_6.1,6612,3341,3271,KDR
chr4,55960952,55961084,CHP2_KDR_5.1,7658,3848,3810,KDR
chr4,55962420,55962573,CHP2_KDR_4.1,3869,1945,1924,KDR
chr4,55972928,55973096,CHP2_KDR_3.1,2300,1154,1146,KDR
chr4,55979550,55979680,CHP2_KDR_2.1,1042,523,519,KDR
