Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,870,463,407,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,2960,1484,1476,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,1991,1001,990,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,2906,1464,1442,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,537,267,270,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1065,537,528,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,3225,1616,1609,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,2722,1365,1357,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,580,288,292,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,5703,2874,2829,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,3715,1892,1823,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,2375,1200,1175,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,497,247,250,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,3504,1766,1738,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,2930,1470,1460,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,395,204,191,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,2332,1178,1154,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,3234,1627,1607,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,3943,1985,1958,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1082,551,531,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,2771,1389,1382,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,1591,797,794,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,3108,1559,1549,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,1870,938,932,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,2406,1211,1195,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1539,770,769,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,4016,2022,1994,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,2021,1020,1001,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,5556,2798,2758,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,2829,1422,1407,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,3053,1526,1527,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,742,449,293,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,238,121,117,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,1054,539,515,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,1932,968,964,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,1818,922,896,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,1748,880,868,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,4307,2158,2149,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,2545,1278,1267,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,2697,1352,1345,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,4086,2047,2039,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,3533,1767,1766,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,2532,1275,1257,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,4721,2366,2355,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,2070,1046,1024,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,4861,2440,2421,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,2439,1228,1211,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,3903,1953,1950,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,4997,2508,2489,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,967,486,481,KDR
chr4,55946226,55946396,CHP2_KDR_8.1,4286,2157,2129,KDR
chr4,55953751,55953885,CHP2_KDR_7.1,3287,1651,1636,KDR
chr4,55955054,55955193,CHP2_KDR_6.1,5475,2765,2710,KDR
chr4,55960952,55961084,CHP2_KDR_5.1,5856,2943,2913,KDR
chr4,55962420,55962573,CHP2_KDR_4.1,2887,1452,1435,KDR
chr4,55972928,55973096,CHP2_KDR_3.1,1954,990,964,KDR
chr4,55979550,55979680,CHP2_KDR_2.1,1102,548,554,KDR
chr4,55980214,55980384,CHP2_KDR_1.1,2445,1230,1215,KDR
chr4,153245386,153245517,CHP2_FBXW7_5.1,3366,1682,1684,FBXW7
chr4,153247253,153247394,CHP2_FBXW7_4.1,3420,1725,1695,FBXW7
chr4,153249331,153249502,CHP2_FBXW7_3.1,3450,1728,1722,FBXW7
chr4,153250828,153250951,CHP2_FBXW7_2.1,3954,1987,1967,FBXW7
chr4,153258877,153259048,CHP2_FBXW7_1.1,2510,1270,1240,FBXW7
chr5,112173847,112173987,CHP2_APC_1.1,2624,1317,1307,APC
chr5,112174533,112174691,CHP2_APC_2.1,2831,1424,1407,APC
chr5,112175119,112175293,CHP2_APC_3.1,2917,1472,1445,APC
chr5,112175291,112175468,CHP2_APC_4.1,3494,1760,1734,APC
chr5,112175543,112175728,CHP2_APC_5.1,1319,664,655,APC
chr5,112175716,112175887,CHP2_APC_6.1,4312,2181,2131,APC
chr5,112175896,112176060,CHP2_APC_7.1,1848,927,921,APC
chr5,149433569,149433717,CHP2_CSF1R_2.1,433,227,206,CSF1R
chr5,149452967,149453098,CHP2_CSF1R_1.1,1482,741,741,CSF1R
chr5,170837477,170837641,CHP2_NPM1_1.1,2655,1337,1318,NPM1
chr7,55211020,55211151,CHP2_EGFR_1.1,2017,1012,1005,EGFR
chr7,55221768,55221944,CHP2_EGFR_2.1,1740,873,867,EGFR
chr7,55232938,55233078,CHP2_EGFR_3.1,4952,2490,2462,EGFR
chr7,55241611,55241754,CHP2_EGFR_4.1,712,362,350,EGFR
chr7,55242387,55242565,CHP2_EGFR_5.1,1884,950,934,EGFR
chr7,55248941,55249115,CHP2_EGFR_6.1,1041,527,514,EGFR
chr7,55249098,55249270,CHP2_EGFR_7.1,1587,797,790,EGFR
chr7,55259483,55259653,CHP2_EGFR_8.1,2578,1294,1284,EGFR
chr7,116339591,116339726,CHP2_MET_1.1,3491,1765,1726,MET
chr7,116340131,116340295,CHP2_MET_2.1,2216,1111,1105,MET
chr7,116403107,116403276,CHP2_MET_3.1,1945,975,970,MET
chr7,116411854,116412022,CHP2_MET_4.1,3578,1802,1776,MET
chr7,116417403,116417567,CHP2_MET_5.1,3280,1659,1621,MET
chr7,116423383,116423517,CHP2_MET_6.1,1523,768,755,MET
