Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,1222,643,579,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,3962,1995,1967,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,2514,1262,1252,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,3778,1913,1865,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,793,398,395,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1532,774,758,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,3911,1961,1950,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,3494,1757,1737,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,796,402,394,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,7112,3572,3540,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,4557,2309,2248,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,3039,1524,1515,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,718,362,356,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,4962,2501,2461,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,3832,1927,1905,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,635,324,311,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,3073,1552,1521,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,4357,2190,2167,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,4907,2476,2431,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1432,726,706,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,3628,1820,1808,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,2036,1018,1018,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,3989,2001,1988,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,2147,1082,1065,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,4408,2210,2198,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1900,961,939,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,4830,2428,2402,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,2772,1398,1374,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,7103,3569,3534,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,3552,1781,1771,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,3826,1917,1909,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,788,473,315,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,286,146,140,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,1179,598,581,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,2383,1200,1183,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,2070,1052,1018,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,2359,1188,1171,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,5423,2726,2697,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,3431,1725,1706,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,3480,1750,1730,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,4558,2287,2271,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,4133,2074,2059,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,3526,1776,1750,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,6221,3113,3108,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,2772,1387,1385,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,5994,3018,2976,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,3309,1667,1642,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,4905,2466,2439,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,6106,3058,3048,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,1112,559,553,KDR
chr4,55946226,55946396,CHP2_KDR_8.1,4926,2481,2445,KDR
chr4,55953751,55953885,CHP2_KDR_7.1,4395,2207,2188,KDR
chr4,55955054,55955193,CHP2_KDR_6.1,6872,3465,3407,KDR
chr4,55960952,55961084,CHP2_KDR_5.1,7533,3780,3753,KDR
chr4,55962420,55962573,CHP2_KDR_4.1,3628,1831,1797,KDR
chr4,55972928,55973096,CHP2_KDR_3.1,2563,1288,1275,KDR
chr4,55979550,55979680,CHP2_KDR_2.1,1566,795,771,KDR
chr4,55980214,55980384,CHP2_KDR_1.1,3201,1611,1590,KDR
chr4,153245386,153245517,CHP2_FBXW7_5.1,4236,2124,2112,FBXW7
chr4,153247253,153247394,CHP2_FBXW7_4.1,4384,2212,2172,FBXW7
chr4,153249331,153249502,CHP2_FBXW7_3.1,4296,2156,2140,FBXW7
chr4,153250828,153250951,CHP2_FBXW7_2.1,4968,2499,2469,FBXW7
chr4,153258877,153259048,CHP2_FBXW7_1.1,3424,1725,1699,FBXW7
chr5,112173847,112173987,CHP2_APC_1.1,3516,1769,1747,APC
chr5,112174533,112174691,CHP2_APC_2.1,4036,2036,2000,APC
chr5,112175119,112175293,CHP2_APC_3.1,3541,1776,1765,APC
chr5,112175291,112175468,CHP2_APC_4.1,4228,2138,2090,APC
chr5,112175543,112175728,CHP2_APC_5.1,1592,802,790,APC
chr5,112175716,112175887,CHP2_APC_6.1,5459,2753,2706,APC
chr5,112175896,112176060,CHP2_APC_7.1,2909,1460,1449,APC
chr5,149433569,149433717,CHP2_CSF1R_2.1,670,340,330,CSF1R
chr5,149452967,149453098,CHP2_CSF1R_1.1,2166,1090,1076,CSF1R
chr5,170837477,170837641,CHP2_NPM1_1.1,3412,1738,1674,NPM1
chr7,55211020,55211151,CHP2_EGFR_1.1,2760,1386,1374,EGFR
chr7,55221768,55221944,CHP2_EGFR_2.1,2301,1158,1143,EGFR
chr7,55232938,55233078,CHP2_EGFR_3.1,6925,3483,3442,EGFR
chr7,55241611,55241754,CHP2_EGFR_4.1,1068,532,536,EGFR
chr7,55242387,55242565,CHP2_EGFR_5.1,2545,1278,1267,EGFR
chr7,55248941,55249115,CHP2_EGFR_6.1,1628,829,799,EGFR
chr7,55249098,55249270,CHP2_EGFR_7.1,2312,1164,1148,EGFR
chr7,55259483,55259653,CHP2_EGFR_8.1,3053,1538,1515,EGFR
chr7,116339591,116339726,CHP2_MET_1.1,4409,2221,2188,MET
chr7,116340131,116340295,CHP2_MET_2.1,2704,1364,1340,MET
chr7,116403107,116403276,CHP2_MET_3.1,2593,1301,1292,MET
chr7,116411854,116412022,CHP2_MET_4.1,4597,2302,2295,MET
chr7,116417403,116417567,CHP2_MET_5.1,4090,2072,2018,MET
chr7,116423383,116423517,CHP2_MET_6.1,2276,1148,1128,MET
chr7,128845039,128845213,CHP2_SMO_1.1,3161,1587,1574,SMO
chr7,128845933,128846088,CHP2_SMO_2.1,1246,628,618,SMO
chr7,128846313,128846444,CHP2_SMO_3.1,1513,769,744,SMO
chr7,128850245,128850388,CHP2_SMO_4.1,1558,783,775,SMO
chr7,128851475,128851637,CHP2_SMO_5.1,2296,1155,1141,SMO
chr7,140453078,140453246,CHP2_BRAF_2.1,4110,2069,2041,BRAF
chr7,140481367,140481540,CHP2_BRAF_1.1,4144,2096,2048,BRAF
chr7,148508682,148508816,CHP2_EZH2_1.1,3534,1782,1752,EZH2
chr8,38282116,38282279,CHP2_FGFR1_2.1,2550,1292,1258,FGFR1
chr8,38285827,38286000,CHP2_FGFR1_1.1,1624,817,807,FGFR1
chr9,5073705,5073882,CHP2_JAK2_1.1,3046,1533,1513,JAK2
chr9,21970916,21971091,CHP2_CDKN2A_2.1,921,466,455,CDKN2A
chr9,21971066,21971244,CHP2_CDKN2A_1.1,1588,903,685,CDKN2A
chr9,80409351,80409523,CHP2_GNAQ_1.1,2904,1460,1444,GNAQ
chr9,133738270,133738403,CHP2_ABL1_1.1,6363,3208,3155,ABL1
chr9,133747418,133747555,CHP2_ABL1_2.1,4227,2123,2104,ABL1
chr9,133748255,133748442,CHP2_ABL1_3.1,3007,1519,1488,ABL1
chr9,133750283,133750430,CHP2_ABL1_4.1,1856,933,923,ABL1
chr9,139390740,139390910,CHP2_NOTCH1_3.1,772,392,380,NOTCH1
chr9,139397738,139397904,CHP2_NOTCH1_2.1,2407,1213,1194,NOTCH1
chr9,139399313,139399472,CHP2_NOTCH1_1.1,465,237,228,NOTCH1
chr10,43609042,43609207,CHP2_RET_1.1,2198,1115,1083,RET
chr10,43609850,43610035,CHP2_RET_2.1,597,300,297,RET
chr10,43613770,43613918,CHP2_RET_3.1,1686,852,834,RET
chr10,43615522,43615712,CHP2_RET_4.1,1227,620,607,RET
chr10,43617290,43617458,CHP2_RET_5.1,2624,1315,1309,RET
chr10,89624183,89624325,CHP2_PTEN_1.1,1244,627,617,PTEN
chr10,89685234,89685399,CHP2_PTEN_2.1,5197,2610,2587,PTEN
chr10,89692789,89692945,CHP2_PTEN_3.1,3101,1559,1542,PTEN
chr10,89711780,89711957,CHP2_PTEN_4.1,2890,1457,1433,PTEN
chr10,89717479,89717645,CHP2_PTEN_5.1,3730,1861,1869,PTEN
chr10,89717642,89717805,CHP2_PTEN_6.1,3520,1769,1751,PTEN
chr10,89720671,89720772,CHP2_PTEN_7.1,7848,3931,3917,PTEN
chr10,89720760,89720925,CHP2_PTEN_8.1,3832,1929,1903,PTEN
chr10,123257928,123258070,CHP2_FGFR2_4.1,4144,2088,2056,FGFR2
chr10,123274697,123274860,CHP2_FGFR2_3.1,1355,682,673,FGFR2
chr10,123279393,123279569,CHP2_FGFR2_2.1,3813,1911,1902,FGFR2
chr10,123279583,123279738,CHP2_FGFR2_1.1,2651,1339,1312,FGFR2
chr11,533788,533955,CHP2_HRAS_2.1,679,342,337,HRAS
chr11,534196,534333,CHP2_HRAS_1.1,571,291,280,HRAS
chr11,108117741,108117890,CHP2_ATM_1.1,3972,2000,1972,ATM
chr11,108119791,108119916,CHP2_ATM_2.1,5722,2885,2837,ATM
chr11,108123491,108123643,CHP2_ATM_3.1,5867,2951,2916,ATM
chr11,108137907,108138050,CHP2_ATM_4.1,3752,1885,1867,ATM
chr11,108155059,108155205,CHP2_ATM_5.1,4065,2046,2019,ATM
chr11,108170432,108170581,CHP2_ATM_6.1,3228,1623,1605,ATM
chr11,108172338,108172492,CHP2_ATM_7.1,6884,3452,3432,ATM
chr11,108173606,108173728,CHP2_ATM_8.1,7140,3590,3550,ATM
chr11,108180878,108180985,CHP2_ATM_9.1,2683,1351,1332,ATM
chr11,108200891,108201018,CHP2_ATM_10.1,3864,1938,1926,ATM
chr11,108204610,108204709,CHP2_ATM_11.1,6090,3078,3012,ATM
chr11,108205707,108205841,CHP2_ATM_12.1,6665,3347,3318,ATM
chr11,108206499,108206653,CHP2_ATM_13.1,5977,3013,2964,ATM
chr11,108217991,108218169,CHP2_ATM_14.1,3420,1714,1706,ATM
chr11,108225525,108225657,CHP2_ATM_15.1,3415,1714,1701,ATM
chr11,108236018,108236165,CHP2_ATM_16.1,2368,1194,1174,ATM
chr11,108236162,108236310,CHP2_ATM_17.1,1334,671,663,ATM
chr12,25378525,25378683,CHP2_KRAS_3.1,5041,2531,2510,KRAS
chr12,25380236,25380389,CHP2_KRAS_2.1,4309,2167,2142,KRAS
chr12,25398162,25398329,CHP2_KRAS_1.1,3610,1819,1791,KRAS
chr12,112888094,112888253,CHP2_PTPN11_1.1,4933,2494,2439,PTPN11
chr12,112926811,112926986,CHP2_PTPN11_2.1,4049,2042,2007,PTPN11
chr12,121431347,121431484,CHP2_HNF1A_1.1,2485,1252,1233,HNF1A
chr12,121431986,121432124,CHP2_HNF1A_2.1,4225,2121,2104,HNF1A
chr13,28592555,28592688,CHP2_FLT3_4.1,3599,1816,1783,FLT3
chr13,28602251,28602404,CHP2_FLT3_3.1,4568,2297,2271,FLT3
chr13,28608203,28608373,CHP2_FLT3_2.1,3739,1889,1850,FLT3
chr13,28610069,28610209,CHP2_FLT3_1.1,5919,2996,2923,FLT3
chr13,48919199,48919337,CHP2_RB1_1.1,4226,2126,2100,RB1
chr13,48923115,48923280,CHP2_RB1_2.1,3944,1983,1961,RB1
chr13,48941577,48941749,CHP2_RB1_3.1,3313,1661,1652,RB1
chr13,48942573,48942736,CHP2_RB1_4.1,2091,1056,1035,RB1
chr13,48953729,48953899,CHP2_RB1_5.1,3316,1676,1640,RB1
chr13,48955501,48955630,CHP2_RB1_6.1,5648,2830,2818,RB1
chr13,49027081,49027203,CHP2_RB1_7.1,4031,2040,1991,RB1
chr13,49033803,49033959,CHP2_RB1_8.1,3833,1931,1902,RB1
chr13,49037822,49037957,CHP2_RB1_9.1,5228,2634,2594,RB1
chr13,49039125,49039257,CHP2_RB1_10.1,3787,1901,1886,RB1
chr14,105241409,105241544,CHP2_AKT1_2.1,1730,872,858,AKT1
chr14,105246421,105246608,CHP2_AKT1_1.1,894,454,440,AKT1
chr15,90631800,90631979,CHP2_IDH2_1.1,2754,1384,1370,IDH2
chr16,68835578,68835722,CHP2_CDH1_1.1,3791,1909,1882,CDH1
chr16,68846000,68846176,CHP2_CDH1_2.1,3200,1614,1586,CDH1
chr16,68847175,68847327,CHP2_CDH1_3.1,4527,2270,2257,CDH1
chr17,7573899,7574060,CHP2_TP53_8.1,2316,1163,1153,TP53
chr17,7576991,7577176,CHP2_TP53_7.1,1974,996,978,TP53
chr17,7577484,7577637,CHP2_TP53_6.1,4516,2273,2243,TP53
chr17,7578156,7578323,CHP2_TP53_5.1,2531,1272,1259,TP53
chr17,7578328,7578508,CHP2_TP53_4.1,3670,1850,1820,TP53
chr17,7578492,7578626,CHP2_TP53_3.1,2491,1249,1242,TP53
chr17,7579326,7579510,CHP2_TP53_2.1,1602,826,776,TP53
chr17,7579829,7579985,CHP2_TP53_1.1,4372,2210,2162,TP53
chr17,37880188,37880365,CHP2_ERBB2_1.1,3657,1843,1814,ERBB2
chr17,37880929,37881086,CHP2_ERBB2_2.1,2390,1197,1193,ERBB2
chr17,37881300,37881478,CHP2_ERBB2_3.1,1655,868,787,ERBB2
chr18,48575075,48575238,CHP2_SMAD4_1.1,3864,1940,1924,SMAD4
chr18,48575532,48575702,CHP2_SMAD4_2.1,2296,1154,1142,SMAD4
chr18,48581166,48581327,CHP2_SMAD4_3.1,2793,1407,1386,SMAD4
chr18,48584527,48584703,CHP2_SMAD4_4.1,4110,2066,2044,SMAD4
chr18,48586227,48586386,CHP2_SMAD4_5.1,3076,1543,1533,SMAD4
chr18,48591790,48591956,CHP2_SMAD4_6.1,4336,2185,2151,SMAD4
chr18,48593375,48593544,CHP2_SMAD4_7.1,1985,998,987,SMAD4
chr18,48603004,48603144,CHP2_SMAD4_8.1,5312,2678,2634,SMAD4
chr18,48604634,48604799,CHP2_SMAD4_9.1,1843,928,915,SMAD4
chr19,1206953,1207129,CHP2_STK11_1.1,3338,1695,1643,STK11
chr19,1220286,1220475,CHP2_STK11_2.1,432,217,215,STK11
chr19,1220456,1220628,CHP2_STK11_3.1,1188,726,462,STK11
chr19,1221212,1221357,CHP2_STK11_4.1,1973,990,983,STK11
chr19,1222990,1223169,CHP2_STK11_5.1,1426,723,703,STK11
chr19,3118857,3118998,CHP2_GNA11_1.1,1151,578,573,GNA11
chr19,17945592,17945759,CHP2_JAK3_3.1,2432,1234,1198,JAK3
chr19,17947962,17948099,CHP2_JAK3_2.1,1966,988,978,JAK3
chr19,17954110,17954250,CHP2_JAK3_1.1,2647,1343,1304,JAK3
chr20,36031642,36031794,CHP2_SRC_1.1,3270,1651,1619,SRC
chr20,57484372,57484529,CHP2_GNAS_1.1,1400,708,692,GNAS
chr20,57484538,57484697,CHP2_GNAS_2.1,4120,2079,2041,GNAS
chr22,24133929,24134089,CHP2_SMARCB1_1.1,2686,1358,1328,SMARCB1
chr22,24143176,24143336,CHP2_SMARCB1_2.1,490,248,242,SMARCB1
chr22,24145453,24145623,CHP2_SMARCB1_3.1,3534,1789,1745,SMARCB1
chr22,24176235,24176416,CHP2_SMARCB1_4.1,1024,519,505,SMARCB1
