Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,1279,680,599,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,4310,2162,2148,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,2466,1233,1233,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,4260,2137,2123,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,1211,602,609,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,2511,1266,1245,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,4175,2091,2084,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,3995,2004,1991,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,826,414,412,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,8049,4039,4010,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,4421,2245,2176,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,3867,1946,1921,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,1139,577,562,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,6630,3331,3299,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,4747,2386,2361,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,675,340,335,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,4362,2188,2174,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,5989,3015,2974,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,6204,3114,3090,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1285,649,636,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,4578,2296,2282,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,2950,1486,1464,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,5905,2963,2942,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,2764,1390,1374,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,2918,1464,1454,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,3060,1537,1523,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,6732,3382,3350,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,3422,1711,1711,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,9667,4845,4822,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,4416,2209,2207,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,4572,2282,2290,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,962,585,377,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,414,210,204,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,1605,817,788,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,3102,1560,1542,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,3031,1528,1503,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,2485,1250,1235,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,5503,2759,2744,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,2555,1279,1276,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,4816,2415,2401,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,4909,2466,2443,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,4383,2199,2184,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,2923,1474,1449,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,5374,2686,2688,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,2846,1425,1421,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,6279,3146,3133,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,2967,1489,1478,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,5690,2853,2837,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,6364,3199,3165,KIT
