Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,1098,584,514,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,3251,1635,1616,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,2143,1074,1069,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,3278,1644,1634,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,570,288,282,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1408,710,698,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,2970,1486,1484,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,2629,1320,1309,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,602,300,302,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,5835,2931,2904,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,4139,2102,2037,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,2407,1208,1199,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,552,275,277,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,3750,1890,1860,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,3050,1526,1524,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,452,230,222,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,2661,1340,1321,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,3678,1844,1834,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,4675,2356,2319,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1030,521,509,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,3238,1616,1622,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,1961,981,980,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,3639,1824,1815,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,2147,1088,1059,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,2640,1324,1316,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1799,903,896,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,4972,2489,2483,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,2635,1323,1312,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,6789,3401,3388,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,3322,1668,1654,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,3453,1728,1725,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,700,427,273,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,318,163,155,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,1333,677,656,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,2278,1139,1139,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,2140,1084,1056,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,1796,902,894,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,4262,2137,2125,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,2449,1225,1224,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,2797,1401,1396,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,4000,2012,1988,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,3434,1723,1711,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,2708,1364,1344,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,4507,2259,2248,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,1983,996,987,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,4816,2418,2398,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,2401,1210,1191,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,4070,2039,2031,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,4978,2497,2481,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,1027,519,508,KDR
chr4,55946226,55946396,CHP2_KDR_8.1,4714,2371,2343,KDR
chr4,55953751,55953885,CHP2_KDR_7.1,3447,1729,1718,KDR
chr4,55955054,55955193,CHP2_KDR_6.1,5168,2593,2575,KDR
chr4,55960952,55961084,CHP2_KDR_5.1,6039,3029,3010,KDR
chr4,55962420,55962573,CHP2_KDR_4.1,3765,1895,1870,KDR
