Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,895,485,410,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,2318,1165,1153,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,1015,509,506,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,2341,1171,1170,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,478,241,237,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,874,444,430,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,2600,1305,1295,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,2167,1088,1079,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,466,235,231,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,4386,2201,2185,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,2927,1505,1422,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,1772,895,877,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,501,255,246,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,3067,1538,1529,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,2291,1153,1138,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,460,230,230,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,1984,1000,984,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,2849,1430,1419,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,3439,1729,1710,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,898,453,445,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,2297,1151,1146,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,1436,724,712,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,2703,1348,1355,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,1390,700,690,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,2879,1445,1434,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1191,600,591,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,3200,1603,1597,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,1694,854,840,PIK3CA
