Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,1149,613,536,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,3325,1666,1659,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,2117,1054,1063,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,3750,1890,1860,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,660,326,334,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1477,743,734,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,3852,1937,1915,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,3404,1706,1698,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,644,327,317,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,7208,3614,3594,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,4909,2478,2431,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,2901,1461,1440,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,521,262,259,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,4657,2346,2311,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,3881,1947,1934,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,489,247,242,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,2893,1457,1436,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,3796,1904,1892,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,4882,2453,2429,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1263,638,625,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,3670,1838,1832,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,2123,1066,1057,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,4232,2112,2120,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,2324,1166,1158,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,3864,1940,1924,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1861,937,924,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,5507,2767,2740,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,2945,1482,1463,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,7677,3854,3823,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,3831,1919,1912,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,3760,1894,1866,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,792,482,310,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,265,139,126,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,1236,629,607,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,2315,1158,1157,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,2179,1101,1078,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,2084,1052,1032,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,5209,2611,2598,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,3156,1581,1575,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,3421,1715,1706,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,4499,2258,2241,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,3895,1952,1943,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,2992,1501,1491,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,5964,2989,2975,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,2633,1323,1310,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,5709,2863,2846,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,2718,1370,1348,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,4907,2463,2444,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,5615,2809,2806,KIT
