Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,1456,772,684,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,6218,3121,3097,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,3259,1637,1622,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,5450,2740,2710,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,913,455,458,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,2115,1068,1047,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,5142,2582,2560,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,4341,2172,2169,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,798,402,396,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,7633,3832,3801,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,4655,2365,2290,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,3790,1899,1891,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,801,399,402,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,6159,3100,3059,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,4169,2089,2080,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,732,374,358,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,4215,2127,2088,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,6122,3075,3047,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,4879,2447,2432,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1555,787,768,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,4157,2085,2072,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,2491,1250,1241,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,5419,2723,2696,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,2535,1275,1260,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,2412,1209,1203,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,2715,1362,1353,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,6196,3105,3091,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,2714,1363,1351,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,10330,5176,5154,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,4286,2148,2138,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,5036,2526,2510,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,1362,811,551,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,497,253,244,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,1961,999,962,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,3959,1995,1964,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,3208,1623,1585,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,3219,1616,1603,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,8595,4325,4270,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,4312,2166,2146,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,4335,2170,2165,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,5944,2983,2961,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,6889,3455,3434,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,4814,2422,2392,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,7053,3533,3520,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,3688,1856,1832,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,10060,5050,5010,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,4717,2367,2350,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,7486,3752,3734,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,10667,5349,5318,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,1840,928,912,KDR
