Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,1420,769,651,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,3746,1887,1859,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,2561,1292,1269,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,4006,2024,1982,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,999,503,496,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,2093,1060,1033,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,5491,2770,2721,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,4394,2212,2182,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,955,481,474,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,8860,4460,4400,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,6043,3079,2964,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,3823,1924,1899,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,846,421,425,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,5554,2810,2744,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,5029,2539,2490,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,561,289,272,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,3410,1726,1684,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,4610,2312,2298,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,6192,3123,3069,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1414,714,700,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,4859,2444,2415,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,2906,1456,1450,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,5541,2775,2766,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,3078,1547,1531,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,1930,974,956,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,2659,1339,1320,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,5963,3000,2963,PIK3CA
