Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,634,326,308,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,4553,2285,2268,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,3245,1624,1621,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,4757,2388,2369,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,646,326,320,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1067,534,533,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,5683,2850,2833,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,4978,2489,2489,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,1060,532,528,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,8097,4060,4037,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,5457,2749,2708,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,4025,2018,2007,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,968,484,484,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,6485,3251,3234,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,5041,2532,2509,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,247,125,122,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,2379,1197,1182,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,4138,2071,2067,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,3846,1929,1917,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1712,861,851,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,4097,2055,2042,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,2666,1336,1330,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,4810,2411,2399,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,2609,1311,1298,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,1433,720,713,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,2725,1366,1359,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,5722,2870,2852,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,2592,1302,1290,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,8924,4467,4457,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,4016,2016,2000,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,5026,2517,2509,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,313,178,135,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,133,66,67,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,544,277,267,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,898,451,447,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,691,348,343,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,2764,1385,1379,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,6595,3305,3290,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,3695,1851,1844,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,3108,1555,1553,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,5753,2885,2868,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,5895,2953,2942,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,4195,2105,2090,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,6310,3164,3146,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,3027,1515,1512,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,8450,4232,4218,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,4543,2277,2266,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,6354,3180,3174,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,7907,3961,3946,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,1415,711,704,KDR
chr4,55946226,55946396,CHP2_KDR_8.1,4563,2288,2275,KDR
chr4,55953751,55953885,CHP2_KDR_7.1,5322,2666,2656,KDR
chr4,55955054,55955193,CHP2_KDR_6.1,8360,4193,4167,KDR
chr4,55960952,55961084,CHP2_KDR_5.1,8676,4354,4322,KDR
chr4,55962420,55962573,CHP2_KDR_4.1,4288,2151,2137,KDR
chr4,55972928,55973096,CHP2_KDR_3.1,2784,1401,1383,KDR
chr4,55979550,55979680,CHP2_KDR_2.1,2191,1106,1085,KDR
chr4,55980214,55980384,CHP2_KDR_1.1,3801,1909,1892,KDR
chr4,153245386,153245517,CHP2_FBXW7_5.1,6887,3450,3437,FBXW7
chr4,153247253,153247394,CHP2_FBXW7_4.1,5773,2901,2872,FBXW7
chr4,153249331,153249502,CHP2_FBXW7_3.1,4952,2482,2470,FBXW7
chr4,153250828,153250951,CHP2_FBXW7_2.1,6625,3315,3310,FBXW7
chr4,153258877,153259048,CHP2_FBXW7_1.1,4049,2032,2017,FBXW7
chr5,112173847,112173987,CHP2_APC_1.1,4683,2344,2339,APC
chr5,112174533,112174691,CHP2_APC_2.1,4747,2381,2366,APC
chr5,112175119,112175293,CHP2_APC_3.1,4034,2015,2019,APC
chr5,112175291,112175468,CHP2_APC_4.1,4698,2361,2337,APC
chr5,112175543,112175728,CHP2_APC_5.1,2262,1137,1125,APC
chr5,112175716,112175887,CHP2_APC_6.1,6231,3137,3094,APC
chr5,112175896,112176060,CHP2_APC_7.1,1334,671,663,APC
chr5,149433569,149433717,CHP2_CSF1R_2.1,313,158,155,CSF1R
chr5,149452967,149453098,CHP2_CSF1R_1.1,1873,937,936,CSF1R
chr5,170837477,170837641,CHP2_NPM1_1.1,3774,1902,1872,NPM1
chr7,55211020,55211151,CHP2_EGFR_1.1,3421,1714,1707,EGFR
chr7,55221768,55221944,CHP2_EGFR_2.1,1376,696,680,EGFR
chr7,55232938,55233078,CHP2_EGFR_3.1,5327,2670,2657,EGFR
chr7,55241611,55241754,CHP2_EGFR_4.1,743,370,373,EGFR
chr7,55242387,55242565,CHP2_EGFR_5.1,2043,1024,1019,EGFR
chr7,55248941,55249115,CHP2_EGFR_6.1,711,355,356,EGFR
chr7,55249098,55249270,CHP2_EGFR_7.1,1685,841,844,EGFR
chr7,55259483,55259653,CHP2_EGFR_8.1,1498,751,747,EGFR
chr7,116339591,116339726,CHP2_MET_1.1,5885,2951,2934,MET
chr7,116340131,116340295,CHP2_MET_2.1,3554,1779,1775,MET
chr7,116403107,116403276,CHP2_MET_3.1,3050,1531,1519,MET
chr7,116411854,116412022,CHP2_MET_4.1,5533,2771,2762,MET
chr7,116417403,116417567,CHP2_MET_5.1,4942,2479,2463,MET
chr7,116423383,116423517,CHP2_MET_6.1,3253,1632,1621,MET
chr7,128845039,128845213,CHP2_SMO_1.1,1280,642,638,SMO
chr7,128845933,128846088,CHP2_SMO_2.1,681,343,338,SMO
chr7,128846313,128846444,CHP2_SMO_3.1,991,496,495,SMO
chr7,128850245,128850388,CHP2_SMO_4.1,663,331,332,SMO
chr7,128851475,128851637,CHP2_SMO_5.1,992,496,496,SMO
chr7,140453078,140453246,CHP2_BRAF_2.1,3997,2002,1995,BRAF
chr7,140481367,140481540,CHP2_BRAF_1.1,5065,2539,2526,BRAF
chr7,148508682,148508816,CHP2_EZH2_1.1,4170,2089,2081,EZH2
chr8,38282116,38282279,CHP2_FGFR1_2.1,1555,781,774,FGFR1
chr8,38285827,38286000,CHP2_FGFR1_1.1,1034,518,516,FGFR1
chr9,5073705,5073882,CHP2_JAK2_1.1,3194,1602,1592,JAK2
