Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,1057,567,490,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,3401,1705,1696,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,1876,940,936,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,2890,1450,1440,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,634,318,316,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1651,827,824,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,3936,1978,1958,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,3407,1710,1697,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,809,410,399,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,7578,3807,3771,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,4573,2307,2266,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,3165,1583,1582,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,646,325,321,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,4669,2349,2320,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,3931,1982,1949,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,472,239,233,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,3033,1531,1502,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,4022,2019,2003,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,4074,2047,2027,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1076,543,533,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,2922,1467,1455,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,1716,857,859,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,3444,1727,1717,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,1777,901,876,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,1286,647,639,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1611,808,803,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,3693,1860,1833,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,2364,1187,1177,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,5942,2986,2956,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,2827,1419,1408,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,2866,1440,1426,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,1057,635,422,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,392,200,192,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,1812,918,894,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,3459,1738,1721,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,2936,1487,1449,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,2326,1167,1159,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,5507,2766,2741,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,3314,1655,1659,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,3394,1706,1688,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,5006,2508,2498,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,4159,2081,2078,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,3158,1585,1573,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,6179,3097,3082,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,2675,1342,1333,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,6366,3195,3171,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,3199,1616,1583,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,4863,2435,2428,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,6363,3196,3167,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,1407,706,701,KDR
chr4,55946226,55946396,CHP2_KDR_8.1,4803,2418,2385,KDR
chr4,55953751,55953885,CHP2_KDR_7.1,4749,2377,2372,KDR
chr4,55955054,55955193,CHP2_KDR_6.1,7081,3554,3527,KDR
