Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,1697,894,803,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,3865,1937,1928,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,2507,1256,1251,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,3772,1894,1878,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,1122,563,559,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,2249,1131,1118,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,4786,2400,2386,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,3869,1932,1937,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,845,425,420,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,7719,3870,3849,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,4737,2390,2347,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,3420,1721,1699,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,768,387,381,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,5411,2719,2692,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,4240,2123,2117,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,824,422,402,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,4081,2064,2017,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,5300,2662,2638,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,5475,2748,2727,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1498,752,746,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,3459,1732,1727,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,2449,1230,1219,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,4856,2434,2422,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,2745,1378,1367,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,1596,801,795,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,2406,1209,1197,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,4970,2493,2477,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,3003,1511,1492,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,7494,3765,3729,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,3693,1848,1845,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,4028,2014,2014,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,1334,807,527,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,521,263,258,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,2047,1039,1008,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,3844,1933,1911,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,3538,1785,1753,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,3082,1543,1539,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,6195,3110,3085,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,3678,1843,1835,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,5080,2547,2533,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,5726,2874,2852,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,5356,2687,2669,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,4234,2136,2098,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,7751,3877,3874,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,3112,1563,1549,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,7157,3588,3569,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,3922,1975,1947,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,5977,2994,2983,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,2860,1426,1434,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,2211,1118,1093,KDR
chr4,55946226,55946396,CHP2_KDR_8.1,6312,3175,3137,KDR
chr4,55953751,55953885,CHP2_KDR_7.1,5795,2911,2884,KDR
chr4,55955054,55955193,CHP2_KDR_6.1,7920,3995,3925,KDR
chr4,55960952,55961084,CHP2_KDR_5.1,9441,4738,4703,KDR
chr4,55962420,55962573,CHP2_KDR_4.1,4401,2206,2195,KDR
chr4,55972928,55973096,CHP2_KDR_3.1,3374,1687,1687,KDR
chr4,55979550,55979680,CHP2_KDR_2.1,1938,971,967,KDR
chr4,55980214,55980384,CHP2_KDR_1.1,4205,2109,2096,KDR
chr4,153245386,153245517,CHP2_FBXW7_5.1,5286,2654,2632,FBXW7
chr4,153247253,153247394,CHP2_FBXW7_4.1,5019,2519,2500,FBXW7
chr4,153249331,153249502,CHP2_FBXW7_3.1,5336,2677,2659,FBXW7
