Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,977,543,434,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,3499,1759,1740,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,2325,1165,1160,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,3665,1855,1810,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,744,372,372,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1555,783,772,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,3314,1670,1644,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,3339,1676,1663,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,721,363,358,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,5368,2702,2666,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,3700,1884,1816,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,2521,1273,1248,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,600,299,301,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,3999,2030,1969,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,2955,1482,1473,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,411,209,202,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,3058,1548,1510,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,4131,2072,2059,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,4085,2062,2023,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1397,706,691,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,3028,1517,1511,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,1711,856,855,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,3389,1705,1684,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,1795,909,886,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,1388,694,694,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1705,860,845,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,4504,2263,2241,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,2196,1106,1090,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,6375,3200,3175,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,2918,1465,1453,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,3252,1626,1626,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,871,504,367,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,429,220,209,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,1567,803,764,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,2564,1293,1271,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,2223,1132,1091,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,1821,915,906,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,4759,2391,2368,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,2648,1331,1317,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,3149,1585,1564,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,3483,1752,1731,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,3835,1923,1912,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,3258,1650,1608,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,4887,2453,2434,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,2246,1130,1116,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,5500,2762,2738,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,2882,1449,1433,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,4207,2111,2096,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,5729,2874,2855,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,1386,698,688,KDR
chr4,55946226,55946396,CHP2_KDR_8.1,4840,2441,2399,KDR
chr4,55953751,55953885,CHP2_KDR_7.1,4029,2025,2004,KDR
chr4,55955054,55955193,CHP2_KDR_6.1,5898,2980,2918,KDR
chr4,55960952,55961084,CHP2_KDR_5.1,6468,3255,3213,KDR
chr4,55962420,55962573,CHP2_KDR_4.1,3212,1619,1593,KDR
chr4,55972928,55973096,CHP2_KDR_3.1,2234,1134,1100,KDR
chr4,55979550,55979680,CHP2_KDR_2.1,962,482,480,KDR
chr4,55980214,55980384,CHP2_KDR_1.1,2639,1331,1308,KDR
chr4,153245386,153245517,CHP2_FBXW7_5.1,3942,1980,1962,FBXW7
chr4,153247253,153247394,CHP2_FBXW7_4.1,3845,1935,1910,FBXW7
