Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,975,551,424,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,3374,1701,1673,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,2264,1137,1127,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,3568,1800,1768,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,780,401,379,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1596,804,792,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,3564,1799,1765,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,3275,1645,1630,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,631,321,310,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,5857,2951,2906,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,3954,2003,1951,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,2798,1412,1386,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,671,339,332,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,4380,2209,2171,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,3370,1696,1674,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,502,258,244,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,2976,1513,1463,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,4262,2147,2115,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,4806,2430,2376,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1366,699,667,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,3062,1544,1518,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,1956,991,965,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,3546,1777,1769,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,2107,1063,1044,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,2202,1103,1099,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1512,763,749,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,4506,2265,2241,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,2324,1173,1151,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,6172,3106,3066,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,3203,1611,1592,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,3058,1542,1516,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,705,416,289,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,384,197,187,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,1285,666,619,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,2405,1219,1186,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,2072,1064,1008,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,1861,939,922,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,4119,2074,2045,PDGFRA
