Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,842,469,373,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,3286,1655,1631,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,1977,997,980,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,3360,1693,1667,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,629,318,311,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1194,605,589,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,3484,1750,1734,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,3222,1616,1606,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,613,309,304,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,7253,3659,3594,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,4271,2165,2106,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,2588,1307,1281,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,417,208,209,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,4138,2090,2048,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,3722,1870,1852,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,372,193,179,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,2573,1306,1267,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,3465,1739,1726,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,5033,2543,2490,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1064,541,523,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,3338,1675,1663,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,1964,989,975,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,4115,2059,2056,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,2113,1072,1041,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,2772,1400,1372,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1453,731,722,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,4966,2502,2464,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,2597,1300,1297,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,7238,3629,3609,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,3429,1724,1705,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,3465,1740,1725,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,581,352,229,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,242,122,120,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,1206,617,589,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,2043,1036,1007,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,1862,950,912,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,1955,982,973,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,5193,2604,2589,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,2963,1484,1479,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,2893,1461,1432,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,4403,2214,2189,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,3491,1749,1742,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,2780,1403,1377,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,5587,2793,2794,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,2300,1157,1143,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,5412,2720,2692,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,2506,1261,1245,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,4437,2223,2214,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,5139,2576,2563,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,917,462,455,KDR
chr4,55946226,55946396,CHP2_KDR_8.1,5166,2604,2562,KDR
chr4,55953751,55953885,CHP2_KDR_7.1,3805,1923,1882,KDR
chr4,55955054,55955193,CHP2_KDR_6.1,6015,3036,2979,KDR
chr4,55960952,55961084,CHP2_KDR_5.1,6481,3254,3227,KDR
chr4,55962420,55962573,CHP2_KDR_4.1,4493,2262,2231,KDR
chr4,55972928,55973096,CHP2_KDR_3.1,1157,580,577,KDR
chr4,55979550,55979680,CHP2_KDR_2.1,1082,549,533,KDR
chr4,55980214,55980384,CHP2_KDR_1.1,2825,1423,1402,KDR
chr4,153245386,153245517,CHP2_FBXW7_5.1,3552,1783,1769,FBXW7
chr4,153247253,153247394,CHP2_FBXW7_4.1,3581,1803,1778,FBXW7
chr4,153249331,153249502,CHP2_FBXW7_3.1,4449,2235,2214,FBXW7
chr4,153250828,153250951,CHP2_FBXW7_2.1,4399,2205,2194,FBXW7
chr4,153258877,153259048,CHP2_FBXW7_1.1,2745,1380,1365,FBXW7
chr5,112173847,112173987,CHP2_APC_1.1,2928,1475,1453,APC
chr5,112174533,112174691,CHP2_APC_2.1,3351,1689,1662,APC
chr5,112175119,112175293,CHP2_APC_3.1,3141,1577,1564,APC
chr5,112175291,112175468,CHP2_APC_4.1,3858,1945,1913,APC
chr5,112175543,112175728,CHP2_APC_5.1,1183,598,585,APC
chr5,112175716,112175887,CHP2_APC_6.1,4936,2514,2422,APC
chr5,112175896,112176060,CHP2_APC_7.1,1872,932,940,APC
chr5,149433569,149433717,CHP2_CSF1R_2.1,399,200,199,CSF1R
chr5,149452967,149453098,CHP2_CSF1R_1.1,1651,831,820,CSF1R
chr5,170837477,170837641,CHP2_NPM1_1.1,2732,1379,1353,NPM1
chr7,55211020,55211151,CHP2_EGFR_1.1,2477,1244,1233,EGFR
chr7,55221768,55221944,CHP2_EGFR_2.1,2203,1113,1090,EGFR
chr7,55232938,55233078,CHP2_EGFR_3.1,6706,3372,3334,EGFR
chr7,55241611,55241754,CHP2_EGFR_4.1,734,369,365,EGFR
chr7,55242387,55242565,CHP2_EGFR_5.1,2437,1226,1211,EGFR
chr7,55248941,55249115,CHP2_EGFR_6.1,1520,770,750,EGFR
chr7,55249098,55249270,CHP2_EGFR_7.1,1925,976,949,EGFR
chr7,55259483,55259653,CHP2_EGFR_8.1,2987,1500,1487,EGFR
chr7,116339591,116339726,CHP2_MET_1.1,4167,2093,2074,MET
chr7,116340131,116340295,CHP2_MET_2.1,2727,1372,1355,MET
chr7,116403107,116403276,CHP2_MET_3.1,2172,1086,1086,MET
chr7,116411854,116412022,CHP2_MET_4.1,4306,2173,2133,MET
chr7,116417403,116417567,CHP2_MET_5.1,4150,2098,2052,MET
chr7,116423383,116423517,CHP2_MET_6.1,1768,893,875,MET
chr7,128845039,128845213,CHP2_SMO_1.1,2515,1265,1250,SMO
chr7,128845933,128846088,CHP2_SMO_2.1,836,420,416,SMO
chr7,128846313,128846444,CHP2_SMO_3.1,1115,568,547,SMO
chr7,128850245,128850388,CHP2_SMO_4.1,1121,564,557,SMO
chr7,128851475,128851637,CHP2_SMO_5.1,1952,983,969,SMO
chr7,140453078,140453246,CHP2_BRAF_2.1,3791,1916,1875,BRAF
chr7,140481367,140481540,CHP2_BRAF_1.1,3893,1973,1920,BRAF
chr7,148508682,148508816,CHP2_EZH2_1.1,3184,1603,1581,EZH2
chr8,38282116,38282279,CHP2_FGFR1_2.1,1824,924,900,FGFR1
chr8,38285827,38286000,CHP2_FGFR1_1.1,1041,529,512,FGFR1
chr9,5073705,5073882,CHP2_JAK2_1.1,2475,1241,1234,JAK2
chr9,21970916,21971091,CHP2_CDKN2A_2.1,570,291,279,CDKN2A
chr9,21971066,21971244,CHP2_CDKN2A_1.1,1149,654,495,CDKN2A
chr9,80409351,80409523,CHP2_GNAQ_1.1,2394,1211,1183,GNAQ
chr9,133738270,133738403,CHP2_ABL1_1.1,5460,2745,2715,ABL1
chr9,133747418,133747555,CHP2_ABL1_2.1,3791,1903,1888,ABL1
chr9,133748255,133748442,CHP2_ABL1_3.1,2927,1487,1440,ABL1
chr9,133750283,133750430,CHP2_ABL1_4.1,1529,776,753,ABL1
chr9,139390740,139390910,CHP2_NOTCH1_3.1,599,307,292,NOTCH1
chr9,139397738,139397904,CHP2_NOTCH1_2.1,2216,1121,1095,NOTCH1
chr9,139399313,139399472,CHP2_NOTCH1_1.1,249,130,119,NOTCH1
chr10,43609042,43609207,CHP2_RET_1.1,1946,986,960,RET
chr10,43609850,43610035,CHP2_RET_2.1,579,293,286,RET
chr10,43613770,43613918,CHP2_RET_3.1,1641,829,812,RET
chr10,43615522,43615712,CHP2_RET_4.1,1008,510,498,RET
chr10,43617290,43617458,CHP2_RET_5.1,2697,1355,1342,RET
chr10,89624183,89624325,CHP2_PTEN_1.1,1035,526,509,PTEN
chr10,89685234,89685399,CHP2_PTEN_2.1,5094,2573,2521,PTEN
chr10,89692789,89692945,CHP2_PTEN_3.1,2822,1419,1403,PTEN
chr10,89711780,89711957,CHP2_PTEN_4.1,2808,1410,1398,PTEN
chr10,89717479,89717645,CHP2_PTEN_5.1,3692,1851,1841,PTEN
chr10,89717642,89717805,CHP2_PTEN_6.1,3010,1506,1504,PTEN
chr10,89720671,89720772,CHP2_PTEN_7.1,7288,3658,3630,PTEN
chr10,89720760,89720925,CHP2_PTEN_8.1,3843,1928,1915,PTEN
chr10,123257928,123258070,CHP2_FGFR2_4.1,3272,1646,1626,FGFR2
chr10,123274697,123274860,CHP2_FGFR2_3.1,1248,627,621,FGFR2
chr10,123279393,123279569,CHP2_FGFR2_2.1,3508,1765,1743,FGFR2
chr10,123279583,123279738,CHP2_FGFR2_1.1,2034,1032,1002,FGFR2
chr11,533788,533955,CHP2_HRAS_2.1,505,256,249,HRAS
chr11,534196,534333,CHP2_HRAS_1.1,514,266,248,HRAS
chr11,108117741,108117890,CHP2_ATM_1.1,3961,1990,1971,ATM
chr11,108119791,108119916,CHP2_ATM_2.1,4855,2458,2397,ATM
chr11,108123491,108123643,CHP2_ATM_3.1,5450,2739,2711,ATM
chr11,108137907,108138050,CHP2_ATM_4.1,2973,1495,1478,ATM
chr11,108155059,108155205,CHP2_ATM_5.1,3716,1878,1838,ATM
chr11,108170432,108170581,CHP2_ATM_6.1,2775,1402,1373,ATM
chr11,108172338,108172492,CHP2_ATM_7.1,6773,3422,3351,ATM
chr11,108173606,108173728,CHP2_ATM_8.1,7185,3614,3571,ATM
chr11,108180878,108180985,CHP2_ATM_9.1,1916,959,957,ATM
chr11,108200891,108201018,CHP2_ATM_10.1,3679,1851,1828,ATM
chr11,108204610,108204709,CHP2_ATM_11.1,5447,2750,2697,ATM
chr11,108205707,108205841,CHP2_ATM_12.1,6724,3374,3350,ATM
chr11,108206499,108206653,CHP2_ATM_13.1,5711,2892,2819,ATM
chr11,108217991,108218169,CHP2_ATM_14.1,3018,1515,1503,ATM
chr11,108225525,108225657,CHP2_ATM_15.1,2833,1421,1412,ATM
chr11,108236018,108236165,CHP2_ATM_16.1,1706,864,842,ATM
chr11,108236162,108236310,CHP2_ATM_17.1,887,449,438,ATM
chr12,25378525,25378683,CHP2_KRAS_3.1,5304,2666,2638,KRAS
chr12,25380236,25380389,CHP2_KRAS_2.1,4372,2194,2178,KRAS
chr12,25398162,25398329,CHP2_KRAS_1.1,3682,1860,1822,KRAS
