Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,616,342,274,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,2332,1167,1165,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,1545,772,773,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,2396,1195,1201,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,452,226,226,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,918,463,455,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,2751,1380,1371,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,2465,1243,1222,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,468,234,234,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,4986,2504,2482,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,3418,1734,1684,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,2245,1126,1119,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,473,237,236,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,3216,1618,1598,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,2737,1370,1367,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,251,125,126,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,1840,928,912,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,2472,1245,1227,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,3520,1763,1757,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,861,438,423,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,2272,1140,1132,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,1385,698,687,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,2699,1351,1348,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,1499,756,743,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,1719,864,855,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1040,522,518,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,3308,1662,1646,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,1697,850,847,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,4479,2255,2224,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,2287,1149,1138,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,2372,1191,1181,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,424,237,187,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,171,89,82,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,833,420,413,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,1475,744,731,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,1289,652,637,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,1380,691,689,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,3667,1836,1831,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,2283,1148,1135,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,2031,1017,1014,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,3379,1697,1682,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,2901,1455,1446,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,2165,1091,1074,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,4360,2188,2172,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,1823,923,900,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,4031,2023,2008,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,2212,1110,1102,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,3376,1691,1685,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,4186,2105,2081,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,787,397,390,KDR
chr4,55946226,55946396,CHP2_KDR_8.1,3441,1720,1721,KDR
chr4,55953751,55953885,CHP2_KDR_7.1,3025,1519,1506,KDR
chr4,55955054,55955193,CHP2_KDR_6.1,4814,2424,2390,KDR
chr4,55960952,55961084,CHP2_KDR_5.1,4911,2466,2445,KDR
chr4,55962420,55962573,CHP2_KDR_4.1,2694,1351,1343,KDR
chr4,55972928,55973096,CHP2_KDR_3.1,1669,829,840,KDR
chr4,55979550,55979680,CHP2_KDR_2.1,1031,519,512,KDR
chr4,55980214,55980384,CHP2_KDR_1.1,2330,1170,1160,KDR
chr4,153245386,153245517,CHP2_FBXW7_5.1,2639,1326,1313,FBXW7
chr4,153247253,153247394,CHP2_FBXW7_4.1,3090,1557,1533,FBXW7
chr4,153249331,153249502,CHP2_FBXW7_3.1,3241,1624,1617,FBXW7
chr4,153250828,153250951,CHP2_FBXW7_2.1,3224,1619,1605,FBXW7
chr4,153258877,153259048,CHP2_FBXW7_1.1,2234,1120,1114,FBXW7
chr5,112173847,112173987,CHP2_APC_1.1,2348,1180,1168,APC
chr5,112174533,112174691,CHP2_APC_2.1,2747,1375,1372,APC
chr5,112175119,112175293,CHP2_APC_3.1,2423,1218,1205,APC
chr5,112175291,112175468,CHP2_APC_4.1,2877,1454,1423,APC
chr5,112175543,112175728,CHP2_APC_5.1,1089,546,543,APC
chr5,112175716,112175887,CHP2_APC_6.1,4158,2089,2069,APC
chr5,112175896,112176060,CHP2_APC_7.1,1361,689,672,APC
chr5,149433569,149433717,CHP2_CSF1R_2.1,328,166,162,CSF1R
chr5,149452967,149453098,CHP2_CSF1R_1.1,1191,598,593,CSF1R
chr5,170837477,170837641,CHP2_NPM1_1.1,2176,1105,1071,NPM1
chr7,55211020,55211151,CHP2_EGFR_1.1,1779,891,888,EGFR
chr7,55221768,55221944,CHP2_EGFR_2.1,1428,713,715,EGFR
chr7,55232938,55233078,CHP2_EGFR_3.1,4254,2141,2113,EGFR
chr7,55241611,55241754,CHP2_EGFR_4.1,506,254,252,EGFR
chr7,55242387,55242565,CHP2_EGFR_5.1,1550,777,773,EGFR
chr7,55248941,55249115,CHP2_EGFR_6.1,982,494,488,EGFR
chr7,55249098,55249270,CHP2_EGFR_7.1,1418,720,698,EGFR
chr7,55259483,55259653,CHP2_EGFR_8.1,1613,813,800,EGFR
chr7,116339591,116339726,CHP2_MET_1.1,3130,1576,1554,MET
chr7,116340131,116340295,CHP2_MET_2.1,1982,998,984,MET
chr7,116403107,116403276,CHP2_MET_3.1,1738,871,867,MET
chr7,116411854,116412022,CHP2_MET_4.1,3119,1567,1552,MET
chr7,116417403,116417567,CHP2_MET_5.1,3104,1566,1538,MET
chr7,116423383,116423517,CHP2_MET_6.1,1259,630,629,MET
chr7,128845039,128845213,CHP2_SMO_1.1,1929,967,962,SMO
chr7,128845933,128846088,CHP2_SMO_2.1,614,309,305,SMO
chr7,128846313,128846444,CHP2_SMO_3.1,894,448,446,SMO
chr7,128850245,128850388,CHP2_SMO_4.1,725,363,362,SMO
chr7,128851475,128851637,CHP2_SMO_5.1,1395,704,691,SMO
chr7,140453078,140453246,CHP2_BRAF_2.1,2933,1472,1461,BRAF
chr7,140481367,140481540,CHP2_BRAF_1.1,2935,1481,1454,BRAF
chr7,148508682,148508816,CHP2_EZH2_1.1,2293,1149,1144,EZH2
chr8,38282116,38282279,CHP2_FGFR1_2.1,1434,725,709,FGFR1
chr8,38285827,38286000,CHP2_FGFR1_1.1,822,412,410,FGFR1
chr9,5073705,5073882,CHP2_JAK2_1.1,1747,880,867,JAK2
chr9,21970916,21971091,CHP2_CDKN2A_2.1,416,209,207,CDKN2A
chr9,21971066,21971244,CHP2_CDKN2A_1.1,808,422,386,CDKN2A
chr9,80409351,80409523,CHP2_GNAQ_1.1,2076,1043,1033,GNAQ
chr9,133738270,133738403,CHP2_ABL1_1.1,3856,1935,1921,ABL1
chr9,133747418,133747555,CHP2_ABL1_2.1,2714,1358,1356,ABL1
chr9,133748255,133748442,CHP2_ABL1_3.1,1931,973,958,ABL1
chr9,133750283,133750430,CHP2_ABL1_4.1,1164,585,579,ABL1
chr9,139390740,139390910,CHP2_NOTCH1_3.1,372,188,184,NOTCH1
chr9,139397738,139397904,CHP2_NOTCH1_2.1,1544,778,766,NOTCH1
chr9,139399313,139399472,CHP2_NOTCH1_1.1,212,106,106,NOTCH1
chr10,43609042,43609207,CHP2_RET_1.1,1173,595,578,RET
chr10,43609850,43610035,CHP2_RET_2.1,316,160,156,RET
chr10,43613770,43613918,CHP2_RET_3.1,1058,532,526,RET
chr10,43615522,43615712,CHP2_RET_4.1,639,322,317,RET
chr10,43617290,43617458,CHP2_RET_5.1,1625,812,813,RET
chr10,89624183,89624325,CHP2_PTEN_1.1,767,382,385,PTEN
chr10,89685234,89685399,CHP2_PTEN_2.1,3775,1904,1871,PTEN
chr10,89692789,89692945,CHP2_PTEN_3.1,2077,1048,1029,PTEN
chr10,89711780,89711957,CHP2_PTEN_4.1,2164,1092,1072,PTEN
chr10,89717479,89717645,CHP2_PTEN_5.1,2643,1327,1316,PTEN
chr10,89717642,89717805,CHP2_PTEN_6.1,2480,1250,1230,PTEN
chr10,89720671,89720772,CHP2_PTEN_7.1,5376,2693,2683,PTEN
chr10,89720760,89720925,CHP2_PTEN_8.1,2862,1438,1424,PTEN
chr10,123257928,123258070,CHP2_FGFR2_4.1,2604,1315,1289,FGFR2
chr10,123274697,123274860,CHP2_FGFR2_3.1,819,412,407,FGFR2
chr10,123279393,123279569,CHP2_FGFR2_2.1,2420,1220,1200,FGFR2
chr10,123279583,123279738,CHP2_FGFR2_1.1,1545,780,765,FGFR2
chr11,533788,533955,CHP2_HRAS_2.1,299,151,148,HRAS
chr11,534196,534333,CHP2_HRAS_1.1,294,152,142,HRAS
chr11,108117741,108117890,CHP2_ATM_1.1,2763,1389,1374,ATM
chr11,108119791,108119916,CHP2_ATM_2.1,3543,1785,1758,ATM
chr11,108123491,108123643,CHP2_ATM_3.1,3748,1878,1870,ATM
chr11,108137907,108138050,CHP2_ATM_4.1,2252,1130,1122,ATM
chr11,108155059,108155205,CHP2_ATM_5.1,2728,1370,1358,ATM
chr11,108170432,108170581,CHP2_ATM_6.1,1891,952,939,ATM
chr11,108172338,108172492,CHP2_ATM_7.1,4882,2453,2429,ATM
chr11,108173606,108173728,CHP2_ATM_8.1,4849,2437,2412,ATM
chr11,108180878,108180985,CHP2_ATM_9.1,1530,766,764,ATM
chr11,108200891,108201018,CHP2_ATM_10.1,2431,1219,1212,ATM
chr11,108204610,108204709,CHP2_ATM_11.1,3918,1969,1949,ATM
chr11,108205707,108205841,CHP2_ATM_12.1,4529,2273,2256,ATM
chr11,108206499,108206653,CHP2_ATM_13.1,3678,1848,1830,ATM
chr11,108217991,108218169,CHP2_ATM_14.1,2229,1119,1110,ATM
chr11,108225525,108225657,CHP2_ATM_15.1,2087,1050,1037,ATM
chr11,108236018,108236165,CHP2_ATM_16.1,1404,706,698,ATM
chr11,108236162,108236310,CHP2_ATM_17.1,717,362,355,ATM
chr12,25378525,25378683,CHP2_KRAS_3.1,3609,1810,1799,KRAS
chr12,25380236,25380389,CHP2_KRAS_2.1,2803,1412,1391,KRAS
chr12,25398162,25398329,CHP2_KRAS_1.1,2285,1147,1138,KRAS
chr12,112888094,112888253,CHP2_PTPN11_1.1,3167,1593,1574,PTPN11
chr12,112926811,112926986,CHP2_PTPN11_2.1,2677,1345,1332,PTPN11
chr12,121431347,121431484,CHP2_HNF1A_1.1,1318,666,652,HNF1A
chr12,121431986,121432124,CHP2_HNF1A_2.1,2709,1362,1347,HNF1A
chr13,28592555,28592688,CHP2_FLT3_4.1,2351,1184,1167,FLT3
chr13,28602251,28602404,CHP2_FLT3_3.1,3078,1542,1536,FLT3
chr13,28608203,28608373,CHP2_FLT3_2.1,2490,1252,1238,FLT3
chr13,28610069,28610209,CHP2_FLT3_1.1,4147,2085,2062,FLT3
chr13,48919199,48919337,CHP2_RB1_1.1,3089,1551,1538,RB1
chr13,48923115,48923280,CHP2_RB1_2.1,2674,1342,1332,RB1
chr13,48941577,48941749,CHP2_RB1_3.1,1900,954,946,RB1
chr13,48942573,48942736,CHP2_RB1_4.1,1240,622,618,RB1
chr13,48953729,48953899,CHP2_RB1_5.1,2143,1076,1067,RB1
chr13,48955501,48955630,CHP2_RB1_6.1,3910,1964,1946,RB1
