Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,795,446,349,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,2669,1336,1333,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,1760,881,879,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,2650,1331,1319,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,657,333,324,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1312,660,652,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,3133,1570,1563,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,2916,1463,1453,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,653,330,323,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,5914,2974,2940,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,3663,1856,1807,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,2544,1277,1267,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,578,289,289,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,3974,2000,1974,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,3327,1665,1662,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,365,186,179,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,2551,1292,1259,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,3222,1619,1603,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,3475,1747,1728,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,964,491,473,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,2632,1323,1309,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,1594,805,789,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,2952,1482,1470,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,1553,785,768,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,1468,734,734,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1166,585,581,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,3479,1749,1730,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,1952,981,971,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,4961,2486,2475,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,2353,1182,1171,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,2701,1353,1348,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,639,370,269,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,263,134,129,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,1163,599,564,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,1936,972,964,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,1839,937,902,FGFR3
