Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,1011,545,466,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,3258,1636,1622,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,2092,1048,1044,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,3477,1740,1737,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,752,380,372,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1592,802,790,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,4099,2053,2046,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,3652,1831,1821,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,664,333,331,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,7330,3678,3652,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,4630,2335,2295,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,3253,1631,1622,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,661,332,329,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,5033,2532,2501,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,4176,2094,2082,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,437,223,214,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,3009,1509,1500,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,3900,1959,1941,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,4758,2384,2374,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1248,629,619,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,3224,1618,1606,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,1954,977,977,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,3633,1821,1812,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,2172,1090,1082,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,2085,1046,1039,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1369,685,684,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,4686,2353,2333,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,2351,1180,1171,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,6464,3241,3223,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,3170,1590,1580,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,3359,1683,1676,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,760,433,327,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,357,180,177,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,1557,793,764,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,2401,1208,1193,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,2252,1136,1116,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,2074,1041,1033,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,4802,2407,2395,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,2742,1377,1365,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,3157,1582,1575,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,3912,1965,1947,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,3589,1799,1790,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,2954,1482,1472,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,5490,2749,2741,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,2339,1173,1166,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,5503,2763,2740,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,2594,1299,1295,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,4457,2231,2226,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,5299,2659,2640,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,1114,565,549,KDR
chr4,55946226,55946396,CHP2_KDR_8.1,4174,2097,2077,KDR
chr4,55953751,55953885,CHP2_KDR_7.1,4172,2093,2079,KDR
chr4,55955054,55955193,CHP2_KDR_6.1,5781,2909,2872,KDR
chr4,55960952,55961084,CHP2_KDR_5.1,5871,2953,2918,KDR
chr4,55962420,55962573,CHP2_KDR_4.1,3912,1968,1944,KDR
chr4,55972928,55973096,CHP2_KDR_3.1,2202,1110,1092,KDR
chr4,55979550,55979680,CHP2_KDR_2.1,1180,596,584,KDR
chr4,55980214,55980384,CHP2_KDR_1.1,2811,1416,1395,KDR
chr4,153245386,153245517,CHP2_FBXW7_5.1,3548,1775,1773,FBXW7
chr4,153247253,153247394,CHP2_FBXW7_4.1,3824,1920,1904,FBXW7
chr4,153249331,153249502,CHP2_FBXW7_3.1,4099,2059,2040,FBXW7
chr4,153250828,153250951,CHP2_FBXW7_2.1,3808,1909,1899,FBXW7
chr4,153258877,153259048,CHP2_FBXW7_1.1,3046,1528,1518,FBXW7
chr5,112173847,112173987,CHP2_APC_1.1,2935,1465,1470,APC
chr5,112174533,112174691,CHP2_APC_2.1,3412,1715,1697,APC
chr5,112175119,112175293,CHP2_APC_3.1,3330,1671,1659,APC
chr5,112175291,112175468,CHP2_APC_4.1,3657,1837,1820,APC
chr5,112175543,112175728,CHP2_APC_5.1,1303,655,648,APC
chr5,112175716,112175887,CHP2_APC_6.1,4823,2422,2401,APC
chr5,112175896,112176060,CHP2_APC_7.1,1596,801,795,APC
chr5,149433569,149433717,CHP2_CSF1R_2.1,532,269,263,CSF1R
chr5,149452967,149453098,CHP2_CSF1R_1.1,1688,851,837,CSF1R
chr5,170837477,170837641,CHP2_NPM1_1.1,2697,1357,1340,NPM1
chr7,55211020,55211151,CHP2_EGFR_1.1,2956,1481,1475,EGFR
chr7,55221768,55221944,CHP2_EGFR_2.1,2718,1363,1355,EGFR
