Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,994,561,433,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,2798,1408,1390,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,1860,934,926,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,3058,1539,1519,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,569,290,279,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1145,579,566,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,2822,1417,1405,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,2574,1288,1286,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,522,265,257,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,5470,2752,2718,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,3477,1774,1703,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,2291,1156,1135,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,451,227,224,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,3518,1776,1742,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,2854,1436,1418,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,308,155,153,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,2212,1119,1093,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,3018,1520,1498,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,3782,1903,1879,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,873,441,432,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,2513,1261,1252,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,1515,762,753,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,3045,1527,1518,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,1758,889,869,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,2009,1007,1002,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1283,649,634,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,3779,1899,1880,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,1968,994,974,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,5073,2551,2522,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,2560,1288,1272,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,2663,1333,1330,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,507,320,187,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,223,116,107,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,1006,513,493,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,1596,807,789,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,1606,815,791,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,1603,808,795,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,4219,2124,2095,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,2619,1314,1305,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,2777,1395,1382,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,3201,1609,1592,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,3412,1709,1703,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,2508,1262,1246,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,4760,2389,2371,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,2182,1095,1087,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,4658,2345,2313,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,2488,1250,1238,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,3894,1953,1941,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,2548,1281,1267,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,1014,509,505,KDR
chr4,55946226,55946396,CHP2_KDR_8.1,4564,2299,2265,KDR
chr4,55953751,55953885,CHP2_KDR_7.1,3510,1761,1749,KDR
chr4,55955054,55955193,CHP2_KDR_6.1,5370,2710,2660,KDR
chr4,55960952,55961084,CHP2_KDR_5.1,6105,3068,3037,KDR
chr4,55962420,55962573,CHP2_KDR_4.1,2770,1396,1374,KDR
chr4,55972928,55973096,CHP2_KDR_3.1,2017,1015,1002,KDR
chr4,55979550,55979680,CHP2_KDR_2.1,1061,538,523,KDR
chr4,55980214,55980384,CHP2_KDR_1.1,2533,1275,1258,KDR
chr4,153245386,153245517,CHP2_FBXW7_5.1,2886,1451,1435,FBXW7
chr4,153247253,153247394,CHP2_FBXW7_4.1,2984,1503,1481,FBXW7
chr4,153249331,153249502,CHP2_FBXW7_3.1,3560,1791,1769,FBXW7
chr4,153250828,153250951,CHP2_FBXW7_2.1,3728,1871,1857,FBXW7
chr4,153258877,153259048,CHP2_FBXW7_1.1,2515,1261,1254,FBXW7
chr5,112173847,112173987,CHP2_APC_1.1,2212,1115,1097,APC
chr5,112174533,112174691,CHP2_APC_2.1,2394,1210,1184,APC
chr5,112175119,112175293,CHP2_APC_3.1,2302,1163,1139,APC
chr5,112175291,112175468,CHP2_APC_4.1,2730,1372,1358,APC
chr5,112175543,112175728,CHP2_APC_5.1,1065,535,530,APC
chr5,112175716,112175887,CHP2_APC_6.1,3557,1802,1755,APC
chr5,112175896,112176060,CHP2_APC_7.1,1379,696,683,APC
chr5,149433569,149433717,CHP2_CSF1R_2.1,336,171,165,CSF1R
chr5,149452967,149453098,CHP2_CSF1R_1.1,1397,707,690,CSF1R
chr5,170837477,170837641,CHP2_NPM1_1.1,2369,1203,1166,NPM1
chr7,55211020,55211151,CHP2_EGFR_1.1,2279,1139,1140,EGFR
chr7,55221768,55221944,CHP2_EGFR_2.1,2142,1080,1062,EGFR
chr7,55232938,55233078,CHP2_EGFR_3.1,6029,3041,2988,EGFR
chr7,55241611,55241754,CHP2_EGFR_4.1,883,443,440,EGFR
chr7,55242387,55242565,CHP2_EGFR_5.1,2327,1170,1157,EGFR
chr7,55248941,55249115,CHP2_EGFR_6.1,1402,710,692,EGFR
chr7,55249098,55249270,CHP2_EGFR_7.1,2143,1087,1056,EGFR
chr7,55259483,55259653,CHP2_EGFR_8.1,2804,1403,1401,EGFR
chr7,116339591,116339726,CHP2_MET_1.1,4237,2134,2103,MET
chr7,116340131,116340295,CHP2_MET_2.1,2722,1371,1351,MET
chr7,116403107,116403276,CHP2_MET_3.1,2379,1189,1190,MET
chr7,116411854,116412022,CHP2_MET_4.1,4141,2088,2053,MET
chr7,116417403,116417567,CHP2_MET_5.1,4184,2103,2081,MET
chr7,116423383,116423517,CHP2_MET_6.1,1849,934,915,MET
chr7,128845039,128845213,CHP2_SMO_1.1,2810,1415,1395,SMO
chr7,128845933,128846088,CHP2_SMO_2.1,971,490,481,SMO
chr7,128846313,128846444,CHP2_SMO_3.1,1220,615,605,SMO
chr7,128850245,128850388,CHP2_SMO_4.1,1157,586,571,SMO
chr7,128851475,128851637,CHP2_SMO_5.1,2032,1022,1010,SMO
chr7,140453078,140453246,CHP2_BRAF_2.1,3660,1843,1817,BRAF
chr7,140481367,140481540,CHP2_BRAF_1.1,3379,1717,1662,BRAF
chr7,148508682,148508816,CHP2_EZH2_1.1,3086,1553,1533,EZH2
chr8,38282116,38282279,CHP2_FGFR1_2.1,2010,1022,988,FGFR1
chr8,38285827,38286000,CHP2_FGFR1_1.1,1233,620,613,FGFR1
chr9,5073705,5073882,CHP2_JAK2_1.1,1933,970,963,JAK2
chr9,21970916,21971091,CHP2_CDKN2A_2.1,506,260,246,CDKN2A
chr9,21971066,21971244,CHP2_CDKN2A_1.1,886,487,399,CDKN2A
chr9,80409351,80409523,CHP2_GNAQ_1.1,1986,1002,984,GNAQ
chr9,133738270,133738403,CHP2_ABL1_1.1,5223,2632,2591,ABL1
chr9,133747418,133747555,CHP2_ABL1_2.1,3535,1773,1762,ABL1
chr9,133748255,133748442,CHP2_ABL1_3.1,2716,1367,1349,ABL1
chr9,133750283,133750430,CHP2_ABL1_4.1,1396,707,689,ABL1
chr9,139390740,139390910,CHP2_NOTCH1_3.1,620,321,299,NOTCH1
chr9,139397738,139397904,CHP2_NOTCH1_2.1,2194,1110,1084,NOTCH1
chr9,139399313,139399472,CHP2_NOTCH1_1.1,286,142,144,NOTCH1
chr10,43609042,43609207,CHP2_RET_1.1,1486,751,735,RET
chr10,43609850,43610035,CHP2_RET_2.1,457,231,226,RET
chr10,43613770,43613918,CHP2_RET_3.1,1276,646,630,RET
chr10,43615522,43615712,CHP2_RET_4.1,894,450,444,RET
chr10,43617290,43617458,CHP2_RET_5.1,1934,970,964,RET
chr10,89624183,89624325,CHP2_PTEN_1.1,918,462,456,PTEN
chr10,89685234,89685399,CHP2_PTEN_2.1,3846,1941,1905,PTEN
chr10,89692789,89692945,CHP2_PTEN_3.1,2184,1095,1089,PTEN
chr10,89711780,89711957,CHP2_PTEN_4.1,2142,1079,1063,PTEN
chr10,89717479,89717645,CHP2_PTEN_5.1,2828,1420,1408,PTEN
chr10,89717642,89717805,CHP2_PTEN_6.1,2349,1182,1167,PTEN
chr10,89720671,89720772,CHP2_PTEN_7.1,5531,2769,2762,PTEN
chr10,89720760,89720925,CHP2_PTEN_8.1,2921,1467,1454,PTEN
chr10,123257928,123258070,CHP2_FGFR2_4.1,2693,1360,1333,FGFR2
chr10,123274697,123274860,CHP2_FGFR2_3.1,1007,508,499,FGFR2
chr10,123279393,123279569,CHP2_FGFR2_2.1,2698,1361,1337,FGFR2
chr10,123279583,123279738,CHP2_FGFR2_1.1,1791,904,887,FGFR2
chr11,533788,533955,CHP2_HRAS_2.1,375,189,186,HRAS
chr11,534196,534333,CHP2_HRAS_1.1,459,232,227,HRAS
chr11,108117741,108117890,CHP2_ATM_1.1,3455,1732,1723,ATM
chr11,108119791,108119916,CHP2_ATM_2.1,4575,2307,2268,ATM
chr11,108123491,108123643,CHP2_ATM_3.1,4717,2368,2349,ATM
chr11,108137907,108138050,CHP2_ATM_4.1,2824,1415,1409,ATM
chr11,108155059,108155205,CHP2_ATM_5.1,3125,1583,1542,ATM
chr11,108170432,108170581,CHP2_ATM_6.1,2674,1346,1328,ATM
chr11,108172338,108172492,CHP2_ATM_7.1,5594,2828,2766,ATM
chr11,108173606,108173728,CHP2_ATM_8.1,6062,3050,3012,ATM
chr11,108180878,108180985,CHP2_ATM_9.1,1759,883,876,ATM
chr11,108200891,108201018,CHP2_ATM_10.1,2779,1399,1380,ATM
chr11,108204610,108204709,CHP2_ATM_11.1,4900,2478,2422,ATM
chr11,108205707,108205841,CHP2_ATM_12.1,5442,2733,2709,ATM
chr11,108206499,108206653,CHP2_ATM_13.1,4820,2432,2388,ATM
chr11,108217991,108218169,CHP2_ATM_14.1,2761,1385,1376,ATM
chr11,108225525,108225657,CHP2_ATM_15.1,2570,1293,1277,ATM
chr11,108236018,108236165,CHP2_ATM_16.1,1751,882,869,ATM
chr11,108236162,108236310,CHP2_ATM_17.1,899,448,451,ATM
chr12,25378525,25378683,CHP2_KRAS_3.1,4247,2131,2116,KRAS
chr12,25380236,25380389,CHP2_KRAS_2.1,3477,1746,1731,KRAS
chr12,25398162,25398329,CHP2_KRAS_1.1,2934,1477,1457,KRAS
chr12,112888094,112888253,CHP2_PTPN11_1.1,3634,1834,1800,PTPN11
chr12,112926811,112926986,CHP2_PTPN11_2.1,3215,1618,1597,PTPN11
chr12,121431347,121431484,CHP2_HNF1A_1.1,1659,833,826,HNF1A
chr12,121431986,121432124,CHP2_HNF1A_2.1,3086,1554,1532,HNF1A
chr13,28592555,28592688,CHP2_FLT3_4.1,2656,1335,1321,FLT3
chr13,28602251,28602404,CHP2_FLT3_3.1,3578,1804,1774,FLT3
chr13,28608203,28608373,CHP2_FLT3_2.1,2907,1454,1453,FLT3
chr13,28610069,28610209,CHP2_FLT3_1.1,3929,1986,1943,FLT3
chr13,48919199,48919337,CHP2_RB1_1.1,2672,1344,1328,RB1
chr13,48923115,48923280,CHP2_RB1_2.1,2452,1228,1224,RB1
chr13,48941577,48941749,CHP2_RB1_3.1,1837,927,910,RB1
chr13,48942573,48942736,CHP2_RB1_4.1,1180,601,579,RB1
chr13,48953729,48953899,CHP2_RB1_5.1,2037,1030,1007,RB1
chr13,48955501,48955630,CHP2_RB1_6.1,3370,1698,1672,RB1
chr13,49027081,49027203,CHP2_RB1_7.1,2290,1154,1136,RB1
chr13,49033803,49033959,CHP2_RB1_8.1,2433,1223,1210,RB1
chr13,49037822,49037957,CHP2_RB1_9.1,3233,1626,1607,RB1
chr13,49039125,49039257,CHP2_RB1_10.1,1888,952,936,RB1
chr14,105241409,105241544,CHP2_AKT1_2.1,1262,639,623,AKT1
chr14,105246421,105246608,CHP2_AKT1_1.1,796,406,390,AKT1
chr15,90631800,90631979,CHP2_IDH2_1.1,2267,1145,1122,IDH2
chr16,68835578,68835722,CHP2_CDH1_1.1,2685,1346,1339,CDH1
chr16,68846000,68846176,CHP2_CDH1_2.1,2098,1053,1045,CDH1
chr16,68847175,68847327,CHP2_CDH1_3.1,3250,1627,1623,CDH1
chr17,7573899,7574060,CHP2_TP53_8.1,1656,835,821,TP53
chr17,7576991,7577176,CHP2_TP53_7.1,1475,748,727,TP53
chr17,7577484,7577637,CHP2_TP53_6.1,3300,1667,1633,TP53
chr17,7578156,7578323,CHP2_TP53_5.1,1845,928,917,TP53
chr17,7578328,7578508,CHP2_TP53_4.1,2461,1242,1219,TP53
chr17,7578492,7578626,CHP2_TP53_3.1,1749,881,868,TP53
chr17,7579326,7579510,CHP2_TP53_2.1,1055,544,511,TP53
chr17,7579829,7579985,CHP2_TP53_1.1,3116,1564,1552,TP53
chr17,37880188,37880365,CHP2_ERBB2_1.1,2758,1387,1371,ERBB2
chr17,37880929,37881086,CHP2_ERBB2_2.1,1437,726,711,ERBB2
chr17,37881300,37881478,CHP2_ERBB2_3.1,1168,621,547,ERBB2
chr18,48575075,48575238,CHP2_SMAD4_1.1,2735,1375,1360,SMAD4
chr18,48575532,48575702,CHP2_SMAD4_2.1,1914,961,953,SMAD4
chr18,48581166,48581327,CHP2_SMAD4_3.1,1921,966,955,SMAD4
chr18,48584527,48584703,CHP2_SMAD4_4.1,3074,1547,1527,SMAD4
chr18,48586227,48586386,CHP2_SMAD4_5.1,2411,1209,1202,SMAD4
chr18,48591790,48591956,CHP2_SMAD4_6.1,3475,1749,1726,SMAD4
chr18,48593375,48593544,CHP2_SMAD4_7.1,1407,713,694,SMAD4
chr18,48603004,48603144,CHP2_SMAD4_8.1,3807,1923,1884,SMAD4
chr18,48604634,48604799,CHP2_SMAD4_9.1,1357,687,670,SMAD4
chr19,1206953,1207129,CHP2_STK11_1.1,2063,1042,1021,STK11
chr19,1220286,1220475,CHP2_STK11_2.1,314,159,155,STK11
chr19,1220456,1220628,CHP2_STK11_3.1,835,498,337,STK11
chr19,1221212,1221357,CHP2_STK11_4.1,1579,800,779,STK11
chr19,1222990,1223169,CHP2_STK11_5.1,1137,572,565,STK11
chr19,3118857,3118998,CHP2_GNA11_1.1,789,398,391,GNA11
chr19,17945592,17945759,CHP2_JAK3_3.1,2026,1025,1001,JAK3
chr19,17947962,17948099,CHP2_JAK3_2.1,1547,782,765,JAK3
chr19,17954110,17954250,CHP2_JAK3_1.1,2128,1081,1047,JAK3
chr20,36031642,36031794,CHP2_SRC_1.1,2501,1260,1241,SRC
chr20,57484372,57484529,CHP2_GNAS_1.1,1050,528,522,GNAS
chr20,57484538,57484697,CHP2_GNAS_2.1,3297,1661,1636,GNAS
chr22,24133929,24134089,CHP2_SMARCB1_1.1,2250,1139,1111,SMARCB1
chr22,24143176,24143336,CHP2_SMARCB1_2.1,306,155,151,SMARCB1
chr22,24145453,24145623,CHP2_SMARCB1_3.1,2902,1465,1437,SMARCB1
chr22,24176235,24176416,CHP2_SMARCB1_4.1,674,342,332,SMARCB1
