Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,858,457,401,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,2879,1441,1438,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,2120,1063,1057,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,3046,1535,1511,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,619,313,306,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1316,663,653,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,3567,1796,1771,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,3221,1617,1604,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,721,364,357,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,5570,2806,2764,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,4385,2210,2175,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,2593,1314,1279,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,654,326,328,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,4080,2055,2025,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,3316,1664,1652,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,371,190,181,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,2213,1118,1095,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,3101,1556,1545,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,3922,1972,1950,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1124,571,553,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,2828,1422,1406,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,1777,889,888,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,3209,1613,1596,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,2087,1056,1031,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,1710,859,851,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1487,751,736,PIK3CA
