Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,456,256,200,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,1950,976,974,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,880,444,436,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,2007,1013,994,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,312,161,151,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,683,344,339,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,2033,1022,1011,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,1846,928,918,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,308,155,153,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,4518,2273,2245,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,3050,1548,1502,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,1642,822,820,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,280,139,141,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,2402,1212,1190,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,2176,1090,1086,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,201,102,99,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,1807,914,893,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,2557,1285,1272,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,3352,1687,1665,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,550,285,265,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,1860,931,929,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,910,458,452,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,2303,1159,1144,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,1117,565,552,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,1581,793,788,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,667,336,331,PIK3CA
