Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,1715,947,768,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,3553,1781,1772,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,2206,1110,1096,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,3311,1675,1636,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,1656,837,819,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,3210,1625,1585,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,3865,1940,1925,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,4113,2063,2050,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,1203,603,600,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,6472,3257,3215,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,4145,2088,2057,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,3735,1885,1850,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,1405,707,698,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,5692,2876,2816,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,4152,2080,2072,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,1470,755,715,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,7105,3599,3506,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,9154,4610,4544,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,5485,2758,2727,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1677,845,832,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,3854,1931,1923,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,3004,1505,1499,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,5097,2558,2539,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,2642,1334,1308,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,2034,1020,1014,PIK3CA
