Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,725,407,318,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,2349,1183,1166,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,1191,596,595,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,2379,1194,1185,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,462,234,228,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1037,522,515,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,2468,1244,1224,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,2312,1158,1154,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,539,271,268,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,4234,2128,2106,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,2958,1510,1448,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,1982,994,988,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,468,233,235,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,3093,1564,1529,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,2494,1255,1239,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,338,170,168,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,2299,1164,1135,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,2889,1454,1435,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,3412,1718,1694,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,968,492,476,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,2125,1060,1065,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,1345,681,664,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,2753,1383,1370,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,1535,772,763,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,1492,747,745,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1110,559,551,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,3279,1649,1630,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,1851,929,922,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,4676,2347,2329,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,2285,1140,1145,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,2295,1154,1141,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,499,294,205,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,287,149,138,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,1176,602,574,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,1607,810,797,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,1451,733,718,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,1590,795,795,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,3467,1736,1731,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,2231,1116,1115,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,2199,1103,1096,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,2863,1441,1422,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,2772,1393,1379,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,2288,1151,1137,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,3754,1876,1878,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,1867,936,931,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,3784,1906,1878,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,1992,1001,991,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,2977,1492,1485,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,3777,1891,1886,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,774,391,383,KDR
chr4,55946226,55946396,CHP2_KDR_8.1,3486,1759,1727,KDR
chr4,55953751,55953885,CHP2_KDR_7.1,2880,1444,1436,KDR
chr4,55955054,55955193,CHP2_KDR_6.1,4447,2239,2208,KDR
chr4,55960952,55961084,CHP2_KDR_5.1,4689,2362,2327,KDR
chr4,55962420,55962573,CHP2_KDR_4.1,2611,1316,1295,KDR
chr4,55972928,55973096,CHP2_KDR_3.1,1613,808,805,KDR
chr4,55979550,55979680,CHP2_KDR_2.1,1033,519,514,KDR
chr4,55980214,55980384,CHP2_KDR_1.1,2173,1087,1086,KDR
chr4,153245386,153245517,CHP2_FBXW7_5.1,2771,1390,1381,FBXW7
chr4,153247253,153247394,CHP2_FBXW7_4.1,2873,1448,1425,FBXW7
chr4,153249331,153249502,CHP2_FBXW7_3.1,2952,1486,1466,FBXW7
chr4,153250828,153250951,CHP2_FBXW7_2.1,2964,1492,1472,FBXW7
chr4,153258877,153259048,CHP2_FBXW7_1.1,2228,1128,1100,FBXW7
chr5,112173847,112173987,CHP2_APC_1.1,2193,1100,1093,APC
chr5,112174533,112174691,CHP2_APC_2.1,2495,1260,1235,APC
chr5,112175119,112175293,CHP2_APC_3.1,2403,1209,1194,APC
chr5,112175291,112175468,CHP2_APC_4.1,2703,1361,1342,APC
chr5,112175543,112175728,CHP2_APC_5.1,1252,626,626,APC
chr5,112175716,112175887,CHP2_APC_6.1,3509,1780,1729,APC
chr5,112175896,112176060,CHP2_APC_7.1,1262,632,630,APC
chr5,149433569,149433717,CHP2_CSF1R_2.1,421,214,207,CSF1R
chr5,149452967,149453098,CHP2_CSF1R_1.1,1413,712,701,CSF1R
chr5,170837477,170837641,CHP2_NPM1_1.1,2275,1151,1124,NPM1
chr7,55211020,55211151,CHP2_EGFR_1.1,2306,1157,1149,EGFR
chr7,55221768,55221944,CHP2_EGFR_2.1,1973,995,978,EGFR
chr7,55232938,55233078,CHP2_EGFR_3.1,5255,2638,2617,EGFR
chr7,55241611,55241754,CHP2_EGFR_4.1,846,430,416,EGFR
chr7,55242387,55242565,CHP2_EGFR_5.1,2126,1070,1056,EGFR
chr7,55248941,55249115,CHP2_EGFR_6.1,1305,654,651,EGFR
chr7,55249098,55249270,CHP2_EGFR_7.1,2087,1054,1033,EGFR
chr7,55259483,55259653,CHP2_EGFR_8.1,2588,1300,1288,EGFR
chr7,116339591,116339726,CHP2_MET_1.1,4154,2091,2063,MET
chr7,116340131,116340295,CHP2_MET_2.1,2687,1350,1337,MET
chr7,116403107,116403276,CHP2_MET_3.1,2298,1152,1146,MET
chr7,116411854,116412022,CHP2_MET_4.1,3948,1987,1961,MET
chr7,116417403,116417567,CHP2_MET_5.1,3802,1916,1886,MET
chr7,116423383,116423517,CHP2_MET_6.1,1986,998,988,MET
chr7,128845039,128845213,CHP2_SMO_1.1,2764,1385,1379,SMO
chr7,128845933,128846088,CHP2_SMO_2.1,1023,519,504,SMO
chr7,128846313,128846444,CHP2_SMO_3.1,1315,663,652,SMO
chr7,128850245,128850388,CHP2_SMO_4.1,1263,634,629,SMO
chr7,128851475,128851637,CHP2_SMO_5.1,1792,905,887,SMO
chr7,140453078,140453246,CHP2_BRAF_2.1,3355,1687,1668,BRAF
chr7,140481367,140481540,CHP2_BRAF_1.1,3623,1831,1792,BRAF
chr7,148508682,148508816,CHP2_EZH2_1.1,3055,1535,1520,EZH2
chr8,38282116,38282279,CHP2_FGFR1_2.1,1836,930,906,FGFR1
chr8,38285827,38286000,CHP2_FGFR1_1.1,1126,566,560,FGFR1
chr9,5073705,5073882,CHP2_JAK2_1.1,2435,1227,1208,JAK2
chr9,21970916,21971091,CHP2_CDKN2A_2.1,765,387,378,CDKN2A
chr9,21971066,21971244,CHP2_CDKN2A_1.1,1226,674,552,CDKN2A
chr9,80409351,80409523,CHP2_GNAQ_1.1,2485,1253,1232,GNAQ
chr9,133738270,133738403,CHP2_ABL1_1.1,5162,2589,2573,ABL1
chr9,133747418,133747555,CHP2_ABL1_2.1,3453,1730,1723,ABL1
chr9,133748255,133748442,CHP2_ABL1_3.1,2565,1296,1269,ABL1
chr9,133750283,133750430,CHP2_ABL1_4.1,1603,808,795,ABL1
chr9,139390740,139390910,CHP2_NOTCH1_3.1,664,341,323,NOTCH1
chr9,139397738,139397904,CHP2_NOTCH1_2.1,2311,1163,1148,NOTCH1
chr9,139399313,139399472,CHP2_NOTCH1_1.1,388,196,192,NOTCH1
chr10,43609042,43609207,CHP2_RET_1.1,1294,651,643,RET
chr10,43609850,43610035,CHP2_RET_2.1,447,221,226,RET
chr10,43613770,43613918,CHP2_RET_3.1,1168,587,581,RET
chr10,43615522,43615712,CHP2_RET_4.1,744,375,369,RET
chr10,43617290,43617458,CHP2_RET_5.1,1551,782,769,RET
chr10,89624183,89624325,CHP2_PTEN_1.1,808,405,403,PTEN
chr10,89685234,89685399,CHP2_PTEN_2.1,3395,1709,1686,PTEN
chr10,89692789,89692945,CHP2_PTEN_3.1,1856,939,917,PTEN
chr10,89711780,89711957,CHP2_PTEN_4.1,1831,925,906,PTEN
chr10,89717479,89717645,CHP2_PTEN_5.1,2347,1177,1170,PTEN
chr10,89717642,89717805,CHP2_PTEN_6.1,2108,1054,1054,PTEN
chr10,89720671,89720772,CHP2_PTEN_7.1,6023,3018,3005,PTEN
chr10,89720760,89720925,CHP2_PTEN_8.1,2619,1314,1305,PTEN
chr10,123257928,123258070,CHP2_FGFR2_4.1,2441,1223,1218,FGFR2
chr10,123274697,123274860,CHP2_FGFR2_3.1,813,409,404,FGFR2
chr10,123279393,123279569,CHP2_FGFR2_2.1,2493,1250,1243,FGFR2
chr10,123279583,123279738,CHP2_FGFR2_1.1,1528,774,754,FGFR2
chr11,533788,533955,CHP2_HRAS_2.1,430,216,214,HRAS
chr11,534196,534333,CHP2_HRAS_1.1,450,227,223,HRAS
chr11,108117741,108117890,CHP2_ATM_1.1,2466,1236,1230,ATM
chr11,108119791,108119916,CHP2_ATM_2.1,3697,1864,1833,ATM
chr11,108123491,108123643,CHP2_ATM_3.1,3500,1757,1743,ATM
chr11,108137907,108138050,CHP2_ATM_4.1,2389,1196,1193,ATM
chr11,108155059,108155205,CHP2_ATM_5.1,2741,1379,1362,ATM
chr11,108170432,108170581,CHP2_ATM_6.1,2303,1161,1142,ATM
chr11,108172338,108172492,CHP2_ATM_7.1,4222,2135,2087,ATM
chr11,108173606,108173728,CHP2_ATM_8.1,4514,2263,2251,ATM
chr11,108180878,108180985,CHP2_ATM_9.1,1498,751,747,ATM
chr11,108200891,108201018,CHP2_ATM_10.1,2395,1205,1190,ATM
chr11,108204610,108204709,CHP2_ATM_11.1,4055,2043,2012,ATM
chr11,108205707,108205841,CHP2_ATM_12.1,4383,2195,2188,ATM
chr11,108206499,108206653,CHP2_ATM_13.1,3529,1775,1754,ATM
chr11,108217991,108218169,CHP2_ATM_14.1,2178,1090,1088,ATM
chr11,108225525,108225657,CHP2_ATM_15.1,2291,1148,1143,ATM
chr11,108236018,108236165,CHP2_ATM_16.1,1421,712,709,ATM
chr11,108236162,108236310,CHP2_ATM_17.1,754,381,373,ATM
chr12,25378525,25378683,CHP2_KRAS_3.1,4214,2116,2098,KRAS
chr12,25380236,25380389,CHP2_KRAS_2.1,3430,1719,1711,KRAS
chr12,25398162,25398329,CHP2_KRAS_1.1,2927,1474,1453,KRAS
chr12,112888094,112888253,CHP2_PTPN11_1.1,3982,2004,1978,PTPN11
chr12,112926811,112926986,CHP2_PTPN11_2.1,3456,1729,1727,PTPN11
chr12,121431347,121431484,CHP2_HNF1A_1.1,2231,1125,1106,HNF1A
chr12,121431986,121432124,CHP2_HNF1A_2.1,3763,1895,1868,HNF1A
chr13,28592555,28592688,CHP2_FLT3_4.1,3250,1643,1607,FLT3
chr13,28602251,28602404,CHP2_FLT3_3.1,3760,1891,1869,FLT3
chr13,28608203,28608373,CHP2_FLT3_2.1,3207,1614,1593,FLT3
chr13,28610069,28610209,CHP2_FLT3_1.1,4941,2491,2450,FLT3
chr13,48919199,48919337,CHP2_RB1_1.1,3975,1993,1982,RB1
chr13,48923115,48923280,CHP2_RB1_2.1,3374,1692,1682,RB1
chr13,48941577,48941749,CHP2_RB1_3.1,2635,1320,1315,RB1
chr13,48942573,48942736,CHP2_RB1_4.1,1788,906,882,RB1
chr13,48953729,48953899,CHP2_RB1_5.1,2751,1386,1365,RB1
chr13,48955501,48955630,CHP2_RB1_6.1,4882,2450,2432,RB1
chr13,49027081,49027203,CHP2_RB1_7.1,3689,1863,1826,RB1
chr13,49033803,49033959,CHP2_RB1_8.1,3313,1665,1648,RB1
chr13,49037822,49037957,CHP2_RB1_9.1,4408,2218,2190,RB1
chr13,49039125,49039257,CHP2_RB1_10.1,3164,1593,1571,RB1
chr14,105241409,105241544,CHP2_AKT1_2.1,1254,633,621,AKT1
chr14,105246421,105246608,CHP2_AKT1_1.1,722,367,355,AKT1
chr15,90631800,90631979,CHP2_IDH2_1.1,1922,961,961,IDH2
chr16,68835578,68835722,CHP2_CDH1_1.1,2523,1271,1252,CDH1
chr16,68846000,68846176,CHP2_CDH1_2.1,1974,994,980,CDH1
chr16,68847175,68847327,CHP2_CDH1_3.1,3180,1599,1581,CDH1
chr17,7573899,7574060,CHP2_TP53_8.1,1548,783,765,TP53
chr17,7576991,7577176,CHP2_TP53_7.1,1338,681,657,TP53
chr17,7577484,7577637,CHP2_TP53_6.1,3031,1530,1501,TP53
chr17,7578156,7578323,CHP2_TP53_5.1,1653,834,819,TP53
chr17,7578328,7578508,CHP2_TP53_4.1,2310,1168,1142,TP53
chr17,7578492,7578626,CHP2_TP53_3.1,1718,864,854,TP53
chr17,7579326,7579510,CHP2_TP53_2.1,1080,558,522,TP53
chr17,7579829,7579985,CHP2_TP53_1.1,2707,1365,1342,TP53
chr17,37880188,37880365,CHP2_ERBB2_1.1,2497,1259,1238,ERBB2
chr17,37880929,37881086,CHP2_ERBB2_2.1,1558,778,780,ERBB2
chr17,37881300,37881478,CHP2_ERBB2_3.1,1271,672,599,ERBB2
chr18,48575075,48575238,CHP2_SMAD4_1.1,3097,1549,1548,SMAD4
chr18,48575532,48575702,CHP2_SMAD4_2.1,2076,1038,1038,SMAD4
chr18,48581166,48581327,CHP2_SMAD4_3.1,2610,1312,1298,SMAD4
chr18,48584527,48584703,CHP2_SMAD4_4.1,3643,1832,1811,SMAD4
chr18,48586227,48586386,CHP2_SMAD4_5.1,2719,1364,1355,SMAD4
chr18,48591790,48591956,CHP2_SMAD4_6.1,3672,1842,1830,SMAD4
chr18,48593375,48593544,CHP2_SMAD4_7.1,1864,937,927,SMAD4
chr18,48603004,48603144,CHP2_SMAD4_8.1,4071,2054,2017,SMAD4
chr18,48604634,48604799,CHP2_SMAD4_9.1,1822,913,909,SMAD4
chr19,1206953,1207129,CHP2_STK11_1.1,2410,1223,1187,STK11
chr19,1220286,1220475,CHP2_STK11_2.1,330,165,165,STK11
chr19,1220456,1220628,CHP2_STK11_3.1,791,464,327,STK11
chr19,1221212,1221357,CHP2_STK11_4.1,1373,689,684,STK11
chr19,1222990,1223169,CHP2_STK11_5.1,1227,619,608,STK11
chr19,3118857,3118998,CHP2_GNA11_1.1,869,440,429,GNA11
chr19,17945592,17945759,CHP2_JAK3_3.1,1548,781,767,JAK3
chr19,17947962,17948099,CHP2_JAK3_2.1,1310,658,652,JAK3
chr19,17954110,17954250,CHP2_JAK3_1.1,1858,941,917,JAK3
chr20,36031642,36031794,CHP2_SRC_1.1,2800,1412,1388,SRC
chr20,57484372,57484529,CHP2_GNAS_1.1,1093,553,540,GNAS
chr20,57484538,57484697,CHP2_GNAS_2.1,3567,1788,1779,GNAS
chr22,24133929,24134089,CHP2_SMARCB1_1.1,1827,926,901,SMARCB1
chr22,24143176,24143336,CHP2_SMARCB1_2.1,318,160,158,SMARCB1
chr22,24145453,24145623,CHP2_SMARCB1_3.1,2491,1259,1232,SMARCB1
chr22,24176235,24176416,CHP2_SMARCB1_4.1,659,332,327,SMARCB1
