Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,533,283,250,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,1863,939,924,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,1189,596,593,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,2010,1008,1002,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,270,136,134,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,691,349,342,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,2017,1012,1005,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,1670,841,829,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,313,158,155,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,4018,2020,1998,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,2665,1345,1320,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,1483,748,735,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,275,137,138,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,2091,1057,1034,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,2025,1014,1011,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,215,110,105,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,1684,848,836,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,2299,1154,1145,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,3045,1525,1520,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,592,298,294,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,2012,1005,1007,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,1112,559,553,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,2410,1212,1198,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,1249,631,618,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,1193,596,597,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,787,393,394,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,2939,1476,1463,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,1549,778,771,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,4536,2276,2260,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,2106,1054,1052,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,1992,1003,989,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,318,191,127,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,127,65,62,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,684,346,338,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,1240,624,616,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,1245,633,612,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,1118,560,558,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,2718,1369,1349,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,1445,721,724,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,1804,905,899,PDGFRA
