Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,675,372,303,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,2851,1433,1418,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,1735,870,865,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,2982,1506,1476,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,550,282,268,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1279,646,633,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,2950,1480,1470,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,2723,1366,1357,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,422,214,208,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,5515,2784,2731,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,3365,1697,1668,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,2305,1160,1145,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,438,222,216,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,3489,1755,1734,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,2759,1386,1373,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,345,179,166,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,2654,1346,1308,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,3523,1781,1742,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,4098,2067,2031,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,838,424,414,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,2560,1289,1271,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,1293,646,647,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,2928,1471,1457,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,1546,778,768,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,1417,709,708,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1103,554,549,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,3727,1870,1857,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,1828,922,906,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,5487,2754,2733,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,2420,1217,1203,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,2572,1286,1286,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,562,320,242,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,244,127,117,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,1217,619,598,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,1884,951,933,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,1729,876,853,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,1483,744,739,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,4186,2098,2088,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,2358,1180,1178,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,2629,1316,1313,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,3421,1727,1694,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,2961,1485,1476,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,2111,1057,1054,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,4379,2201,2178,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,1613,812,801,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,4774,2401,2373,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,2048,1031,1017,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,3542,1772,1770,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,4565,2285,2280,KIT
