Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,661,360,301,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,2246,1133,1113,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,1542,767,775,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,2279,1148,1131,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,521,264,257,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1114,559,555,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,2474,1241,1233,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,2080,1042,1038,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,509,257,252,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,4027,2020,2007,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,2803,1425,1378,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,1826,922,904,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,400,202,198,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,2825,1423,1402,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,2418,1213,1205,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,356,182,174,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,2274,1150,1124,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,2899,1460,1439,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,3306,1661,1645,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,942,478,464,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,2128,1069,1059,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,1302,655,647,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,2220,1113,1107,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,1408,707,701,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,1621,814,807,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,972,492,480,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,3158,1585,1573,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,1552,785,767,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,4199,2111,2088,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,2196,1098,1098,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,2233,1125,1108,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,482,267,215,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,200,104,96,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,948,482,466,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,1575,790,785,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,1452,737,715,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,1249,631,618,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,3114,1566,1548,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,1925,964,961,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,1932,971,961,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,2621,1325,1296,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,2602,1306,1296,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,1842,928,914,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,3280,1647,1633,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,1505,758,747,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,3515,1770,1745,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,1788,902,886,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,2694,1351,1343,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,3578,1798,1780,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,708,356,352,KDR
chr4,55946226,55946396,CHP2_KDR_8.1,3180,1606,1574,KDR
