Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,767,420,347,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,2862,1436,1426,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,1844,923,921,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,2837,1433,1404,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,567,289,278,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1321,661,660,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,2806,1406,1400,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,2448,1226,1222,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,505,252,253,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,4316,2168,2148,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,3030,1522,1508,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,2027,1011,1016,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,504,255,249,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,3134,1574,1560,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,2601,1309,1292,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,430,217,213,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,2401,1211,1190,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,3341,1683,1658,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,3696,1850,1846,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1110,558,552,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,2349,1182,1167,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,1535,765,770,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,2630,1321,1309,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,1587,798,789,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,1450,727,723,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1126,566,560,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,3442,1733,1709,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,1848,928,920,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,4866,2440,2426,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,2498,1256,1242,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,2571,1287,1284,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,569,327,242,FGFR3
