Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,1159,645,514,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,2747,1383,1364,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,1653,827,826,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,2480,1250,1230,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,1054,531,523,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,2262,1146,1116,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,3102,1552,1550,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,3148,1578,1570,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,728,365,363,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,5480,2751,2729,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,3603,1837,1766,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,2917,1469,1448,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,803,400,403,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,4376,2208,2168,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,3334,1666,1668,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,820,426,394,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,5190,2625,2565,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,7496,3777,3719,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,4592,2316,2276,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1156,588,568,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,3237,1630,1607,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,2026,1020,1006,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,4044,2032,2012,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,2173,1098,1075,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,1515,757,758,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1786,903,883,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,4646,2339,2307,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,2474,1245,1229,PIK3CA
