Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,886,494,392,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,2482,1251,1231,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,1375,688,687,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,2383,1200,1183,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,694,352,342,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1345,685,660,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,2738,1379,1359,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,2465,1239,1226,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,521,260,261,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,4945,2480,2465,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,2893,1468,1425,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,2463,1241,1222,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,530,266,264,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,3687,1859,1828,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,2914,1462,1452,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,372,193,179,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,2465,1245,1220,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,3426,1720,1706,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,3368,1696,1672,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,692,348,344,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,2986,1497,1489,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,1873,942,931,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,3618,1816,1802,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,1868,945,923,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,2078,1042,1036,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1476,744,732,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,4363,2192,2171,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,2290,1154,1136,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,6225,3115,3110,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,3124,1568,1556,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,2902,1457,1445,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,927,549,378,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,481,247,234,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,1640,843,797,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,2810,1417,1393,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,2760,1399,1361,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,1608,806,802,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,3766,1892,1874,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,2095,1056,1039,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,2814,1407,1407,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,2413,1209,1204,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,2943,1474,1469,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,2077,1046,1031,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,3838,1926,1912,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,1715,858,857,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,4198,2108,2090,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,2026,1020,1006,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,3526,1763,1763,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,2227,1123,1104,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,1050,527,523,KDR
chr4,55946226,55946396,CHP2_KDR_8.1,4557,2295,2262,KDR
chr4,55953751,55953885,CHP2_KDR_7.1,3275,1645,1630,KDR
chr4,55955054,55955193,CHP2_KDR_6.1,4329,2187,2142,KDR
chr4,55960952,55961084,CHP2_KDR_5.1,5531,2785,2746,KDR
chr4,55962420,55962573,CHP2_KDR_4.1,2642,1330,1312,KDR
chr4,55972928,55973096,CHP2_KDR_3.1,1695,851,844,KDR
chr4,55979550,55979680,CHP2_KDR_2.1,683,346,337,KDR
