Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,1069,599,470,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,3804,1910,1894,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,2212,1111,1101,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,3415,1725,1690,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,752,380,372,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1619,823,796,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,3249,1622,1627,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,3112,1562,1550,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,647,326,321,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,4648,2342,2306,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,2934,1499,1435,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,2518,1263,1255,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,799,398,401,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,4066,2043,2023,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,2852,1437,1415,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,544,287,257,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,2702,1365,1337,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,3585,1796,1789,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,3324,1673,1651,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1031,525,506,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,2799,1399,1400,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,1744,876,868,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,3277,1644,1633,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,1779,891,888,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,1565,787,778,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1709,860,849,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,4320,2172,2148,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,1971,989,982,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,6229,3126,3103,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,2850,1431,1419,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,3312,1670,1642,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,820,490,330,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,451,230,221,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,1553,787,766,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,2620,1319,1301,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,2124,1077,1047,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,1630,822,808,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,4065,2040,2025,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,2410,1209,1201,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,2652,1333,1319,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,2490,1245,1245,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,3674,1839,1835,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,2708,1355,1353,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,4078,2041,2037,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,1995,1000,995,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,5155,2597,2558,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,2773,1397,1376,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,3853,1938,1915,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,5145,2577,2568,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,1140,579,561,KDR
chr4,55946226,55946396,CHP2_KDR_8.1,3749,1887,1862,KDR
chr4,55953751,55953885,CHP2_KDR_7.1,3704,1862,1842,KDR
chr4,55955054,55955193,CHP2_KDR_6.1,5226,2628,2598,KDR
chr4,55960952,55961084,CHP2_KDR_5.1,5882,2965,2917,KDR
chr4,55962420,55962573,CHP2_KDR_4.1,2567,1289,1278,KDR
chr4,55972928,55973096,CHP2_KDR_3.1,1845,927,918,KDR
chr4,55979550,55979680,CHP2_KDR_2.1,1340,681,659,KDR
chr4,55980214,55980384,CHP2_KDR_1.1,2459,1235,1224,KDR
chr4,153245386,153245517,CHP2_FBXW7_5.1,3470,1741,1729,FBXW7
chr4,153247253,153247394,CHP2_FBXW7_4.1,3751,1885,1866,FBXW7
chr4,153249331,153249502,CHP2_FBXW7_3.1,2650,1334,1316,FBXW7
chr4,153250828,153250951,CHP2_FBXW7_2.1,3627,1830,1797,FBXW7
chr4,153258877,153259048,CHP2_FBXW7_1.1,2341,1178,1163,FBXW7
chr5,112173847,112173987,CHP2_APC_1.1,2893,1457,1436,APC
chr5,112174533,112174691,CHP2_APC_2.1,3020,1521,1499,APC
chr5,112175119,112175293,CHP2_APC_3.1,2487,1255,1232,APC
chr5,112175291,112175468,CHP2_APC_4.1,2825,1425,1400,APC
chr5,112175543,112175728,CHP2_APC_5.1,1155,584,571,APC
chr5,112175716,112175887,CHP2_APC_6.1,3837,1939,1898,APC
chr5,112175896,112176060,CHP2_APC_7.1,1347,677,670,APC
chr5,149433569,149433717,CHP2_CSF1R_2.1,728,367,361,CSF1R
chr5,149452967,149453098,CHP2_CSF1R_1.1,1888,945,943,CSF1R
chr5,170837477,170837641,CHP2_NPM1_1.1,2750,1399,1351,NPM1
chr7,55211020,55211151,CHP2_EGFR_1.1,2500,1256,1244,EGFR
chr7,55221768,55221944,CHP2_EGFR_2.1,2103,1058,1045,EGFR
chr7,55232938,55233078,CHP2_EGFR_3.1,5794,2914,2880,EGFR
chr7,55241611,55241754,CHP2_EGFR_4.1,1100,555,545,EGFR
chr7,55242387,55242565,CHP2_EGFR_5.1,2283,1145,1138,EGFR
chr7,55248941,55249115,CHP2_EGFR_6.1,1690,851,839,EGFR
chr7,55249098,55249270,CHP2_EGFR_7.1,2366,1196,1170,EGFR
chr7,55259483,55259653,CHP2_EGFR_8.1,2404,1207,1197,EGFR
chr7,116339591,116339726,CHP2_MET_1.1,3582,1797,1785,MET
chr7,116340131,116340295,CHP2_MET_2.1,2004,1004,1000,MET
chr7,116403107,116403276,CHP2_MET_3.1,1980,999,981,MET
chr7,116411854,116412022,CHP2_MET_4.1,3178,1599,1579,MET
chr7,116417403,116417567,CHP2_MET_5.1,2655,1337,1318,MET
chr7,116423383,116423517,CHP2_MET_6.1,2096,1056,1040,MET
chr7,128845039,128845213,CHP2_SMO_1.1,3233,1630,1603,SMO
chr7,128845933,128846088,CHP2_SMO_2.1,1466,735,731,SMO
chr7,128846313,128846444,CHP2_SMO_3.1,1902,962,940,SMO
