Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,715,393,322,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,2685,1346,1339,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,1600,803,797,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,2505,1258,1247,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,648,330,318,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1287,649,638,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,3131,1565,1566,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,2689,1351,1338,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,600,302,298,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,5711,2865,2846,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,3670,1844,1826,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,2625,1315,1310,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,494,247,247,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,4008,2020,1988,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,3198,1603,1595,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,344,178,166,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,2406,1218,1188,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,3138,1576,1562,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,3711,1864,1847,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,975,492,483,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,2373,1192,1181,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,1546,776,770,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,2757,1386,1371,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,1548,779,769,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,1522,766,756,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1107,553,554,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,3624,1818,1806,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,2001,1007,994,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,4736,2369,2367,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,2480,1242,1238,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,2460,1231,1229,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,589,343,246,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,265,137,128,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,1117,570,547,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,1963,989,974,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,1835,927,908,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,1588,797,791,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,3557,1780,1777,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,2143,1076,1067,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,2341,1175,1166,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,3163,1590,1573,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,2709,1359,1350,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,2270,1142,1128,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,4231,2125,2106,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,1915,960,955,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,4085,2045,2040,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,2090,1052,1038,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,3589,1796,1793,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,4243,2131,2112,KIT
