Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,480,255,225,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,1870,940,930,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,1133,565,568,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,2292,1156,1136,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,290,146,144,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,633,318,315,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,1881,944,937,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,1686,847,839,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,206,104,102,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,5709,2871,2838,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,3473,1760,1713,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,1575,793,782,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,178,90,88,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,1931,970,961,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,2155,1079,1076,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,125,65,60,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,1654,831,823,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,2750,1380,1370,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,3897,1963,1934,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,435,217,218,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,1895,953,942,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,943,471,472,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,2496,1253,1243,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,1229,617,612,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,1382,693,689,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,535,266,269,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,3122,1565,1557,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,1670,837,833,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,4991,2506,2485,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,2113,1058,1055,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,1848,922,926,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,239,135,104,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,108,54,54,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,670,338,332,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,1212,614,598,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,1156,590,566,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,1038,521,517,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,3565,1790,1775,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,1521,765,756,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,1537,775,762,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,2980,1502,1478,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,1844,925,919,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,1215,616,599,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,3462,1735,1727,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,1053,527,526,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,3474,1743,1731,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,1103,553,550,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,2639,1325,1314,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,3195,1605,1590,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,493,246,247,KDR
chr4,55946226,55946396,CHP2_KDR_8.1,4569,2296,2273,KDR
chr4,55953751,55953885,CHP2_KDR_7.1,1947,974,973,KDR
