Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,573,311,262,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,1942,969,973,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,1403,706,697,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,1954,977,977,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,374,185,189,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,772,389,383,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,2212,1109,1103,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,1879,943,936,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,417,213,204,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,3520,1770,1750,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,2688,1362,1326,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,1387,697,690,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,343,170,173,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,2509,1259,1250,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,1945,975,970,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,213,110,103,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,1553,777,776,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,1912,962,950,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,2534,1277,1257,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,668,338,330,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,1787,895,892,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,1212,609,603,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,2102,1050,1052,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,1251,625,626,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,1788,897,891,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,884,441,443,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,2789,1405,1384,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,1487,749,738,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,3984,1998,1986,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,2047,1024,1023,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,2039,1028,1011,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,347,211,136,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,168,88,80,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,736,378,358,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,1172,588,584,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,1091,554,537,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,1075,536,539,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,2652,1333,1319,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,1831,924,907,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,1695,850,845,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,2515,1263,1252,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,2223,1117,1106,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,1719,865,854,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,3116,1557,1559,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,1488,747,741,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,3159,1584,1575,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,1637,827,810,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,2355,1177,1178,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,3029,1517,1512,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,583,298,285,KDR
chr4,55946226,55946396,CHP2_KDR_8.1,3477,1752,1725,KDR
chr4,55953751,55953885,CHP2_KDR_7.1,2173,1093,1080,KDR
chr4,55955054,55955193,CHP2_KDR_6.1,3351,1691,1660,KDR
chr4,55960952,55961084,CHP2_KDR_5.1,3673,1843,1830,KDR
chr4,55962420,55962573,CHP2_KDR_4.1,2676,1345,1331,KDR
chr4,55972928,55973096,CHP2_KDR_3.1,696,353,343,KDR
chr4,55979550,55979680,CHP2_KDR_2.1,819,412,407,KDR
chr4,55980214,55980384,CHP2_KDR_1.1,1691,853,838,KDR
chr4,153245386,153245517,CHP2_FBXW7_5.1,2076,1046,1030,FBXW7
chr4,153247253,153247394,CHP2_FBXW7_4.1,2293,1158,1135,FBXW7
chr4,153249331,153249502,CHP2_FBXW7_3.1,2417,1213,1204,FBXW7
chr4,153250828,153250951,CHP2_FBXW7_2.1,2454,1233,1221,FBXW7
chr4,153258877,153259048,CHP2_FBXW7_1.1,1747,877,870,FBXW7
chr5,112173847,112173987,CHP2_APC_1.1,1756,879,877,APC
chr5,112174533,112174691,CHP2_APC_2.1,1978,1001,977,APC
chr5,112175119,112175293,CHP2_APC_3.1,1846,923,923,APC
chr5,112175291,112175468,CHP2_APC_4.1,2170,1097,1073,APC
chr5,112175543,112175728,CHP2_APC_5.1,1024,512,512,APC
chr5,112175716,112175887,CHP2_APC_6.1,2787,1410,1377,APC
chr5,112175896,112176060,CHP2_APC_7.1,1203,601,602,APC
chr5,149433569,149433717,CHP2_CSF1R_2.1,245,126,119,CSF1R
chr5,149452967,149453098,CHP2_CSF1R_1.1,1032,520,512,CSF1R
chr5,170837477,170837641,CHP2_NPM1_1.1,2027,1033,994,NPM1
chr7,55211020,55211151,CHP2_EGFR_1.1,1518,759,759,EGFR
chr7,55221768,55221944,CHP2_EGFR_2.1,1263,634,629,EGFR
chr7,55232938,55233078,CHP2_EGFR_3.1,3645,1834,1811,EGFR
chr7,55241611,55241754,CHP2_EGFR_4.1,464,231,233,EGFR
chr7,55242387,55242565,CHP2_EGFR_5.1,1420,716,704,EGFR
chr7,55248941,55249115,CHP2_EGFR_6.1,881,445,436,EGFR
chr7,55249098,55249270,CHP2_EGFR_7.1,1368,690,678,EGFR
chr7,55259483,55259653,CHP2_EGFR_8.1,2194,1107,1087,EGFR
chr7,116339591,116339726,CHP2_MET_1.1,2266,1143,1123,MET
chr7,116340131,116340295,CHP2_MET_2.1,1564,789,775,MET
chr7,116403107,116403276,CHP2_MET_3.1,1325,665,660,MET
chr7,116411854,116412022,CHP2_MET_4.1,2381,1194,1187,MET
chr7,116417403,116417567,CHP2_MET_5.1,2365,1191,1174,MET
chr7,116423383,116423517,CHP2_MET_6.1,1071,539,532,MET
chr7,128845039,128845213,CHP2_SMO_1.1,1519,766,753,SMO
chr7,128845933,128846088,CHP2_SMO_2.1,513,261,252,SMO
chr7,128846313,128846444,CHP2_SMO_3.1,662,333,329,SMO
chr7,128850245,128850388,CHP2_SMO_4.1,615,310,305,SMO
chr7,128851475,128851637,CHP2_SMO_5.1,1030,521,509,SMO
chr7,140453078,140453246,CHP2_BRAF_2.1,2249,1128,1121,BRAF
chr7,140481367,140481540,CHP2_BRAF_1.1,2393,1210,1183,BRAF
chr7,148508682,148508816,CHP2_EZH2_1.1,1851,930,921,EZH2
chr8,38282116,38282279,CHP2_FGFR1_2.1,1104,560,544,FGFR1
chr8,38285827,38286000,CHP2_FGFR1_1.1,715,362,353,FGFR1
chr9,5073705,5073882,CHP2_JAK2_1.1,1817,914,903,JAK2
chr9,21970916,21971091,CHP2_CDKN2A_2.1,335,172,163,CDKN2A
chr9,21971066,21971244,CHP2_CDKN2A_1.1,723,415,308,CDKN2A
chr9,80409351,80409523,CHP2_GNAQ_1.1,1657,832,825,GNAQ
chr9,133738270,133738403,CHP2_ABL1_1.1,2898,1458,1440,ABL1
chr9,133747418,133747555,CHP2_ABL1_2.1,2159,1081,1078,ABL1
chr9,133748255,133748442,CHP2_ABL1_3.1,1525,768,757,ABL1
chr9,133750283,133750430,CHP2_ABL1_4.1,886,446,440,ABL1
chr9,139390740,139390910,CHP2_NOTCH1_3.1,357,187,170,NOTCH1
chr9,139397738,139397904,CHP2_NOTCH1_2.1,1271,638,633,NOTCH1
chr9,139399313,139399472,CHP2_NOTCH1_1.1,194,100,94,NOTCH1
chr10,43609042,43609207,CHP2_RET_1.1,1370,694,676,RET
chr10,43609850,43610035,CHP2_RET_2.1,396,196,200,RET
chr10,43613770,43613918,CHP2_RET_3.1,974,493,481,RET
chr10,43615522,43615712,CHP2_RET_4.1,689,349,340,RET
chr10,43617290,43617458,CHP2_RET_5.1,1550,775,775,RET
chr10,89624183,89624325,CHP2_PTEN_1.1,627,314,313,PTEN
chr10,89685234,89685399,CHP2_PTEN_2.1,2683,1348,1335,PTEN
chr10,89692789,89692945,CHP2_PTEN_3.1,1778,894,884,PTEN
chr10,89711780,89711957,CHP2_PTEN_4.1,1839,927,912,PTEN
chr10,89717479,89717645,CHP2_PTEN_5.1,2038,1024,1014,PTEN
chr10,89717642,89717805,CHP2_PTEN_6.1,1744,870,874,PTEN
chr10,89720671,89720772,CHP2_PTEN_7.1,3991,1999,1992,PTEN
chr10,89720760,89720925,CHP2_PTEN_8.1,2099,1056,1043,PTEN
chr10,123257928,123258070,CHP2_FGFR2_4.1,1980,999,981,FGFR2
chr10,123274697,123274860,CHP2_FGFR2_3.1,735,369,366,FGFR2
chr10,123279393,123279569,CHP2_FGFR2_2.1,2053,1029,1024,FGFR2
chr10,123279583,123279738,CHP2_FGFR2_1.1,1339,674,665,FGFR2
chr11,533788,533955,CHP2_HRAS_2.1,300,151,149,HRAS
chr11,534196,534333,CHP2_HRAS_1.1,300,152,148,HRAS
chr11,108117741,108117890,CHP2_ATM_1.1,2317,1161,1156,ATM
chr11,108119791,108119916,CHP2_ATM_2.1,2964,1492,1472,ATM
chr11,108123491,108123643,CHP2_ATM_3.1,3027,1521,1506,ATM
chr11,108137907,108138050,CHP2_ATM_4.1,1759,884,875,ATM
chr11,108155059,108155205,CHP2_ATM_5.1,2199,1105,1094,ATM
chr11,108170432,108170581,CHP2_ATM_6.1,1803,912,891,ATM
chr11,108172338,108172492,CHP2_ATM_7.1,4047,2033,2014,ATM
chr11,108173606,108173728,CHP2_ATM_8.1,3948,1973,1975,ATM
chr11,108180878,108180985,CHP2_ATM_9.1,1249,626,623,ATM
chr11,108200891,108201018,CHP2_ATM_10.1,1925,969,956,ATM
chr11,108204610,108204709,CHP2_ATM_11.1,3182,1604,1578,ATM
chr11,108205707,108205841,CHP2_ATM_12.1,3779,1893,1886,ATM
chr11,108206499,108206653,CHP2_ATM_13.1,3152,1584,1568,ATM
chr11,108217991,108218169,CHP2_ATM_14.1,1801,901,900,ATM
chr11,108225525,108225657,CHP2_ATM_15.1,1757,877,880,ATM
chr11,108236018,108236165,CHP2_ATM_16.1,1170,584,586,ATM
chr11,108236162,108236310,CHP2_ATM_17.1,662,334,328,ATM
chr12,25378525,25378683,CHP2_KRAS_3.1,3106,1563,1543,KRAS
chr12,25380236,25380389,CHP2_KRAS_2.1,2482,1247,1235,KRAS
chr12,25398162,25398329,CHP2_KRAS_1.1,2087,1047,1040,KRAS
chr12,112888094,112888253,CHP2_PTPN11_1.1,2566,1291,1275,PTPN11
chr12,112926811,112926986,CHP2_PTPN11_2.1,2171,1091,1080,PTPN11
chr12,121431347,121431484,CHP2_HNF1A_1.1,1143,577,566,HNF1A
chr12,121431986,121432124,CHP2_HNF1A_2.1,2322,1157,1165,HNF1A
chr13,28592555,28592688,CHP2_FLT3_4.1,1686,846,840,FLT3
chr13,28602251,28602404,CHP2_FLT3_3.1,2062,1038,1024,FLT3
chr13,28608203,28608373,CHP2_FLT3_2.1,1917,965,952,FLT3
chr13,28610069,28610209,CHP2_FLT3_1.1,3094,1556,1538,FLT3
chr13,48919199,48919337,CHP2_RB1_1.1,2439,1221,1218,RB1
chr13,48923115,48923280,CHP2_RB1_2.1,1918,964,954,RB1
chr13,48941577,48941749,CHP2_RB1_3.1,1481,738,743,RB1
chr13,48942573,48942736,CHP2_RB1_4.1,1001,506,495,RB1
chr13,48953729,48953899,CHP2_RB1_5.1,1915,964,951,RB1
chr13,48955501,48955630,CHP2_RB1_6.1,2745,1379,1366,RB1
chr13,49027081,49027203,CHP2_RB1_7.1,1988,1001,987,RB1
chr13,49033803,49033959,CHP2_RB1_8.1,2164,1086,1078,RB1
chr13,49037822,49037957,CHP2_RB1_9.1,2613,1315,1298,RB1
chr13,49039125,49039257,CHP2_RB1_10.1,1757,888,869,RB1
chr14,105241409,105241544,CHP2_AKT1_2.1,970,490,480,AKT1
chr14,105246421,105246608,CHP2_AKT1_1.1,534,270,264,AKT1
chr15,90631800,90631979,CHP2_IDH2_1.1,1412,711,701,IDH2
chr16,68835578,68835722,CHP2_CDH1_1.1,1904,955,949,CDH1
chr16,68846000,68846176,CHP2_CDH1_2.1,1390,696,694,CDH1
chr16,68847175,68847327,CHP2_CDH1_3.1,2139,1070,1069,CDH1
chr17,7573899,7574060,CHP2_TP53_8.1,1004,504,500,TP53
chr17,7576991,7577176,CHP2_TP53_7.1,903,454,449,TP53
chr17,7577484,7577637,CHP2_TP53_6.1,1971,992,979,TP53
chr17,7578156,7578323,CHP2_TP53_5.1,1056,534,522,TP53
chr17,7578328,7578508,CHP2_TP53_4.1,1698,861,837,TP53
chr17,7578492,7578626,CHP2_TP53_3.1,1262,634,628,TP53
chr17,7579326,7579510,CHP2_TP53_2.1,714,368,346,TP53
chr17,7579829,7579985,CHP2_TP53_1.1,2119,1066,1053,TP53
chr17,37880188,37880365,CHP2_ERBB2_1.1,1853,929,924,ERBB2
chr17,37880929,37881086,CHP2_ERBB2_2.1,1043,524,519,ERBB2
chr17,37881300,37881478,CHP2_ERBB2_3.1,788,419,369,ERBB2
chr18,48575075,48575238,CHP2_SMAD4_1.1,1842,925,917,SMAD4
chr18,48575532,48575702,CHP2_SMAD4_2.1,1254,630,624,SMAD4
chr18,48581166,48581327,CHP2_SMAD4_3.1,1579,793,786,SMAD4
chr18,48584527,48584703,CHP2_SMAD4_4.1,2161,1080,1081,SMAD4
chr18,48586227,48586386,CHP2_SMAD4_5.1,1689,846,843,SMAD4
chr18,48591790,48591956,CHP2_SMAD4_6.1,2287,1154,1133,SMAD4
chr18,48593375,48593544,CHP2_SMAD4_7.1,904,452,452,SMAD4
chr18,48603004,48603144,CHP2_SMAD4_8.1,2379,1200,1179,SMAD4
chr18,48604634,48604799,CHP2_SMAD4_9.1,1010,509,501,SMAD4
chr19,1206953,1207129,CHP2_STK11_1.1,1516,765,751,STK11
chr19,1220286,1220475,CHP2_STK11_2.1,210,105,105,STK11
chr19,1220456,1220628,CHP2_STK11_3.1,552,328,224,STK11
chr19,1221212,1221357,CHP2_STK11_4.1,1030,515,515,STK11
chr19,1222990,1223169,CHP2_STK11_5.1,1022,514,508,STK11
chr19,3118857,3118998,CHP2_GNA11_1.1,623,316,307,GNA11
chr19,17945592,17945759,CHP2_JAK3_3.1,1146,580,566,JAK3
chr19,17947962,17948099,CHP2_JAK3_2.1,814,408,406,JAK3
chr19,17954110,17954250,CHP2_JAK3_1.1,1198,608,590,JAK3
chr20,36031642,36031794,CHP2_SRC_1.1,1752,885,867,SRC
chr20,57484372,57484529,CHP2_GNAS_1.1,818,410,408,GNAS
chr20,57484538,57484697,CHP2_GNAS_2.1,2272,1145,1127,GNAS
chr22,24133929,24134089,CHP2_SMARCB1_1.1,1414,712,702,SMARCB1
chr22,24143176,24143336,CHP2_SMARCB1_2.1,216,104,112,SMARCB1
chr22,24145453,24145623,CHP2_SMARCB1_3.1,1846,929,917,SMARCB1
chr22,24176235,24176416,CHP2_SMARCB1_4.1,453,227,226,SMARCB1
