Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,1374,755,619,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,5158,2594,2564,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,2372,1192,1180,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,3969,2007,1962,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,895,452,443,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1594,812,782,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,4416,2219,2197,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,4390,2202,2188,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,901,456,445,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,6106,3075,3031,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,3849,1958,1891,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,3547,1782,1765,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,1055,531,524,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,5951,3012,2939,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,3749,1892,1857,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,681,349,332,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,3455,1747,1708,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,4832,2433,2399,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,3528,1776,1752,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1549,782,767,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,4433,2222,2211,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,3124,1569,1555,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,5266,2642,2624,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,2426,1230,1196,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,2531,1274,1257,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,3374,1701,1673,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,6640,3340,3300,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,2661,1338,1323,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,9499,4774,4725,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,4298,2158,2140,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,5430,2725,2705,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,1044,606,438,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,407,212,195,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,1709,874,835,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,2913,1473,1440,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,2090,1063,1027,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,1948,984,964,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,5182,2615,2567,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,2459,1232,1227,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,2885,1454,1431,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,3134,1576,1558,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,4966,2494,2472,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,3324,1682,1642,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,3962,1991,1971,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,2439,1224,1215,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,6440,3246,3194,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,2986,1503,1483,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,4769,2396,2373,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,7052,3553,3499,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,1367,689,678,KDR
chr4,55946226,55946396,CHP2_KDR_8.1,3538,1789,1749,KDR
chr4,55953751,55953885,CHP2_KDR_7.1,3736,1886,1850,KDR
chr4,55955054,55955193,CHP2_KDR_6.1,6418,3240,3178,KDR
chr4,55960952,55961084,CHP2_KDR_5.1,7148,3603,3545,KDR
chr4,55962420,55962573,CHP2_KDR_4.1,2344,1178,1166,KDR
chr4,55972928,55973096,CHP2_KDR_3.1,2298,1159,1139,KDR
chr4,55979550,55979680,CHP2_KDR_2.1,2088,1055,1033,KDR
chr4,55980214,55980384,CHP2_KDR_1.1,2884,1450,1434,KDR
chr4,153245386,153245517,CHP2_FBXW7_5.1,5116,2581,2535,FBXW7
chr4,153247253,153247394,CHP2_FBXW7_4.1,4400,2223,2177,FBXW7
chr4,153249331,153249502,CHP2_FBXW7_3.1,3157,1588,1569,FBXW7
chr4,153250828,153250951,CHP2_FBXW7_2.1,6014,3027,2987,FBXW7
chr4,153258877,153259048,CHP2_FBXW7_1.1,2985,1504,1481,FBXW7
chr5,112173847,112173987,CHP2_APC_1.1,3915,1972,1943,APC
chr5,112174533,112174691,CHP2_APC_2.1,3733,1890,1843,APC
chr5,112175119,112175293,CHP2_APC_3.1,3084,1552,1532,APC
chr5,112175291,112175468,CHP2_APC_4.1,3433,1729,1704,APC
chr5,112175543,112175728,CHP2_APC_5.1,1217,613,604,APC
chr5,112175716,112175887,CHP2_APC_6.1,4128,2094,2034,APC
chr5,112175896,112176060,CHP2_APC_7.1,1856,931,925,APC
chr5,149433569,149433717,CHP2_CSF1R_2.1,860,443,417,CSF1R
chr5,149452967,149453098,CHP2_CSF1R_1.1,2165,1095,1070,CSF1R
chr5,170837477,170837641,CHP2_NPM1_1.1,3745,1905,1840,NPM1
chr7,55211020,55211151,CHP2_EGFR_1.1,4291,2169,2122,EGFR
chr7,55221768,55221944,CHP2_EGFR_2.1,3019,1523,1496,EGFR
chr7,55232938,55233078,CHP2_EGFR_3.1,9431,4760,4671,EGFR
chr7,55241611,55241754,CHP2_EGFR_4.1,2174,1094,1080,EGFR
chr7,55242387,55242565,CHP2_EGFR_5.1,3462,1741,1721,EGFR
chr7,55248941,55249115,CHP2_EGFR_6.1,2086,1053,1033,EGFR
chr7,55249098,55249270,CHP2_EGFR_7.1,3762,1894,1868,EGFR
chr7,55259483,55259653,CHP2_EGFR_8.1,3456,1743,1713,EGFR
chr7,116339591,116339726,CHP2_MET_1.1,6662,3361,3301,MET
chr7,116340131,116340295,CHP2_MET_2.1,3597,1812,1785,MET
chr7,116403107,116403276,CHP2_MET_3.1,2749,1378,1371,MET
chr7,116411854,116412022,CHP2_MET_4.1,4994,2515,2479,MET
chr7,116417403,116417567,CHP2_MET_5.1,4366,2194,2172,MET
chr7,116423383,116423517,CHP2_MET_6.1,4253,2148,2105,MET
chr7,128845039,128845213,CHP2_SMO_1.1,3683,1861,1822,SMO
chr7,128845933,128846088,CHP2_SMO_2.1,1803,907,896,SMO
chr7,128846313,128846444,CHP2_SMO_3.1,2443,1236,1207,SMO
chr7,128850245,128850388,CHP2_SMO_4.1,2263,1140,1123,SMO
chr7,128851475,128851637,CHP2_SMO_5.1,2546,1285,1261,SMO
chr7,140453078,140453246,CHP2_BRAF_2.1,3899,1965,1934,BRAF
chr7,140481367,140481540,CHP2_BRAF_1.1,4446,2250,2196,BRAF
chr7,148508682,148508816,CHP2_EZH2_1.1,4675,2356,2319,EZH2
chr8,38282116,38282279,CHP2_FGFR1_2.1,2205,1122,1083,FGFR1
chr8,38285827,38286000,CHP2_FGFR1_1.1,1251,631,620,FGFR1
chr9,5073705,5073882,CHP2_JAK2_1.1,2671,1343,1328,JAK2
chr9,21970916,21971091,CHP2_CDKN2A_2.1,926,476,450,CDKN2A
chr9,21971066,21971244,CHP2_CDKN2A_1.1,1216,688,528,CDKN2A
chr9,80409351,80409523,CHP2_GNAQ_1.1,2618,1321,1297,GNAQ
chr9,133738270,133738403,CHP2_ABL1_1.1,6744,3403,3341,ABL1
chr9,133747418,133747555,CHP2_ABL1_2.1,4656,2337,2319,ABL1
chr9,133748255,133748442,CHP2_ABL1_3.1,2232,1130,1102,ABL1
chr9,133750283,133750430,CHP2_ABL1_4.1,1853,934,919,ABL1
chr9,139390740,139390910,CHP2_NOTCH1_3.1,1087,557,530,NOTCH1
chr9,139397738,139397904,CHP2_NOTCH1_2.1,2632,1327,1305,NOTCH1
chr9,139399313,139399472,CHP2_NOTCH1_1.1,689,348,341,NOTCH1
chr10,43609042,43609207,CHP2_RET_1.1,2127,1082,1045,RET
chr10,43609850,43610035,CHP2_RET_2.1,978,496,482,RET
chr10,43613770,43613918,CHP2_RET_3.1,2281,1155,1126,RET
chr10,43615522,43615712,CHP2_RET_4.1,1357,683,674,RET
chr10,43617290,43617458,CHP2_RET_5.1,2637,1324,1313,RET
chr10,89624183,89624325,CHP2_PTEN_1.1,1647,831,816,PTEN
chr10,89685234,89685399,CHP2_PTEN_2.1,5029,2538,2491,PTEN
chr10,89692789,89692945,CHP2_PTEN_3.1,2619,1319,1300,PTEN
chr10,89711780,89711957,CHP2_PTEN_4.1,2347,1185,1162,PTEN
chr10,89717479,89717645,CHP2_PTEN_5.1,3801,1908,1893,PTEN
chr10,89717642,89717805,CHP2_PTEN_6.1,3493,1757,1736,PTEN
chr10,89720671,89720772,CHP2_PTEN_7.1,10871,5457,5414,PTEN
chr10,89720760,89720925,CHP2_PTEN_8.1,3765,1894,1871,PTEN
chr10,123257928,123258070,CHP2_FGFR2_4.1,4144,2081,2063,FGFR2
chr10,123274697,123274860,CHP2_FGFR2_3.1,1177,591,586,FGFR2
chr10,123279393,123279569,CHP2_FGFR2_2.1,3241,1632,1609,FGFR2
chr10,123279583,123279738,CHP2_FGFR2_1.1,2704,1372,1332,FGFR2
chr11,533788,533955,CHP2_HRAS_2.1,858,434,424,HRAS
chr11,534196,534333,CHP2_HRAS_1.1,803,403,400,HRAS
chr11,108117741,108117890,CHP2_ATM_1.1,3921,1973,1948,ATM
chr11,108119791,108119916,CHP2_ATM_2.1,6775,3424,3351,ATM
chr11,108123491,108123643,CHP2_ATM_3.1,5926,2982,2944,ATM
chr11,108137907,108138050,CHP2_ATM_4.1,3844,1933,1911,ATM
chr11,108155059,108155205,CHP2_ATM_5.1,3993,2013,1980,ATM
chr11,108170432,108170581,CHP2_ATM_6.1,3252,1637,1615,ATM
chr11,108172338,108172492,CHP2_ATM_7.1,5991,3023,2968,ATM
chr11,108173606,108173728,CHP2_ATM_8.1,7509,3787,3722,ATM
chr11,108180878,108180985,CHP2_ATM_9.1,4664,2343,2321,ATM
chr11,108200891,108201018,CHP2_ATM_10.1,4631,2331,2300,ATM
chr11,108204610,108204709,CHP2_ATM_11.1,8479,4287,4192,ATM
chr11,108205707,108205841,CHP2_ATM_12.1,6563,3302,3261,ATM
chr11,108206499,108206653,CHP2_ATM_13.1,4539,2303,2236,ATM
chr11,108217991,108218169,CHP2_ATM_14.1,2980,1492,1488,ATM
chr11,108225525,108225657,CHP2_ATM_15.1,4278,2151,2127,ATM
chr11,108236018,108236165,CHP2_ATM_16.1,2859,1443,1416,ATM
chr11,108236162,108236310,CHP2_ATM_17.1,1838,923,915,ATM
chr12,25378525,25378683,CHP2_KRAS_3.1,4112,2063,2049,KRAS
chr12,25380236,25380389,CHP2_KRAS_2.1,4063,2044,2019,KRAS
chr12,25398162,25398329,CHP2_KRAS_1.1,3264,1648,1616,KRAS
chr12,112888094,112888253,CHP2_PTPN11_1.1,3839,1940,1899,PTPN11
chr12,112926811,112926986,CHP2_PTPN11_2.1,3444,1736,1708,PTPN11
chr12,121431347,121431484,CHP2_HNF1A_1.1,2922,1472,1450,HNF1A
chr12,121431986,121432124,CHP2_HNF1A_2.1,4221,2126,2095,HNF1A
chr13,28592555,28592688,CHP2_FLT3_4.1,5180,2611,2569,FLT3
