Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,886,467,419,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,4316,2168,2148,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,2010,1009,1001,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,3805,1907,1898,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,626,316,310,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1345,679,666,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,3066,1537,1529,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,2951,1478,1473,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,509,257,252,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,5161,2594,2567,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,3159,1593,1566,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,2859,1430,1429,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,632,317,315,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,3942,1981,1961,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,2893,1452,1441,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,490,250,240,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,2816,1423,1393,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,4116,2067,2049,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,3305,1665,1640,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1004,509,495,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,2718,1361,1357,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,1609,808,801,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,3414,1709,1705,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,1565,788,777,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,3534,1769,1765,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1733,871,862,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,4787,2402,2385,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,1916,961,955,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,7083,3552,3531,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,3082,1544,1538,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,3289,1650,1639,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,1006,567,439,FGFR3
