Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,683,367,316,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,4828,2434,2394,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,2893,1452,1441,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,4955,2501,2454,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,683,344,339,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,955,484,471,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,5540,2776,2764,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,5048,2539,2509,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,1115,561,554,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,8086,4072,4014,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,5263,2678,2585,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,4156,2086,2070,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,1183,593,590,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,6941,3487,3454,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,4588,2298,2290,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,252,127,125,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,2419,1219,1200,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,4073,2048,2025,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,3681,1852,1829,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1857,936,921,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,4167,2087,2080,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,2674,1342,1332,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,4625,2324,2301,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,2386,1206,1180,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,3188,1603,1585,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,2663,1334,1329,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,5846,2940,2906,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,2914,1464,1450,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,9070,4553,4517,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,4281,2147,2134,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,4953,2483,2470,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,309,180,129,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,105,54,51,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,488,247,241,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,823,414,409,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,736,372,364,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,2838,1428,1410,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,6802,3418,3384,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,3603,1806,1797,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,3053,1536,1517,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,5146,2589,2557,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,5758,2879,2879,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,4229,2123,2106,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,6288,3152,3136,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,3626,1818,1808,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,7927,3985,3942,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,4389,2212,2177,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,6398,3211,3187,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,8539,4285,4254,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,1346,681,665,KDR
chr4,55946226,55946396,CHP2_KDR_8.1,4062,2049,2013,KDR
chr4,55953751,55953885,CHP2_KDR_7.1,5155,2591,2564,KDR
chr4,55955054,55955193,CHP2_KDR_6.1,8695,4386,4309,KDR
chr4,55960952,55961084,CHP2_KDR_5.1,8202,4130,4072,KDR
chr4,55962420,55962573,CHP2_KDR_4.1,4412,2214,2198,KDR
chr4,55972928,55973096,CHP2_KDR_3.1,2659,1335,1324,KDR
chr4,55979550,55979680,CHP2_KDR_2.1,2285,1151,1134,KDR
chr4,55980214,55980384,CHP2_KDR_1.1,3661,1842,1819,KDR
chr4,153245386,153245517,CHP2_FBXW7_5.1,6210,3113,3097,FBXW7
chr4,153247253,153247394,CHP2_FBXW7_4.1,5771,2911,2860,FBXW7
chr4,153249331,153249502,CHP2_FBXW7_3.1,4692,2351,2341,FBXW7
chr4,153250828,153250951,CHP2_FBXW7_2.1,6803,3428,3375,FBXW7
chr4,153258877,153259048,CHP2_FBXW7_1.1,4262,2146,2116,FBXW7
chr5,112173847,112173987,CHP2_APC_1.1,4410,2214,2196,APC
chr5,112174533,112174691,CHP2_APC_2.1,4843,2436,2407,APC
chr5,112175119,112175293,CHP2_APC_3.1,4417,2215,2202,APC
chr5,112175291,112175468,CHP2_APC_4.1,4447,2245,2202,APC
chr5,112175543,112175728,CHP2_APC_5.1,2178,1092,1086,APC
chr5,112175716,112175887,CHP2_APC_6.1,6008,3032,2976,APC
chr5,112175896,112176060,CHP2_APC_7.1,2579,1296,1283,APC
chr5,149433569,149433717,CHP2_CSF1R_2.1,422,217,205,CSF1R
chr5,149452967,149453098,CHP2_CSF1R_1.1,1785,902,883,CSF1R
chr5,170837477,170837641,CHP2_NPM1_1.1,3825,1929,1896,NPM1
chr7,55211020,55211151,CHP2_EGFR_1.1,3450,1727,1723,EGFR
chr7,55221768,55221944,CHP2_EGFR_2.1,1267,638,629,EGFR
chr7,55232938,55233078,CHP2_EGFR_3.1,5174,2604,2570,EGFR
chr7,55241611,55241754,CHP2_EGFR_4.1,895,451,444,EGFR
chr7,55242387,55242565,CHP2_EGFR_5.1,1901,954,947,EGFR
chr7,55248941,55249115,CHP2_EGFR_6.1,810,410,400,EGFR
chr7,55249098,55249270,CHP2_EGFR_7.1,1488,752,736,EGFR
chr7,55259483,55259653,CHP2_EGFR_8.1,1233,622,611,EGFR
chr7,116339591,116339726,CHP2_MET_1.1,5797,2918,2879,MET
chr7,116340131,116340295,CHP2_MET_2.1,3534,1778,1756,MET
chr7,116403107,116403276,CHP2_MET_3.1,2888,1450,1438,MET
chr7,116411854,116412022,CHP2_MET_4.1,5143,2582,2561,MET
chr7,116417403,116417567,CHP2_MET_5.1,4637,2326,2311,MET
chr7,116423383,116423517,CHP2_MET_6.1,3444,1734,1710,MET
chr7,128845039,128845213,CHP2_SMO_1.1,1501,758,743,SMO
chr7,128845933,128846088,CHP2_SMO_2.1,680,346,334,SMO
chr7,128846313,128846444,CHP2_SMO_3.1,912,463,449,SMO
chr7,128850245,128850388,CHP2_SMO_4.1,913,461,452,SMO
chr7,128851475,128851637,CHP2_SMO_5.1,960,484,476,SMO
chr7,140453078,140453246,CHP2_BRAF_2.1,4308,2163,2145,BRAF
chr7,140481367,140481540,CHP2_BRAF_1.1,4768,2411,2357,BRAF
chr7,148508682,148508816,CHP2_EZH2_1.1,4133,2076,2057,EZH2
chr8,38282116,38282279,CHP2_FGFR1_2.1,1412,718,694,FGFR1
chr8,38285827,38286000,CHP2_FGFR1_1.1,1048,529,519,FGFR1
chr9,5073705,5073882,CHP2_JAK2_1.1,3269,1642,1627,JAK2
chr9,21970916,21971091,CHP2_CDKN2A_2.1,476,244,232,CDKN2A
chr9,21971066,21971244,CHP2_CDKN2A_1.1,749,414,335,CDKN2A
chr9,80409351,80409523,CHP2_GNAQ_1.1,3047,1532,1515,GNAQ
chr9,133738270,133738403,CHP2_ABL1_1.1,4044,2040,2004,ABL1
chr9,133747418,133747555,CHP2_ABL1_2.1,3239,1622,1617,ABL1
chr9,133748255,133748442,CHP2_ABL1_3.1,1399,704,695,ABL1
chr9,133750283,133750430,CHP2_ABL1_4.1,1116,560,556,ABL1
chr9,139390740,139390910,CHP2_NOTCH1_3.1,316,161,155,NOTCH1
chr9,139397738,139397904,CHP2_NOTCH1_2.1,826,417,409,NOTCH1
chr9,139399313,139399472,CHP2_NOTCH1_1.1,174,88,86,NOTCH1
chr10,43609042,43609207,CHP2_RET_1.1,913,461,452,RET
chr10,43609850,43610035,CHP2_RET_2.1,306,154,152,RET
chr10,43613770,43613918,CHP2_RET_3.1,930,470,460,RET
chr10,43615522,43615712,CHP2_RET_4.1,545,279,266,RET
chr10,43617290,43617458,CHP2_RET_5.1,1929,969,960,RET
chr10,89624183,89624325,CHP2_PTEN_1.1,1103,550,553,PTEN
chr10,89685234,89685399,CHP2_PTEN_2.1,5704,2882,2822,PTEN
