Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,1462,782,680,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,3927,1973,1954,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,2591,1299,1292,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,4366,2194,2172,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,873,442,431,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1665,840,825,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,4594,2304,2290,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,3927,1973,1954,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,1033,519,514,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,8284,4166,4118,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,5619,2838,2781,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,3739,1877,1862,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,1022,513,509,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,5890,2965,2925,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,4561,2296,2265,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,464,234,230,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,3069,1543,1526,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,4608,2312,2296,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,5648,2838,2810,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1874,944,930,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,4309,2163,2146,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,2585,1291,1294,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,4394,2205,2189,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,2850,1429,1421,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,2342,1174,1168,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,2200,1107,1093,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,5834,2929,2905,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,3157,1580,1577,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,7699,3860,3839,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,4010,2015,1995,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,4706,2361,2345,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,713,413,300,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,292,147,145,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,1207,611,596,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,2303,1154,1149,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,2044,1030,1014,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,2704,1359,1345,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,6223,3120,3103,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,3803,1912,1891,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,3831,1924,1907,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,5311,2667,2644,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,5145,2574,2571,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,4092,2059,2033,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,7066,3545,3521,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,2856,1435,1421,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,6689,3355,3334,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,3922,1971,1951,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,5550,2782,2768,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,6982,3513,3469,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,1934,971,963,KDR
chr4,55946226,55946396,CHP2_KDR_8.1,5731,2885,2846,KDR
chr4,55953751,55953885,CHP2_KDR_7.1,5236,2624,2612,KDR
chr4,55955054,55955193,CHP2_KDR_6.1,7838,3958,3880,KDR
chr4,55960952,55961084,CHP2_KDR_5.1,8225,4131,4094,KDR
