Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,1619,877,742,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,3924,1974,1950,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,2382,1201,1181,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,3913,1970,1943,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,1097,560,537,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,2150,1091,1059,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,4438,2232,2206,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,3581,1800,1781,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,881,445,436,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,7174,3596,3578,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,4443,2252,2191,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,3186,1600,1586,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,881,444,437,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,5398,2723,2675,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,4127,2070,2057,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,809,412,397,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,3907,1973,1934,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,5146,2589,2557,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,5428,2722,2706,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1453,732,721,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,3550,1774,1776,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,2369,1191,1178,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,4605,2314,2291,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,2703,1366,1337,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,3064,1539,1525,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,2446,1228,1218,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,5160,2602,2558,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,3145,1583,1562,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,7545,3783,3762,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,3735,1873,1862,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,3791,1899,1892,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,1469,848,621,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,601,307,294,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,2142,1090,1052,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,3699,1858,1841,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,3567,1812,1755,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,2881,1452,1429,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,6276,3154,3122,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,3634,1830,1804,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,4889,2457,2432,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,5072,2541,2531,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,5444,2730,2714,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,3986,2019,1967,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,7042,3530,3512,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,3107,1564,1543,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,7011,3532,3479,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,3897,1953,1944,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,6079,3052,3027,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,2883,1449,1434,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,1866,941,925,KDR
chr4,55946226,55946396,CHP2_KDR_8.1,7255,3656,3599,KDR
chr4,55953751,55953885,CHP2_KDR_7.1,5789,2913,2876,KDR
chr4,55955054,55955193,CHP2_KDR_6.1,7470,3781,3689,KDR
chr4,55960952,55961084,CHP2_KDR_5.1,9070,4566,4504,KDR
chr4,55962420,55962573,CHP2_KDR_4.1,4406,2218,2188,KDR
chr4,55972928,55973096,CHP2_KDR_3.1,3138,1577,1561,KDR
chr4,55979550,55979680,CHP2_KDR_2.1,2018,1013,1005,KDR
chr4,55980214,55980384,CHP2_KDR_1.1,3871,1948,1923,KDR
chr4,153245386,153245517,CHP2_FBXW7_5.1,5088,2541,2547,FBXW7
chr4,153247253,153247394,CHP2_FBXW7_4.1,4645,2345,2300,FBXW7
chr4,153249331,153249502,CHP2_FBXW7_3.1,5149,2587,2562,FBXW7
chr4,153250828,153250951,CHP2_FBXW7_2.1,6255,3149,3106,FBXW7
chr4,153258877,153259048,CHP2_FBXW7_1.1,4055,2044,2011,FBXW7
chr5,112173847,112173987,CHP2_APC_1.1,3448,1724,1724,APC
chr5,112174533,112174691,CHP2_APC_2.1,4067,2046,2021,APC
chr5,112175119,112175293,CHP2_APC_3.1,3840,1932,1908,APC
chr5,112175291,112175468,CHP2_APC_4.1,4300,2165,2135,APC
chr5,112175543,112175728,CHP2_APC_5.1,1555,777,778,APC
chr5,112175716,112175887,CHP2_APC_6.1,5224,2637,2587,APC
chr5,112175896,112176060,CHP2_APC_7.1,2372,1192,1180,APC
chr5,149433569,149433717,CHP2_CSF1R_2.1,813,415,398,CSF1R
chr5,149452967,149453098,CHP2_CSF1R_1.1,2280,1146,1134,CSF1R
chr5,170837477,170837641,CHP2_NPM1_1.1,3746,1901,1845,NPM1
chr7,55211020,55211151,CHP2_EGFR_1.1,2999,1503,1496,EGFR
chr7,55221768,55221944,CHP2_EGFR_2.1,3281,1660,1621,EGFR
chr7,55232938,55233078,CHP2_EGFR_3.1,8148,4082,4066,EGFR
chr7,55241611,55241754,CHP2_EGFR_4.1,1516,765,751,EGFR
chr7,55242387,55242565,CHP2_EGFR_5.1,3389,1705,1684,EGFR
chr7,55248941,55249115,CHP2_EGFR_6.1,2423,1218,1205,EGFR
chr7,55249098,55249270,CHP2_EGFR_7.1,3360,1686,1674,EGFR
chr7,55259483,55259653,CHP2_EGFR_8.1,3779,1902,1877,EGFR
chr7,116339591,116339726,CHP2_MET_1.1,4675,2355,2320,MET
chr7,116340131,116340295,CHP2_MET_2.1,2923,1474,1449,MET
chr7,116403107,116403276,CHP2_MET_3.1,2364,1187,1177,MET
chr7,116411854,116412022,CHP2_MET_4.1,4376,2204,2172,MET
chr7,116417403,116417567,CHP2_MET_5.1,4056,2046,2010,MET
chr7,116423383,116423517,CHP2_MET_6.1,2227,1122,1105,MET
chr7,128845039,128845213,CHP2_SMO_1.1,3955,1994,1961,SMO
chr7,128845933,128846088,CHP2_SMO_2.1,1465,740,725,SMO
chr7,128846313,128846444,CHP2_SMO_3.1,1888,954,934,SMO
