Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,1460,782,678,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,4627,2332,2295,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,3107,1553,1554,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,4740,2388,2352,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,971,494,477,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,2045,1046,999,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,5455,2737,2718,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,4614,2317,2297,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,1156,583,573,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,8659,4368,4291,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,5990,3036,2954,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,4012,2022,1990,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,977,489,488,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,6394,3231,3163,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,5283,2656,2627,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,666,336,330,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,3483,1764,1719,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,5136,2586,2550,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,5813,2923,2890,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,2002,1014,988,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,4440,2234,2206,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,2749,1382,1367,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,4801,2416,2385,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,3005,1518,1487,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,4158,2093,2065,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,2477,1242,1235,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,6175,3106,3069,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,3289,1654,1635,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,8600,4313,4287,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,4510,2261,2249,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,4790,2398,2392,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,1134,670,464,FGFR3
