Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,729,387,342,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,2731,1370,1361,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,1490,746,744,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,2763,1384,1379,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,402,202,200,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1050,525,525,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,2491,1248,1243,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,2213,1108,1105,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,350,175,175,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,4757,2394,2363,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,2808,1412,1396,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,2024,1017,1007,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,332,167,165,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,2773,1396,1377,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,2473,1235,1238,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,333,171,162,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,2130,1073,1057,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,3331,1675,1656,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,3496,1758,1738,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,691,348,343,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,2272,1144,1128,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,1172,588,584,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,2558,1289,1269,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,1153,586,567,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,1853,932,921,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1099,552,547,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,3373,1696,1677,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,1470,740,730,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,5169,2598,2571,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,2233,1122,1111,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,2366,1186,1180,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,687,399,288,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,243,123,120,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,1173,596,577,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,2268,1138,1130,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,1838,933,905,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,1289,648,641,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,3797,1905,1892,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,1710,858,852,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,2036,1019,1017,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,2881,1448,1433,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,2628,1323,1305,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,1751,883,868,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,3535,1772,1763,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,1375,689,686,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,4175,2097,2078,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,1887,949,938,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,3440,1723,1717,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,4116,2066,2050,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,734,368,366,KDR
chr4,55946226,55946396,CHP2_KDR_8.1,4165,2094,2071,KDR
chr4,55953751,55953885,CHP2_KDR_7.1,2765,1386,1379,KDR
chr4,55955054,55955193,CHP2_KDR_6.1,4329,2176,2153,KDR
chr4,55960952,55961084,CHP2_KDR_5.1,5109,2573,2536,KDR
chr4,55962420,55962573,CHP2_KDR_4.1,2042,1026,1016,KDR
chr4,55972928,55973096,CHP2_KDR_3.1,1392,696,696,KDR
chr4,55979550,55979680,CHP2_KDR_2.1,771,389,382,KDR
chr4,55980214,55980384,CHP2_KDR_1.1,1821,912,909,KDR
chr4,153245386,153245517,CHP2_FBXW7_5.1,2835,1425,1410,FBXW7
chr4,153247253,153247394,CHP2_FBXW7_4.1,2696,1362,1334,FBXW7
chr4,153249331,153249502,CHP2_FBXW7_3.1,2589,1301,1288,FBXW7
chr4,153250828,153250951,CHP2_FBXW7_2.1,2978,1499,1479,FBXW7
chr4,153258877,153259048,CHP2_FBXW7_1.1,1711,857,854,FBXW7
chr5,112173847,112173987,CHP2_APC_1.1,2095,1051,1044,APC
chr5,112174533,112174691,CHP2_APC_2.1,2033,1018,1015,APC
chr5,112175119,112175293,CHP2_APC_3.1,1982,1001,981,APC
chr5,112175291,112175468,CHP2_APC_4.1,2204,1105,1099,APC
chr5,112175543,112175728,CHP2_APC_5.1,945,475,470,APC
chr5,112175716,112175887,CHP2_APC_6.1,3227,1626,1601,APC
chr5,112175896,112176060,CHP2_APC_7.1,1098,546,552,APC
chr5,149433569,149433717,CHP2_CSF1R_2.1,458,231,227,CSF1R
chr5,149452967,149453098,CHP2_CSF1R_1.1,1410,710,700,CSF1R
chr5,170837477,170837641,CHP2_NPM1_1.1,1951,973,978,NPM1
chr7,55211020,55211151,CHP2_EGFR_1.1,1718,866,852,EGFR
chr7,55221768,55221944,CHP2_EGFR_2.1,1546,777,769,EGFR
chr7,55232938,55233078,CHP2_EGFR_3.1,5599,2807,2792,EGFR
chr7,55241611,55241754,CHP2_EGFR_4.1,654,329,325,EGFR
chr7,55242387,55242565,CHP2_EGFR_5.1,1657,833,824,EGFR
chr7,55248941,55249115,CHP2_EGFR_6.1,1048,528,520,EGFR
chr7,55249098,55249270,CHP2_EGFR_7.1,1434,718,716,EGFR
chr7,55259483,55259653,CHP2_EGFR_8.1,2404,1214,1190,EGFR
chr7,116339591,116339726,CHP2_MET_1.1,3043,1523,1520,MET
chr7,116340131,116340295,CHP2_MET_2.1,1794,901,893,MET
chr7,116403107,116403276,CHP2_MET_3.1,1316,661,655,MET
chr7,116411854,116412022,CHP2_MET_4.1,2649,1331,1318,MET
chr7,116417403,116417567,CHP2_MET_5.1,2681,1350,1331,MET
chr7,116423383,116423517,CHP2_MET_6.1,1305,661,644,MET
chr7,128845039,128845213,CHP2_SMO_1.1,2580,1297,1283,SMO
chr7,128845933,128846088,CHP2_SMO_2.1,851,427,424,SMO
chr7,128846313,128846444,CHP2_SMO_3.1,1131,570,561,SMO
chr7,128850245,128850388,CHP2_SMO_4.1,1093,543,550,SMO
chr7,128851475,128851637,CHP2_SMO_5.1,1824,918,906,SMO
chr7,140453078,140453246,CHP2_BRAF_2.1,2413,1210,1203,BRAF
chr7,140481367,140481540,CHP2_BRAF_1.1,2513,1265,1248,BRAF
chr7,148508682,148508816,CHP2_EZH2_1.1,2467,1242,1225,EZH2
chr8,38282116,38282279,CHP2_FGFR1_2.1,1646,827,819,FGFR1
chr8,38285827,38286000,CHP2_FGFR1_1.1,857,428,429,FGFR1
chr9,5073705,5073882,CHP2_JAK2_1.1,1464,735,729,JAK2
chr9,21970916,21971091,CHP2_CDKN2A_2.1,549,278,271,CDKN2A
chr9,21971066,21971244,CHP2_CDKN2A_1.1,1009,520,489,CDKN2A
chr9,80409351,80409523,CHP2_GNAQ_1.1,1681,844,837,GNAQ
chr9,133738270,133738403,CHP2_ABL1_1.1,5725,2879,2846,ABL1
chr9,133747418,133747555,CHP2_ABL1_2.1,3411,1709,1702,ABL1
chr9,133748255,133748442,CHP2_ABL1_3.1,2347,1179,1168,ABL1
chr9,133750283,133750430,CHP2_ABL1_4.1,1422,715,707,ABL1
chr9,139390740,139390910,CHP2_NOTCH1_3.1,621,311,310,NOTCH1
chr9,139397738,139397904,CHP2_NOTCH1_2.1,2278,1148,1130,NOTCH1
chr9,139399313,139399472,CHP2_NOTCH1_1.1,308,154,154,NOTCH1
chr10,43609042,43609207,CHP2_RET_1.1,1887,951,936,RET
chr10,43609850,43610035,CHP2_RET_2.1,448,224,224,RET
chr10,43613770,43613918,CHP2_RET_3.1,1469,740,729,RET
chr10,43615522,43615712,CHP2_RET_4.1,822,415,407,RET
chr10,43617290,43617458,CHP2_RET_5.1,1959,980,979,RET
chr10,89624183,89624325,CHP2_PTEN_1.1,939,475,464,PTEN
chr10,89685234,89685399,CHP2_PTEN_2.1,3250,1639,1611,PTEN
chr10,89692789,89692945,CHP2_PTEN_3.1,1706,857,849,PTEN
chr10,89711780,89711957,CHP2_PTEN_4.1,1761,878,883,PTEN
chr10,89717479,89717645,CHP2_PTEN_5.1,2416,1212,1204,PTEN
chr10,89717642,89717805,CHP2_PTEN_6.1,2067,1039,1028,PTEN
chr10,89720671,89720772,CHP2_PTEN_7.1,8280,4156,4124,PTEN
chr10,89720760,89720925,CHP2_PTEN_8.1,2619,1312,1307,PTEN
chr10,123257928,123258070,CHP2_FGFR2_4.1,2395,1206,1189,FGFR2
chr10,123274697,123274860,CHP2_FGFR2_3.1,1093,547,546,FGFR2
chr10,123279393,123279569,CHP2_FGFR2_2.1,2479,1243,1236,FGFR2
chr10,123279583,123279738,CHP2_FGFR2_1.1,1706,861,845,FGFR2
chr11,533788,533955,CHP2_HRAS_2.1,456,230,226,HRAS
chr11,534196,534333,CHP2_HRAS_1.1,519,262,257,HRAS
chr11,108117741,108117890,CHP2_ATM_1.1,2866,1445,1421,ATM
