Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,1265,659,606,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,3718,1864,1854,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,2425,1218,1207,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,3698,1861,1837,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,708,353,355,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1496,759,737,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,4090,2043,2047,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,3240,1626,1614,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,682,344,338,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,6533,3283,3250,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,4338,2177,2161,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,2996,1507,1489,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,659,330,329,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,4473,2254,2219,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,3501,1755,1746,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,548,280,268,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,2995,1509,1486,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,4003,2011,1992,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,5077,2550,2527,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1388,695,693,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,3321,1656,1665,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,2176,1095,1081,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,4250,2139,2111,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,2197,1108,1089,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,1582,789,793,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1865,939,926,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,4351,2186,2165,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,2480,1246,1234,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,6750,3388,3362,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,3262,1636,1626,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,3697,1852,1845,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,815,456,359,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,309,157,152,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,1327,677,650,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,2531,1272,1259,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,2419,1222,1197,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,2284,1144,1140,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,5016,2518,2498,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,3209,1608,1601,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,3420,1717,1703,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,4943,2486,2457,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,4017,2014,2003,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,3200,1610,1590,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,5925,2970,2955,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,2485,1246,1239,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,5734,2878,2856,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,3092,1559,1533,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,4629,2322,2307,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,5729,2869,2860,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,1325,666,659,KDR
chr4,55946226,55946396,CHP2_KDR_8.1,4245,2135,2110,KDR
chr4,55953751,55953885,CHP2_KDR_7.1,4277,2143,2134,KDR
chr4,55955054,55955193,CHP2_KDR_6.1,6602,3327,3275,KDR
chr4,55960952,55961084,CHP2_KDR_5.1,6896,3468,3428,KDR
chr4,55962420,55962573,CHP2_KDR_4.1,3261,1639,1622,KDR
chr4,55972928,55973096,CHP2_KDR_3.1,2452,1230,1222,KDR
chr4,55979550,55979680,CHP2_KDR_2.1,1372,696,676,KDR
chr4,55980214,55980384,CHP2_KDR_1.1,3301,1657,1644,KDR
chr4,153245386,153245517,CHP2_FBXW7_5.1,4403,2207,2196,FBXW7
chr4,153247253,153247394,CHP2_FBXW7_4.1,3987,2010,1977,FBXW7
chr4,153249331,153249502,CHP2_FBXW7_3.1,4324,2166,2158,FBXW7
chr4,153250828,153250951,CHP2_FBXW7_2.1,4256,2140,2116,FBXW7
chr4,153258877,153259048,CHP2_FBXW7_1.1,3467,1744,1723,FBXW7
chr5,112173847,112173987,CHP2_APC_1.1,3340,1673,1667,APC
chr5,112174533,112174691,CHP2_APC_2.1,3775,1894,1881,APC
chr5,112175119,112175293,CHP2_APC_3.1,3364,1689,1675,APC
chr5,112175291,112175468,CHP2_APC_4.1,4111,2065,2046,APC
chr5,112175543,112175728,CHP2_APC_5.1,1572,784,788,APC
chr5,112175716,112175887,CHP2_APC_6.1,5354,2694,2660,APC
chr5,112175896,112176060,CHP2_APC_7.1,1421,714,707,APC
chr5,149433569,149433717,CHP2_CSF1R_2.1,510,255,255,CSF1R
chr5,149452967,149453098,CHP2_CSF1R_1.1,1692,856,836,CSF1R
chr5,170837477,170837641,CHP2_NPM1_1.1,3135,1582,1553,NPM1
chr7,55211020,55211151,CHP2_EGFR_1.1,2654,1332,1322,EGFR
chr7,55221768,55221944,CHP2_EGFR_2.1,2134,1080,1054,EGFR
chr7,55232938,55233078,CHP2_EGFR_3.1,6322,3168,3154,EGFR
chr7,55241611,55241754,CHP2_EGFR_4.1,954,479,475,EGFR
chr7,55242387,55242565,CHP2_EGFR_5.1,2406,1206,1200,EGFR
chr7,55248941,55249115,CHP2_EGFR_6.1,1178,596,582,EGFR
chr7,55249098,55249270,CHP2_EGFR_7.1,2020,1016,1004,EGFR
