Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,1417,758,659,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,3381,1692,1689,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,2495,1250,1245,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,3678,1849,1829,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,716,359,357,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1499,754,745,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,3867,1931,1936,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,2955,1486,1469,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,746,376,370,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,5887,2954,2933,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,3905,1951,1954,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,2768,1388,1380,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,643,323,320,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,3917,1965,1952,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,3220,1613,1607,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,630,319,311,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,2847,1429,1418,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,4089,2054,2035,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,4749,2380,2369,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1440,722,718,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,3702,1855,1847,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,2391,1196,1195,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,4112,2065,2047,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,2377,1197,1180,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,1493,748,745,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,2129,1063,1066,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,4674,2344,2330,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,2631,1321,1310,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,7184,3596,3588,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,3313,1657,1656,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,4014,2006,2008,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,894,470,424,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,329,169,160,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,1372,694,678,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,2658,1335,1323,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,2292,1157,1135,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,2081,1045,1036,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,4369,2187,2182,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,2748,1382,1366,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,3296,1646,1650,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,4630,2320,2310,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,3882,1946,1936,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,3101,1554,1547,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,5386,2698,2688,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,2149,1080,1069,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,5524,2769,2755,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,2890,1453,1437,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,4030,2022,2008,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,5093,2556,2537,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,1311,663,648,KDR
chr4,55946226,55946396,CHP2_KDR_8.1,4019,2018,2001,KDR
chr4,55953751,55953885,CHP2_KDR_7.1,3930,1968,1962,KDR
chr4,55955054,55955193,CHP2_KDR_6.1,5970,3002,2968,KDR
chr4,55960952,55961084,CHP2_KDR_5.1,6357,3188,3169,KDR
chr4,55962420,55962573,CHP2_KDR_4.1,3758,1884,1874,KDR
chr4,55972928,55973096,CHP2_KDR_3.1,1105,558,547,KDR
chr4,55979550,55979680,CHP2_KDR_2.1,1382,691,691,KDR
chr4,55980214,55980384,CHP2_KDR_1.1,3143,1576,1567,KDR
chr4,153245386,153245517,CHP2_FBXW7_5.1,4153,2079,2074,FBXW7
chr4,153247253,153247394,CHP2_FBXW7_4.1,3757,1887,1870,FBXW7
chr4,153249331,153249502,CHP2_FBXW7_3.1,4077,2045,2032,FBXW7
chr4,153250828,153250951,CHP2_FBXW7_2.1,3987,2005,1982,FBXW7
chr4,153258877,153259048,CHP2_FBXW7_1.1,3180,1601,1579,FBXW7
chr5,112173847,112173987,CHP2_APC_1.1,2962,1488,1474,APC
chr5,112174533,112174691,CHP2_APC_2.1,3564,1792,1772,APC
chr5,112175119,112175293,CHP2_APC_3.1,3172,1594,1578,APC
chr5,112175291,112175468,CHP2_APC_4.1,4027,2014,2013,APC
chr5,112175543,112175728,CHP2_APC_5.1,1605,804,801,APC
chr5,112175716,112175887,CHP2_APC_6.1,4785,2406,2379,APC
chr5,112175896,112176060,CHP2_APC_7.1,1118,558,560,APC
chr5,149433569,149433717,CHP2_CSF1R_2.1,512,260,252,CSF1R
chr5,149452967,149453098,CHP2_CSF1R_1.1,1882,943,939,CSF1R
chr5,170837477,170837641,CHP2_NPM1_1.1,3056,1529,1527,NPM1
chr7,55211020,55211151,CHP2_EGFR_1.1,3116,1561,1555,EGFR
chr7,55221768,55221944,CHP2_EGFR_2.1,2588,1300,1288,EGFR
chr7,55232938,55233078,CHP2_EGFR_3.1,7498,3756,3742,EGFR
chr7,55241611,55241754,CHP2_EGFR_4.1,1069,534,535,EGFR
chr7,55242387,55242565,CHP2_EGFR_5.1,2833,1416,1417,EGFR
chr7,55248941,55249115,CHP2_EGFR_6.1,1415,713,702,EGFR
chr7,55249098,55249270,CHP2_EGFR_7.1,2408,1212,1196,EGFR
chr7,55259483,55259653,CHP2_EGFR_8.1,2865,1445,1420,EGFR
chr7,116339591,116339726,CHP2_MET_1.1,4490,2260,2230,MET
chr7,116340131,116340295,CHP2_MET_2.1,2849,1427,1422,MET
chr7,116403107,116403276,CHP2_MET_3.1,2588,1291,1297,MET
chr7,116411854,116412022,CHP2_MET_4.1,4458,2235,2223,MET
chr7,116417403,116417567,CHP2_MET_5.1,3888,1946,1942,MET
chr7,116423383,116423517,CHP2_MET_6.1,2093,1045,1048,MET
chr7,128845039,128845213,CHP2_SMO_1.1,3075,1541,1534,SMO
chr7,128845933,128846088,CHP2_SMO_2.1,1174,594,580,SMO
chr7,128846313,128846444,CHP2_SMO_3.1,1573,789,784,SMO
chr7,128850245,128850388,CHP2_SMO_4.1,1367,685,682,SMO
chr7,128851475,128851637,CHP2_SMO_5.1,2101,1058,1043,SMO
chr7,140453078,140453246,CHP2_BRAF_2.1,3747,1887,1860,BRAF
chr7,140481367,140481540,CHP2_BRAF_1.1,4191,2108,2083,BRAF
chr7,148508682,148508816,CHP2_EZH2_1.1,3515,1764,1751,EZH2
chr8,38282116,38282279,CHP2_FGFR1_2.1,2363,1193,1170,FGFR1
chr8,38285827,38286000,CHP2_FGFR1_1.1,1439,723,716,FGFR1
chr9,5073705,5073882,CHP2_JAK2_1.1,3043,1531,1512,JAK2
chr9,21970916,21971091,CHP2_CDKN2A_2.1,671,340,331,CDKN2A
chr9,21971066,21971244,CHP2_CDKN2A_1.1,1210,625,585,CDKN2A
chr9,80409351,80409523,CHP2_GNAQ_1.1,2598,1299,1299,GNAQ
chr9,133738270,133738403,CHP2_ABL1_1.1,5494,2759,2735,ABL1
chr9,133747418,133747555,CHP2_ABL1_2.1,3734,1868,1866,ABL1
chr9,133748255,133748442,CHP2_ABL1_3.1,2630,1320,1310,ABL1
chr9,133750283,133750430,CHP2_ABL1_4.1,1688,846,842,ABL1
chr9,139390740,139390910,CHP2_NOTCH1_3.1,774,388,386,NOTCH1
chr9,139397738,139397904,CHP2_NOTCH1_2.1,2284,1154,1130,NOTCH1
chr9,139399313,139399472,CHP2_NOTCH1_1.1,458,229,229,NOTCH1
chr10,43609042,43609207,CHP2_RET_1.1,1794,904,890,RET
chr10,43609850,43610035,CHP2_RET_2.1,635,315,320,RET
chr10,43613770,43613918,CHP2_RET_3.1,1559,781,778,RET
