Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,733,385,348,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,2048,1029,1019,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,1332,666,666,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,2191,1107,1084,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,430,215,215,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,980,493,487,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,2283,1138,1145,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,1831,912,919,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,366,187,179,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,3619,1810,1809,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,2319,1160,1159,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,1567,787,780,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,314,159,155,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,2409,1217,1192,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,1927,967,960,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,425,215,210,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,1900,955,945,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,2861,1433,1428,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,3116,1563,1553,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,765,384,381,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,1714,853,861,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,1011,506,505,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,2197,1107,1090,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,1156,578,578,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,1212,608,604,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,948,479,469,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,2512,1257,1255,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,1328,670,658,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,3857,1932,1925,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,1842,924,918,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,1928,965,963,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,471,248,223,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,194,99,95,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,867,438,429,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,1570,790,780,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,1493,754,739,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,1172,590,582,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,2643,1326,1317,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,1695,853,842,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,1577,785,792,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,3286,1648,1638,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,2161,1084,1077,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,1527,765,762,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,3153,1579,1574,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,1190,595,595,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,3054,1526,1528,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,1545,779,766,KIT
