Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,986,496,490,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,3066,1551,1515,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,2279,1145,1134,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,3597,1821,1776,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,667,340,327,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1330,677,653,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,3969,1996,1973,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,3498,1756,1742,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,789,400,389,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,6963,3510,3453,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,4557,2334,2223,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,2943,1488,1455,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,605,306,299,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,4522,2280,2242,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,3821,1919,1902,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,388,203,185,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,2676,1356,1320,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,3781,1895,1886,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,4874,2457,2417,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1352,690,662,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,3658,1841,1817,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,2150,1084,1066,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,3753,1882,1871,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,2253,1145,1108,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,1578,793,785,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1737,871,866,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,4897,2465,2432,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,2739,1381,1358,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,6380,3211,3169,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,3273,1643,1630,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,3622,1817,1805,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,515,322,193,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,271,139,132,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,915,482,433,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,1714,863,851,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,1538,789,749,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,2224,1126,1098,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,5100,2576,2524,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,3004,1508,1496,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,3164,1592,1572,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,4470,2256,2214,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,4093,2058,2035,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,3490,1766,1724,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,6140,3077,3063,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,2508,1262,1246,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,6080,3069,3011,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,3026,1526,1500,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,4825,2415,2410,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,5657,2855,2802,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,1454,736,718,KDR
