Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,748,388,360,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,3679,1851,1828,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,1820,920,900,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,2785,1412,1373,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,577,292,285,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1074,553,521,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,3093,1564,1529,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,3000,1510,1490,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,562,286,276,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,4810,2430,2380,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,2755,1425,1330,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,2437,1229,1208,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,743,375,368,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,4367,2211,2156,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,2897,1454,1443,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,358,191,167,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,2489,1261,1228,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,3113,1579,1534,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,2782,1409,1373,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,938,481,457,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,3517,1764,1753,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,2207,1112,1095,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,4025,2026,1999,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,1783,904,879,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,1459,732,727,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,2137,1081,1056,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,4951,2501,2450,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,2027,1026,1001,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,6954,3504,3450,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,2980,1501,1479,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,3572,1798,1774,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,627,386,241,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,382,198,184,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,1215,621,594,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,1757,889,868,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,1687,876,811,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,1291,658,633,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,3706,1869,1837,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,1712,863,849,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,2014,1013,1001,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,1970,999,971,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,3455,1738,1717,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,2356,1188,1168,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,2927,1470,1457,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,1704,861,843,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,4772,2401,2371,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,1948,983,965,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,3447,1736,1711,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,5062,2543,2519,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,889,452,437,KDR
chr4,55946226,55946396,CHP2_KDR_8.1,2596,1317,1279,KDR
chr4,55953751,55953885,CHP2_KDR_7.1,2767,1393,1374,KDR
chr4,55955054,55955193,CHP2_KDR_6.1,4697,2384,2313,KDR
chr4,55960952,55961084,CHP2_KDR_5.1,5687,2874,2813,KDR
chr4,55962420,55962573,CHP2_KDR_4.1,1773,894,879,KDR
chr4,55972928,55973096,CHP2_KDR_3.1,1551,782,769,KDR
chr4,55979550,55979680,CHP2_KDR_2.1,1367,693,674,KDR
chr4,55980214,55980384,CHP2_KDR_1.1,2084,1045,1039,KDR
chr4,153245386,153245517,CHP2_FBXW7_5.1,3743,1883,1860,FBXW7
chr4,153247253,153247394,CHP2_FBXW7_4.1,2954,1498,1456,FBXW7
chr4,153249331,153249502,CHP2_FBXW7_3.1,2159,1088,1071,FBXW7
chr4,153250828,153250951,CHP2_FBXW7_2.1,3780,1915,1865,FBXW7
chr4,153258877,153259048,CHP2_FBXW7_1.1,2169,1089,1080,FBXW7
chr5,112173847,112173987,CHP2_APC_1.1,2886,1455,1431,APC
chr5,112174533,112174691,CHP2_APC_2.1,2588,1315,1273,APC
chr5,112175119,112175293,CHP2_APC_3.1,2399,1211,1188,APC
chr5,112175291,112175468,CHP2_APC_4.1,2574,1297,1277,APC
chr5,112175543,112175728,CHP2_APC_5.1,835,424,411,APC
chr5,112175716,112175887,CHP2_APC_6.1,3288,1669,1619,APC
chr5,112175896,112176060,CHP2_APC_7.1,987,500,487,APC
chr5,149433569,149433717,CHP2_CSF1R_2.1,614,317,297,CSF1R
chr5,149452967,149453098,CHP2_CSF1R_1.1,1555,787,768,CSF1R
chr5,170837477,170837641,CHP2_NPM1_1.1,2624,1345,1279,NPM1
chr7,55211020,55211151,CHP2_EGFR_1.1,3092,1560,1532,EGFR
chr7,55221768,55221944,CHP2_EGFR_2.1,1918,969,949,EGFR
chr7,55232938,55233078,CHP2_EGFR_3.1,7440,3757,3683,EGFR
chr7,55241611,55241754,CHP2_EGFR_4.1,1362,693,669,EGFR
chr7,55242387,55242565,CHP2_EGFR_5.1,2324,1172,1152,EGFR
chr7,55248941,55249115,CHP2_EGFR_6.1,1579,802,777,EGFR
chr7,55249098,55249270,CHP2_EGFR_7.1,2466,1261,1205,EGFR
chr7,55259483,55259653,CHP2_EGFR_8.1,2559,1296,1263,EGFR
chr7,116339591,116339726,CHP2_MET_1.1,4488,2272,2216,MET
chr7,116340131,116340295,CHP2_MET_2.1,2694,1367,1327,MET
chr7,116403107,116403276,CHP2_MET_3.1,1963,993,970,MET
chr7,116411854,116412022,CHP2_MET_4.1,3438,1738,1700,MET
chr7,116417403,116417567,CHP2_MET_5.1,3266,1656,1610,MET
chr7,116423383,116423517,CHP2_MET_6.1,2726,1377,1349,MET
chr7,128845039,128845213,CHP2_SMO_1.1,2687,1365,1322,SMO
chr7,128845933,128846088,CHP2_SMO_2.1,1243,633,610,SMO
chr7,128846313,128846444,CHP2_SMO_3.1,1605,812,793,SMO
chr7,128850245,128850388,CHP2_SMO_4.1,1475,742,733,SMO
chr7,128851475,128851637,CHP2_SMO_5.1,1908,966,942,SMO
chr7,140453078,140453246,CHP2_BRAF_2.1,2866,1442,1424,BRAF
chr7,140481367,140481540,CHP2_BRAF_1.1,3353,1706,1647,BRAF
chr7,148508682,148508816,CHP2_EZH2_1.1,3499,1769,1730,EZH2
chr8,38282116,38282279,CHP2_FGFR1_2.1,1582,811,771,FGFR1
chr8,38285827,38286000,CHP2_FGFR1_1.1,757,380,377,FGFR1
chr9,5073705,5073882,CHP2_JAK2_1.1,1780,896,884,JAK2
chr9,21970916,21971091,CHP2_CDKN2A_2.1,595,319,276,CDKN2A
