Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,944,472,472,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,5490,2756,2734,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,1760,885,875,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,3487,1756,1731,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,585,297,288,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,892,449,443,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,2027,1016,1011,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,2807,1406,1401,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,293,148,145,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,2413,1216,1197,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,1238,620,618,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,1731,868,863,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,621,313,308,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,2632,1327,1305,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,1171,586,585,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,907,465,442,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,1820,918,902,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,3703,1860,1843,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,1259,633,626,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,688,346,342,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,1963,982,981,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,1110,561,549,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,1904,958,946,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,758,379,379,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,2352,1182,1170,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1684,845,839,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,4982,2494,2488,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,992,497,495,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,8228,4128,4100,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,2160,1081,1079,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,2706,1358,1348,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,1825,1031,794,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,694,356,338,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,3300,1678,1622,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,5234,2638,2596,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,3117,1578,1539,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,684,342,342,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,4436,2232,2204,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,992,498,494,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,1698,852,846,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,1557,781,776,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,3114,1559,1555,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,2102,1059,1043,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,1666,833,833,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,1298,651,647,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,5676,2844,2832,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,2069,1041,1028,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,3566,1787,1779,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,4007,2010,1997,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,430,217,213,KDR
chr4,55946226,55946396,CHP2_KDR_8.1,2144,1075,1069,KDR
chr4,55953751,55953885,CHP2_KDR_7.1,2951,1482,1469,KDR
chr4,55955054,55955193,CHP2_KDR_6.1,6003,3025,2978,KDR
chr4,55960952,55961084,CHP2_KDR_5.1,7972,3999,3973,KDR
chr4,55962420,55962573,CHP2_KDR_4.1,964,483,481,KDR
chr4,55972928,55973096,CHP2_KDR_3.1,641,322,319,KDR
chr4,55979550,55979680,CHP2_KDR_2.1,1470,741,729,KDR
chr4,55980214,55980384,CHP2_KDR_1.1,968,486,482,KDR
