Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,633,327,306,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,3419,1722,1697,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,1046,525,521,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,1840,924,916,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,376,192,184,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,643,324,319,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,1257,631,626,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,1766,887,879,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,217,108,109,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,1343,679,664,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,860,439,421,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,1098,554,544,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,421,211,210,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,1755,883,872,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,652,328,324,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,535,280,255,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,1194,607,587,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,2082,1051,1031,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,870,438,432,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,425,215,210,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,1264,633,631,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,736,370,366,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,1126,564,562,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,603,305,298,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,925,462,463,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1036,524,512,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,2979,1498,1481,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,620,314,306,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,5163,2592,2571,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,1366,686,680,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,1870,938,932,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,1187,672,515,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,408,212,196,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,2199,1119,1080,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,3040,1534,1506,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,1926,978,948,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,456,230,226,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,2355,1183,1172,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,583,293,290,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,1073,537,536,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,989,500,489,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,2203,1108,1095,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,1314,662,652,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,991,496,495,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,753,379,374,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,3350,1685,1665,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,1367,687,680,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,2137,1071,1066,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,2766,1390,1376,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,354,179,175,KDR
chr4,55946226,55946396,CHP2_KDR_8.1,1262,636,626,KDR
chr4,55953751,55953885,CHP2_KDR_7.1,1738,876,862,KDR
chr4,55955054,55955193,CHP2_KDR_6.1,3479,1755,1724,KDR
chr4,55960952,55961084,CHP2_KDR_5.1,4429,2231,2198,KDR
chr4,55962420,55962573,CHP2_KDR_4.1,605,303,302,KDR
chr4,55972928,55973096,CHP2_KDR_3.1,372,186,186,KDR
chr4,55979550,55979680,CHP2_KDR_2.1,944,478,466,KDR
chr4,55980214,55980384,CHP2_KDR_1.1,639,321,318,KDR
chr4,153245386,153245517,CHP2_FBXW7_5.1,3538,1779,1759,FBXW7
chr4,153247253,153247394,CHP2_FBXW7_4.1,2302,1162,1140,FBXW7
chr4,153249331,153249502,CHP2_FBXW7_3.1,622,313,309,FBXW7
chr4,153250828,153250951,CHP2_FBXW7_2.1,2692,1352,1340,FBXW7
chr4,153258877,153259048,CHP2_FBXW7_1.1,544,275,269,FBXW7
chr5,112173847,112173987,CHP2_APC_1.1,2485,1254,1231,APC
chr5,112174533,112174691,CHP2_APC_2.1,1083,545,538,APC
chr5,112175119,112175293,CHP2_APC_3.1,773,389,384,APC
chr5,112175291,112175468,CHP2_APC_4.1,763,384,379,APC
chr5,112175543,112175728,CHP2_APC_5.1,448,225,223,APC
chr5,112175716,112175887,CHP2_APC_6.1,907,460,447,APC
chr5,112175896,112176060,CHP2_APC_7.1,367,185,182,APC
chr5,149433569,149433717,CHP2_CSF1R_2.1,453,230,223,CSF1R
chr5,149452967,149453098,CHP2_CSF1R_1.1,1096,552,544,CSF1R
chr5,170837477,170837641,CHP2_NPM1_1.1,1314,664,650,NPM1
chr7,55211020,55211151,CHP2_EGFR_1.1,1275,640,635,EGFR
chr7,55221768,55221944,CHP2_EGFR_2.1,601,307,294,EGFR
chr7,55232938,55233078,CHP2_EGFR_3.1,4167,2099,2068,EGFR
chr7,55241611,55241754,CHP2_EGFR_4.1,928,469,459,EGFR
chr7,55242387,55242565,CHP2_EGFR_5.1,541,276,265,EGFR
chr7,55248941,55249115,CHP2_EGFR_6.1,966,489,477,EGFR
chr7,55249098,55249270,CHP2_EGFR_7.1,870,439,431,EGFR
chr7,55259483,55259653,CHP2_EGFR_8.1,926,466,460,EGFR
chr7,116339591,116339726,CHP2_MET_1.1,2990,1504,1486,MET
chr7,116340131,116340295,CHP2_MET_2.1,826,416,410,MET
chr7,116403107,116403276,CHP2_MET_3.1,530,265,265,MET
chr7,116411854,116412022,CHP2_MET_4.1,942,475,467,MET
chr7,116417403,116417567,CHP2_MET_5.1,936,473,463,MET
chr7,116423383,116423517,CHP2_MET_6.1,1633,826,807,MET
chr7,128845039,128845213,CHP2_SMO_1.1,1766,889,877,SMO
chr7,128845933,128846088,CHP2_SMO_2.1,676,341,335,SMO
