Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,834,431,403,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,3852,1933,1919,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,1821,912,909,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,3358,1693,1665,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,558,280,278,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1061,534,527,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,3275,1638,1637,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,3325,1662,1663,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,654,331,323,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,4893,2454,2439,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,3020,1522,1498,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,2615,1311,1304,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,810,405,405,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,4552,2285,2267,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,2995,1504,1491,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,486,246,240,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,2553,1290,1263,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,3701,1857,1844,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,3141,1576,1565,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,942,474,468,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,3243,1621,1622,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,2260,1134,1126,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,3873,1938,1935,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,2020,1015,1005,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,1861,936,925,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,2067,1032,1035,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,5342,2677,2665,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,2118,1062,1056,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,7996,4006,3990,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,3178,1593,1585,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,3627,1821,1806,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,702,407,295,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,405,207,198,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,1276,640,636,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,2265,1140,1125,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,1617,810,807,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,1291,648,643,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,3939,1973,1966,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,1924,960,964,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,2093,1047,1046,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,2179,1095,1084,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,3656,1832,1824,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,2319,1164,1155,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,3207,1608,1599,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,1586,797,789,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,5151,2582,2569,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,2342,1175,1167,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,4031,2022,2009,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,5287,2646,2641,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,994,501,493,KDR
chr4,55946226,55946396,CHP2_KDR_8.1,2634,1323,1311,KDR
chr4,55953751,55953885,CHP2_KDR_7.1,2890,1452,1438,KDR
chr4,55955054,55955193,CHP2_KDR_6.1,4842,2434,2408,KDR
chr4,55960952,55961084,CHP2_KDR_5.1,5765,2897,2868,KDR
chr4,55962420,55962573,CHP2_KDR_4.1,1692,850,842,KDR
chr4,55972928,55973096,CHP2_KDR_3.1,1482,747,735,KDR
chr4,55979550,55979680,CHP2_KDR_2.1,1482,750,732,KDR
chr4,55980214,55980384,CHP2_KDR_1.1,1858,931,927,KDR
chr4,153245386,153245517,CHP2_FBXW7_5.1,3879,1944,1935,FBXW7
chr4,153247253,153247394,CHP2_FBXW7_4.1,3399,1711,1688,FBXW7
chr4,153249331,153249502,CHP2_FBXW7_3.1,2394,1199,1195,FBXW7
chr4,153250828,153250951,CHP2_FBXW7_2.1,4121,2067,2054,FBXW7
chr4,153258877,153259048,CHP2_FBXW7_1.1,2197,1100,1097,FBXW7
chr5,112173847,112173987,CHP2_APC_1.1,3057,1531,1526,APC
chr5,112174533,112174691,CHP2_APC_2.1,2541,1280,1261,APC
chr5,112175119,112175293,CHP2_APC_3.1,2241,1125,1116,APC
chr5,112175291,112175468,CHP2_APC_4.1,2701,1356,1345,APC
chr5,112175543,112175728,CHP2_APC_5.1,897,448,449,APC
chr5,112175716,112175887,CHP2_APC_6.1,3426,1723,1703,APC
chr5,112175896,112176060,CHP2_APC_7.1,1143,574,569,APC
chr5,149433569,149433717,CHP2_CSF1R_2.1,650,331,319,CSF1R
chr5,149452967,149453098,CHP2_CSF1R_1.1,1566,786,780,CSF1R
chr5,170837477,170837641,CHP2_NPM1_1.1,2540,1274,1266,NPM1
chr7,55211020,55211151,CHP2_EGFR_1.1,3174,1596,1578,EGFR
chr7,55221768,55221944,CHP2_EGFR_2.1,1990,997,993,EGFR
chr7,55232938,55233078,CHP2_EGFR_3.1,8099,4057,4042,EGFR
chr7,55241611,55241754,CHP2_EGFR_4.1,1424,717,707,EGFR
chr7,55242387,55242565,CHP2_EGFR_5.1,2354,1180,1174,EGFR
chr7,55248941,55249115,CHP2_EGFR_6.1,1606,809,797,EGFR
chr7,55249098,55249270,CHP2_EGFR_7.1,2505,1266,1239,EGFR
chr7,55259483,55259653,CHP2_EGFR_8.1,2382,1199,1183,EGFR
chr7,116339591,116339726,CHP2_MET_1.1,4962,2494,2468,MET
chr7,116340131,116340295,CHP2_MET_2.1,2747,1378,1369,MET
chr7,116403107,116403276,CHP2_MET_3.1,1969,989,980,MET
chr7,116411854,116412022,CHP2_MET_4.1,3608,1811,1797,MET
chr7,116417403,116417567,CHP2_MET_5.1,3530,1775,1755,MET
chr7,116423383,116423517,CHP2_MET_6.1,2755,1384,1371,MET
chr7,128845039,128845213,CHP2_SMO_1.1,2913,1463,1450,SMO
chr7,128845933,128846088,CHP2_SMO_2.1,1148,577,571,SMO
chr7,128846313,128846444,CHP2_SMO_3.1,1652,837,815,SMO
chr7,128850245,128850388,CHP2_SMO_4.1,1659,833,826,SMO
chr7,128851475,128851637,CHP2_SMO_5.1,1996,1009,987,SMO
chr7,140453078,140453246,CHP2_BRAF_2.1,2975,1492,1483,BRAF
chr7,140481367,140481540,CHP2_BRAF_1.1,3638,1834,1804,BRAF
chr7,148508682,148508816,CHP2_EZH2_1.1,3440,1727,1713,EZH2
