Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,1381,686,695,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,3580,1797,1783,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,2962,1484,1478,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,3917,1978,1939,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,946,479,467,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1788,897,891,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,4383,2200,2183,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,4075,2049,2026,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,1188,597,591,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,6419,3226,3193,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,5004,2552,2452,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,3418,1714,1704,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,1153,577,576,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,5440,2738,2702,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,4266,2134,2132,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,546,282,264,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,3024,1525,1499,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,4267,2140,2127,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,4787,2405,2382,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,2158,1098,1060,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,4283,2150,2133,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,2740,1373,1367,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,4188,2103,2085,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,2729,1375,1354,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,1385,697,688,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,2508,1263,1245,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,5433,2729,2704,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,3009,1514,1495,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,6487,3261,3226,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,3890,1952,1938,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,4477,2250,2227,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,619,365,254,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,334,170,164,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,1167,596,571,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,1953,982,971,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,1949,993,956,FGFR3
