Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,975,478,497,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,2904,1455,1449,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,1878,943,935,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,2774,1392,1382,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,904,451,453,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1807,918,889,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,3486,1745,1741,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,2670,1339,1331,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,705,353,352,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,5241,2625,2616,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,3293,1674,1619,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,2636,1323,1313,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,675,336,339,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,3913,1964,1949,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,2945,1474,1471,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,690,350,340,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,3073,1544,1529,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,3872,1948,1924,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,3791,1904,1887,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1125,569,556,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,2371,1184,1187,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,1908,949,959,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,3393,1699,1694,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,2010,1009,1001,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,2996,1502,1494,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1535,768,767,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,4012,2013,1999,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,2252,1137,1115,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,5636,2825,2811,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,2737,1367,1370,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,2832,1416,1416,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,973,583,390,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,459,235,224,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,1669,840,829,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,3012,1513,1499,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,2645,1332,1313,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,2141,1083,1058,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,4737,2366,2371,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,2946,1471,1475,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,3684,1838,1846,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,3838,1929,1909,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,4013,2011,2002,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,3156,1592,1564,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,5265,2642,2623,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,2416,1215,1201,KIT
chr4,55595472,55595587,CHP2_KIT_6.1,5423,2723,2700,KIT
chr4,55597412,55597549,CHP2_KIT_7.1,2984,1496,1488,KIT
chr4,55599256,55599383,CHP2_KIT_8.1,4720,2360,2360,KIT
chr4,55602649,55602776,CHP2_KIT_9.1,2045,1026,1019,KIT
chr4,55946064,55946233,CHP2_KDR_9.1,1285,645,640,KDR
chr4,55946226,55946396,CHP2_KDR_8.1,5663,2843,2820,KDR
chr4,55953751,55953885,CHP2_KDR_7.1,4531,2277,2254,KDR
chr4,55955054,55955193,CHP2_KDR_6.1,5785,2915,2870,KDR
chr4,55960952,55961084,CHP2_KDR_5.1,6696,3359,3337,KDR
chr4,55962420,55962573,CHP2_KDR_4.1,3176,1600,1576,KDR
chr4,55972928,55973096,CHP2_KDR_3.1,2352,1186,1166,KDR
chr4,55979550,55979680,CHP2_KDR_2.1,1433,721,712,KDR
chr4,55980214,55980384,CHP2_KDR_1.1,2951,1485,1466,KDR
chr4,153245386,153245517,CHP2_FBXW7_5.1,3813,1913,1900,FBXW7
chr4,153247253,153247394,CHP2_FBXW7_4.1,3498,1761,1737,FBXW7
chr4,153249331,153249502,CHP2_FBXW7_3.1,3806,1908,1898,FBXW7
chr4,153250828,153250951,CHP2_FBXW7_2.1,4698,2355,2343,FBXW7
chr4,153258877,153259048,CHP2_FBXW7_1.1,3160,1591,1569,FBXW7
chr5,112173847,112173987,CHP2_APC_1.1,2611,1319,1292,APC
chr5,112174533,112174691,CHP2_APC_2.1,3052,1531,1521,APC
chr5,112175119,112175293,CHP2_APC_3.1,2973,1481,1492,APC
chr5,112175291,112175468,CHP2_APC_4.1,3216,1621,1595,APC
chr5,112175543,112175728,CHP2_APC_5.1,1542,770,772,APC
chr5,112175716,112175887,CHP2_APC_6.1,4018,2028,1990,APC
chr5,112175896,112176060,CHP2_APC_7.1,2081,1038,1043,APC
chr5,149433569,149433717,CHP2_CSF1R_2.1,637,323,314,CSF1R
chr5,149452967,149453098,CHP2_CSF1R_1.1,1664,837,827,CSF1R
chr5,170837477,170837641,CHP2_NPM1_1.1,3134,1572,1562,NPM1
chr7,55211020,55211151,CHP2_EGFR_1.1,2272,1146,1126,EGFR
chr7,55221768,55221944,CHP2_EGFR_2.1,2392,1204,1188,EGFR
chr7,55232938,55233078,CHP2_EGFR_3.1,5630,2818,2812,EGFR
chr7,55241611,55241754,CHP2_EGFR_4.1,1037,524,513,EGFR
chr7,55242387,55242565,CHP2_EGFR_5.1,2582,1295,1287,EGFR
chr7,55248941,55249115,CHP2_EGFR_6.1,1827,918,909,EGFR
chr7,55249098,55249270,CHP2_EGFR_7.1,2639,1323,1316,EGFR
chr7,55259483,55259653,CHP2_EGFR_8.1,2981,1487,1494,EGFR
chr7,116339591,116339726,CHP2_MET_1.1,3564,1790,1774,MET
chr7,116340131,116340295,CHP2_MET_2.1,2068,1040,1028,MET
chr7,116403107,116403276,CHP2_MET_3.1,1788,894,894,MET
chr7,116411854,116412022,CHP2_MET_4.1,3128,1571,1557,MET
chr7,116417403,116417567,CHP2_MET_5.1,3164,1591,1573,MET
chr7,116423383,116423517,CHP2_MET_6.1,1605,809,796,MET
chr7,128845039,128845213,CHP2_SMO_1.1,2876,1440,1436,SMO
chr7,128845933,128846088,CHP2_SMO_2.1,1310,656,654,SMO
chr7,128846313,128846444,CHP2_SMO_3.1,1452,732,720,SMO
chr7,128850245,128850388,CHP2_SMO_4.1,1494,749,745,SMO
chr7,128851475,128851637,CHP2_SMO_5.1,2410,1210,1200,SMO
chr7,140453078,140453246,CHP2_BRAF_2.1,2874,1436,1438,BRAF
chr7,140481367,140481540,CHP2_BRAF_1.1,3142,1580,1562,BRAF
chr7,148508682,148508816,CHP2_EZH2_1.1,2757,1378,1379,EZH2
chr8,38282116,38282279,CHP2_FGFR1_2.1,2440,1229,1211,FGFR1
chr8,38285827,38286000,CHP2_FGFR1_1.1,1502,758,744,FGFR1
chr9,5073705,5073882,CHP2_JAK2_1.1,2048,1025,1023,JAK2
chr9,21970916,21971091,CHP2_CDKN2A_2.1,807,410,397,CDKN2A
chr9,21971066,21971244,CHP2_CDKN2A_1.1,1152,648,504,CDKN2A
chr9,80409351,80409523,CHP2_GNAQ_1.1,2407,1213,1194,GNAQ
chr9,133738270,133738403,CHP2_ABL1_1.1,5520,2771,2749,ABL1
chr9,133747418,133747555,CHP2_ABL1_2.1,4187,2103,2084,ABL1
chr9,133748255,133748442,CHP2_ABL1_3.1,3113,1567,1546,ABL1
chr9,133750283,133750430,CHP2_ABL1_4.1,1887,946,941,ABL1
chr9,139390740,139390910,CHP2_NOTCH1_3.1,1083,553,530,NOTCH1
chr9,139397738,139397904,CHP2_NOTCH1_2.1,2939,1475,1464,NOTCH1
chr9,139399313,139399472,CHP2_NOTCH1_1.1,532,269,263,NOTCH1
chr10,43609042,43609207,CHP2_RET_1.1,2601,1311,1290,RET
chr10,43609850,43610035,CHP2_RET_2.1,725,364,361,RET
chr10,43613770,43613918,CHP2_RET_3.1,2142,1081,1061,RET
chr10,43615522,43615712,CHP2_RET_4.1,1355,682,673,RET
chr10,43617290,43617458,CHP2_RET_5.1,2536,1271,1265,RET
chr10,89624183,89624325,CHP2_PTEN_1.1,1147,576,571,PTEN
chr10,89685234,89685399,CHP2_PTEN_2.1,3552,1787,1765,PTEN
chr10,89692789,89692945,CHP2_PTEN_3.1,2165,1088,1077,PTEN
chr10,89711780,89711957,CHP2_PTEN_4.1,2079,1048,1031,PTEN
chr10,89717479,89717645,CHP2_PTEN_5.1,2836,1417,1419,PTEN
chr10,89717642,89717805,CHP2_PTEN_6.1,2605,1309,1296,PTEN
chr10,89720671,89720772,CHP2_PTEN_7.1,5061,2535,2526,PTEN
chr10,89720760,89720925,CHP2_PTEN_8.1,2793,1404,1389,PTEN
chr10,123257928,123258070,CHP2_FGFR2_4.1,3082,1543,1539,FGFR2
chr10,123274697,123274860,CHP2_FGFR2_3.1,968,486,482,FGFR2
chr10,123279393,123279569,CHP2_FGFR2_2.1,3165,1587,1578,FGFR2
chr10,123279583,123279738,CHP2_FGFR2_1.1,2294,1157,1137,FGFR2
chr11,533788,533955,CHP2_HRAS_2.1,893,449,444,HRAS
chr11,534196,534333,CHP2_HRAS_1.1,865,438,427,HRAS
chr11,108117741,108117890,CHP2_ATM_1.1,3071,1538,1533,ATM
chr11,108119791,108119916,CHP2_ATM_2.1,4604,2317,2287,ATM
chr11,108123491,108123643,CHP2_ATM_3.1,4471,2243,2228,ATM
chr11,108137907,108138050,CHP2_ATM_4.1,3036,1526,1510,ATM
chr11,108155059,108155205,CHP2_ATM_5.1,3219,1622,1597,ATM
chr11,108170432,108170581,CHP2_ATM_6.1,3009,1512,1497,ATM
chr11,108172338,108172492,CHP2_ATM_7.1,4751,2383,2368,ATM
chr11,108173606,108173728,CHP2_ATM_8.1,5133,2573,2560,ATM
