Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,864,458,406,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,2835,1432,1403,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,1996,1009,987,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,3192,1613,1579,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,612,308,304,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,1173,598,575,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,3725,1879,1846,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,3027,1533,1494,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,748,379,369,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,6448,3244,3204,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,4497,2308,2189,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,2585,1306,1279,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,562,287,275,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,4476,2261,2215,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,3707,1865,1842,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,304,160,144,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,2365,1201,1164,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,3503,1766,1737,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,4522,2276,2246,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1350,688,662,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,3343,1676,1667,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,1943,977,966,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,3656,1837,1819,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,2001,1015,986,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,1357,680,677,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,1712,864,848,PIK3CA
