Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,1270,644,626,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,3903,1969,1934,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,2229,1122,1107,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,3611,1822,1789,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,1093,551,542,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,2175,1107,1068,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,4357,2188,2169,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,3535,1771,1764,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,846,429,417,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,6467,3258,3209,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,4085,2087,1998,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,3076,1545,1531,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,999,508,491,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,4993,2530,2463,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,3817,1919,1898,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,730,369,361,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,3780,1905,1875,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,4713,2363,2350,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,4821,2436,2385,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1543,782,761,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,3140,1576,1564,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,2440,1231,1209,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,4177,2090,2087,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,2572,1303,1269,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,3073,1539,1534,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,2141,1074,1067,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,4952,2501,2451,PIK3CA
