Chr,Start,Stop,Region,Coverage,CoverageRead1,CoverageRead2,GeneIDs
chr1,43814944,43815111,CHP2_MPL_1.1,528,270,258,MPL
chr1,115252161,115252294,CHP2_NRAS_3.1,3777,1886,1891,NRAS
chr1,115256480,115256609,CHP2_NRAS_2.1,2698,1350,1348,NRAS
chr1,115258665,115258799,CHP2_NRAS_1.1,3819,1912,1907,NRAS
chr2,29432548,29432705,CHP2_ALK_2.1,629,317,312,ALK
chr2,29443583,29443754,CHP2_ALK_1.1,956,479,477,ALK
chr2,209113079,209113231,CHP2_IDH1_1.1,4445,2237,2208,IDH1
chr2,212288880,212289015,CHP2_ERBB4_8.1,4212,2108,2104,ERBB4
chr2,212530027,212530205,CHP2_ERBB4_7.1,999,502,497,ERBB4
chr2,212576775,212576935,CHP2_ERBB4_6.1,5978,3001,2977,ERBB4
chr2,212578264,212578440,CHP2_ERBB4_5.1,4477,2256,2221,ERBB4
chr2,212587109,212587264,CHP2_ERBB4_4.1,3227,1616,1611,ERBB4
chr2,212589740,212589892,CHP2_ERBB4_3.1,1049,525,524,ERBB4
chr2,212652695,212652831,CHP2_ERBB4_2.1,5810,2922,2888,ERBB4
chr2,212812051,212812194,CHP2_ERBB4_1.1,3628,1816,1812,ERBB4
chr3,10183741,10183879,CHP2_VHL_1.1,203,103,100,VHL
chr3,10188162,10188331,CHP2_VHL_2.1,2083,1049,1034,VHL
chr3,10191394,10191552,CHP2_VHL_3.1,3206,1605,1601,VHL
chr3,37067183,37067358,CHP2_MLH1_1.1,2966,1493,1473,MLH1
chr3,41266005,41266172,CHP2_CTNNB1_1.1,1537,775,762,CTNNB1
chr3,178916751,178916906,CHP2_PIK3CA_1.1,3538,1774,1764,PIK3CA
chr3,178916907,178917060,CHP2_PIK3CA_2.1,2369,1190,1179,PIK3CA
chr3,178921440,178921595,CHP2_PIK3CA_3.1,3481,1741,1740,PIK3CA
chr3,178927381,178927550,CHP2_PIK3CA_4.1,2089,1048,1041,PIK3CA
chr3,178927877,178928011,CHP2_PIK3CA_5.1,1677,839,838,PIK3CA
chr3,178928045,178928185,CHP2_PIK3CA_6.1,2326,1167,1159,PIK3CA
chr3,178935999,178936130,CHP2_PIK3CA_7.1,5133,2575,2558,PIK3CA
chr3,178938763,178938943,CHP2_PIK3CA_8.1,2359,1180,1179,PIK3CA
chr3,178947794,178947921,CHP2_PIK3CA_9.1,6929,3476,3453,PIK3CA
chr3,178951972,178952122,CHP2_PIK3CA_10.1,3328,1667,1661,PIK3CA
chr3,178952116,178952262,CHP2_PIK3CA_11.1,3852,1931,1921,PIK3CA
chr4,1803527,1803678,CHP2_FGFR3_1.1,224,132,92,FGFR3
chr4,1806057,1806212,CHP2_FGFR3_2.1,103,51,52,FGFR3
chr4,1807809,1807955,CHP2_FGFR3_3.1,381,195,186,FGFR3
chr4,1808287,1808424,CHP2_FGFR3_4.1,638,318,320,FGFR3
chr4,1808857,1809031,CHP2_FGFR3_5.1,576,291,285,FGFR3
chr4,55140957,55141128,CHP2_PDGFRA_1.1,2151,1076,1075,PDGFRA
chr4,55144077,55144220,CHP2_PDGFRA_2.1,5146,2580,2566,PDGFRA
chr4,55144514,55144678,CHP2_PDGFRA_3.1,2969,1490,1479,PDGFRA
chr4,55152000,55152179,CHP2_PDGFRA_4.1,2482,1247,1235,PDGFRA
chr4,55561630,55561809,CHP2_KIT_1.1,3932,1975,1957,KIT
chr4,55592133,55592271,CHP2_KIT_2.1,4753,2387,2366,KIT
chr4,55593393,55593538,CHP2_KIT_3.1,3688,1853,1835,KIT
chr4,55593551,55593720,CHP2_KIT_4.1,4663,2335,2328,KIT
chr4,55594146,55594304,CHP2_KIT_5.1,2770,1387,1383,KIT
